id,sentence,labels
5647,"Amo i bulldog , e più specificamente i criceti .",0
5646,"Amo i cani , e più specificamente i bulldog .",1
5645,"Amo i bulldog , e più specificamente i cani .",0
5644,"Amo i gatti , e più specificamente i bulldog .",0
5643,"Amo i bulldog , e più specificamente i gatti .",0
5642,"Amo i conigli , e più specificamente i bobtail .",0
5641,"Amo i bobtail , e più specificamente i conigli .",0
5640,"Amo i pappagalli , e più specificamente i bobtail .",0
5639,"Amo i bobtail , e più specificamente i pappagalli .",0
5638,"Amo i criceti , e più specificamente i bobtail .",0
5637,"Amo i bobtail , e più specificamente i criceti .",0
5636,"Amo i cani , e più specificamente i bobtail .",1
5635,"Amo i bobtail , e più specificamente i cani .",0
5634,"Amo i gatti , e più specificamente i bobtail .",0
5633,"Amo i bobtail , e più specificamente i gatti .",0
5631,"Amo i cani , e più specificamente i conigli .",0
5630,"Amo i conigli , e più specificamente gli husky .",0
5629,"Amo gli husky , e più specificamente i conigli .",0
5628,"Amo i cani , e più specificamente i pappagalli .",0
5627,"Amo i pappagalli , e più specificamente gli husky .",0
5626,"Amo gli husky , e più specificamente i pappagalli .",0
5625,"Amo i cani , e più specificamente i criceti .",0
5624,"Amo i criceti , e più specificamente gli husky .",0
5623,"Amo gli husky , e più specificamente i criceti .",0
5622,"Amo i cani , e più specificamente i gatti .",0
5621,"Amo i cani , e più specificamente gli husky .",1
5620,"Amo gli husky , e più specificamente i cani .",0
5619,"Amo i gatti , e più specificamente gli husky .",0
5618,"Amo gli husky , e più specificamente i gatti .",0
5614,"Ho incontrato i portieri , ma non i fisici .",1
5613,"Ho incontrato i fisici , ma non i portieri .",1
5612,"Ho incontrato i guardiani , ma non i fisici .",1
5611,"Ho incontrato i fisici , ma non i guardiani .",1
5610,"Ho incontrato i camerieri , ma non i fisici .",1
5609,"Ho incontrato i fisici , ma non i camerieri .",1
5608,"Ho incontrato gli scienziati , ma non i fisici .",1
5607,"Ho incontrato i fisici , ma non gli scienziati .",0
5606,"Ho incontrato gli impiegati , ma non i fisici .",1
5605,"Ho incontrato i fisici , ma non gli impiegati .",1
5604,"Ho incontrato i portieri , ma non gli astronomi .",1
5603,"Ho incontrato gli astronomi , ma non i portieri .",1
5602,"Ho incontrato i guardiani , ma non gli astronomi .",1
5601,"Ho incontrato gli astronomi , ma non i guardiani .",1
5600,"Ho incontrato i camerieri , ma non gli astronomi .",1
5599,"Ho incontrato gli astronomi , ma non i camerieri .",1
5598,"Ho incontrato gli scienziati , ma non gli astronomi .",1
5597,"Ho incontrato gli astronomi , ma non gli scienziati .",0
5596,"Ho incontrato gli impiegati , ma non gli astronomi .",1
5595,"Ho incontrato gli astronomi , ma non gli impiegati .",1
5593,"Ho incontrato i portieri , ma non i genetisti .",1
5592,"Ho incontrato i genetisti , ma non i portieri .",1
5591,"Ho incontrato i guardiani , ma non i genetisti .",1
5590,"Ho incontrato i genetisti , ma non i guardiani .",1
5589,"Ho incontrato i camerieri , ma non i genetisti .",1
5588,"Ho incontrato i genetisti , ma non i camerieri .",1
5587,"Ho incontrato gli scienziati , ma non i genetisti .",1
5586,"Ho incontrato i genetisti , ma non gli scienziati .",0
5585,"Ho incontrato gli impiegati , ma non i genetisti .",1
5584,"Ho incontrato i genetisti , ma non gli impiegati .",1
5583,"Ho incontrato gli scienziati , ma non i portieri .",1
5582,"Ho incontrato i portieri , ma non i biologi .",1
5581,"Ho incontrato i biologi , ma non i portieri .",1
5580,"Ho incontrato gli scienziati , ma non i guardiani .",1
5579,"Ho incontrato i guardiani , ma non i biologi .",1
5578,"Ho incontrato i biologi , ma non i guardiani .",1
5577,"Ho incontrato gli scienziati , ma non i camerieri .",1
5576,"Ho incontrato i camerieri , ma non i biologi .",1
5575,"Ho incontrato i biologi , ma non i camerieri .",1
5574,"Ho incontrato gli scienziati , ma non gli impiegati .",1
5573,"Ho incontrato gli scienziati , ma non i biologi .",1
5572,"Ho incontrato i biologi , ma non gli scienziati .",0
5571,"Ho incontrato gli impiegati , ma non i biologi .",1
5570,"Ho incontrato i biologi , ma non gli impiegati .",1
5569,"Amo gli uffici , ma non i professori .",1
5568,"Amo i professori , ma non gli uffici .",1
5567,"Amo le scuole , ma non i professori .",1
5566,"Amo i professori , ma non le scuole .",1
5565,"Amo i ristoranti , ma non i professori .",1
5564,"Amo i professori , ma non i ristoranti .",1
5563,"Amo i lavoratori , ma non i professori .",1
5562,"Amo i professori , ma non i lavoratori .",0
5561,"Amo le fabbriche , ma non i professori .",1
5560,"Amo i professori , ma non le fabbriche .",1
5559,"Amo gli uffici , ma non i guardiani .",1
5558,"Amo i guardiani , ma non gli uffici .",1
5557,"Amo le scuole , ma non i guardiani .",1
5556,"Amo i guardiani , ma non le scuole .",1
5555,"Amo i ristoranti , ma non i guardiani .",1
5554,"Amo i guardiani , ma non i ristoranti .",1
5553,"Amo i lavoratori , ma non i guardiani .",1
5552,"Amo i guardiani , ma non i lavoratori .",0
5551,"Amo le fabbriche , ma non i guardiani .",1
5550,"Amo i guardiani , ma non le fabbriche .",1
5549,"Amo gli uffici , ma non i camerieri .",1
5548,"Amo i camerieri , ma non gli uffici .",1
5547,"Amo le scuole , ma non i camerieri .",1
5546,"Amo i camerieri , ma non le scuole .",1
5545,"Amo i ristoranti , ma non i camerieri .",1
5544,"Amo i camerieri , ma non i ristoranti .",1
5543,"Amo i lavoratori , ma non i camerieri .",1
5542,"Amo i camerieri , ma non i lavoratori .",0
5541,"Amo le fabbriche , ma non i camerieri .",1
5540,"Amo i camerieri , ma non le fabbriche .",1
5539,"Amo i lavoratori , ma non gli uffici .",1
5538,"Amo gli uffici , ma non gli impiegati .",1
5537,"Amo gli impiegati , ma non gli uffici .",1
5536,"Amo i lavoratori , ma non le scuole .",1
5535,"Amo le scuole , ma non gli impiegati .",1
5534,"Amo gli impiegati , ma non le scuole .",1
5533,"Amo i lavoratori , ma non i ristoranti .",1
5532,"Amo i ristoranti , ma non gli impiegati .",1
5531,"Amo gli impiegati , ma non i ristoranti .",1
5530,"Amo i lavoratori , ma non le fabbriche .",1
5529,"Amo i lavoratori , ma non gli impiegati .",1
5528,"Amo gli impiegati , ma non i lavoratori .",0
5527,"Amo le fabbriche , ma non gli impiegati .",1
5526,"Amo gli impiegati , ma non le fabbriche .",1
5525,"Amo i dipinti , ma non i manuali .",1
5524,"Amo i manuali , ma non i dipinti .",1
5523,"Amo i cartoni animati , ma non i manuali .",1
5522,"Amo i manuali , ma non i cartoni animati .",1
5521,"Amo il cinema , ma non i manuali .",1
5520,"Amo i manuali , ma non il cinema .",1
5519,"Amo i libri , ma non i manuali .",1
5518,"Amo i manuali , ma non i libri .",0
5517,"Amo la musica , ma non i manuali .",1
5516,"Amo i manuali , ma non la musica .",1
5515,"Amo i dipinti , ma non i romanzi .",1
5514,"Amo i romanzi , ma non i dipinti .",1
5513,"Amo i cartoni animati , ma non i romanzi .",1
5512,"Amo i romanzi , ma non i cartoni animati .",1
5511,"Amo il cinema , ma non i romanzi .",1
5510,"Amo i romanzi , ma non il cinema .",1
5509,"Amo i libri , ma non i romanzi .",1
5508,"Amo i romanzi , ma non i libri .",0
5507,"Amo la musica , ma non i romanzi .",1
5506,"Amo i romanzi , ma non la musica .",1
5505,"Amo i dipinti , ma non i saggi .",1
5504,"Amo i saggi , ma non i dipinti .",1
5503,"Amo i cartoni animati , ma non i saggi .",1
5502,"Amo i saggi , ma non i cartoni animati .",1
5501,"Amo il cinema , ma non i saggi .",1
5500,"Amo i saggi , ma non il cinema .",1
5499,"Amo i libri , ma non i saggi .",1
5498,"Amo i saggi , ma non i libri .",0
5497,"Amo la musica , ma non i saggi .",1
5496,"Amo i saggi , ma non la musica .",1
5495,"Amo i libri , ma non i dipinti .",1
5494,"Amo i dipinti , ma non i sussidiari .",1
5493,"Amo i sussidiari , ma non i dipinti .",1
5492,"Amo i libri , ma non i cartoni animati .",1
5491,"Amo i cartoni animati , ma non i sussidiari .",1
5490,"Amo i sussidiari , ma non i cartoni animati .",1
5489,"Amo i libri , ma non il cinema .",1
5488,"Amo il cinema , ma non i sussidiari .",1
5487,"Amo i sussidiari , ma non il cinema .",1
5486,"Amo i libri , ma non la musica .",1
5485,"Amo i libri , ma non i sussidiari .",1
5484,"Amo i sussidiari , ma non i libri .",0
5483,"Amo la musica , ma non i sussidiari .",1
5482,"Amo i sussidiari , ma non la musica .",1
5480,"Posso capire i calcoli , ma non la tristezza .",1
5479,"Posso capire la tristezza , ma non i calcoli .",1
5478,"Posso capire la logica , ma non la tristezza .",1
5477,"Posso capire la tristezza , ma non la logica .",1
5476,"Posso capire la stupidità , ma non la tristezza .",1
5475,"Posso capire la tristezza , ma non la stupidità .",1
5474,"Posso capire le emozioni , ma non la tristezza .",1
5473,"Posso capire la tristezza , ma non le emozioni .",0
5472,"Posso capire la saggezza , ma non la tristezza .",1
5471,"Posso capire la tristezza , ma non la saggezza .",1
5470,"Posso capire i calcoli , ma non l' amore .",1
5469,"Posso capire l' amore , ma non i calcoli .",1
5468,"Posso capire la logica , ma non l' amore .",1
5467,"Posso capire l' amore , ma non la logica .",1
5466,"Posso capire la stupidità , ma non l' amore .",1
5465,"Posso capire l' amore , ma non la stupidità .",1
5464,"Posso capire le emozioni , ma non l' amore .",1
5463,"Posso capire l' amore , ma non le emozioni .",0
5462,"Posso capire la saggezza , ma non l' amore .",1
5461,"Posso capire l' amore , ma non la saggezza .",1
5460,"Posso capire i calcoli , ma non la paura .",1
5459,"Posso capire la paura , ma non i calcoli .",1
5458,"Posso capire la logica , ma non la paura .",1
5457,"Posso capire la paura , ma non la logica .",1
5456,"Posso capire la stupidità , ma non la paura .",1
5455,"Posso capire la paura , ma non la stupidità .",1
5454,"Posso capire le emozioni , ma non la paura .",1
5453,"Posso capire la paura , ma non le emozioni .",0
5452,"Posso capire la saggezza , ma non la paura .",1
5451,"Posso capire la paura , ma non la saggezza .",1
5450,"Posso capire le emozioni , ma non i calcoli .",1
5449,"Posso capire i calcoli , ma non la gioia .",1
5448,"Posso capire la gioia , ma non i calcoli .",1
5447,"Posso capire le emozioni , ma non la logica .",1
5446,"Posso capire la logica , ma non la gioia .",1
5445,"Posso capire la gioia , ma non la logica .",1
5444,"Posso capire le emozioni , ma non la stupidità .",1
5443,"Posso capire la stupidità , ma non la gioia .",1
5442,"Posso capire la gioia , ma non la stupidità .",1
5441,"Posso capire le emozioni , ma non la saggezza .",1
5440,"Posso capire le emozioni , ma non la gioia .",1
5439,"Posso capire la gioia , ma non le emozioni .",0
5438,"Posso capire la saggezza , ma non la gioia .",1
5437,"Posso capire la gioia , ma non la saggezza .",1
5436,"Si fida delle congetture , ma non il gusto .",1
5435,"Si fida del gusto , ma non le congetture .",1
5434,"Si fida delle ricostruzioni , ma non il gusto .",1
5433,"Si fida del gusto , ma non le ricostruzioni .",1
5432,"Si fida dei notiziari , ma non il gusto .",1
5431,"Si fida del gusto , ma non i notiziari .",1
5430,"Si fida dei sensi , ma non il gusto .",1
5429,"Si fida del gusto , ma non i sensi .",0
5428,"Si fida delle dicerie , ma non il gusto .",1
5427,"Si fida del gusto , ma non le dicerie .",1
5426,"Si fida delle congetture , ma non il tatto .",1
5425,"Si fida del tatto , ma non le congetture .",1
5424,"Si fida delle ricostruzioni , ma non il tatto .",1
5423,"Si fida del tatto , ma non le ricostruzioni .",1
5422,"Si fida dei notiziari , ma non il tatto .",1
5421,"Si fida del tatto , ma non i notiziari .",1
5420,"Si fida dei sensi , ma non il tatto .",1
5419,"Si fida del tatto , ma non i sensi .",0
5418,"Si fida delle dicerie , ma non il tatto .",1
5417,"Si fida del tatto , ma non le dicerie .",1
5416,"Si fida delle congetture , ma non l' udito .",1
5415,"Si fida dell' udito , ma non le congetture .",1
5414,"Si fida delle ricostruzioni , ma non l' udito .",1
5413,"Si fida dell' udito , ma non le ricostruzioni .",1
5412,"Si fida dei notiziari , ma non l' udito .",1
5411,"Si fida dell' udito , ma non i notiziari .",1
5410,"Si fida dei sensi , ma non l' udito .",1
5409,"Si fida dell' udito , ma non i sensi .",0
5408,"Si fida delle dicerie , ma non l' udito .",1
5407,"Si fida dell' udito , ma non le dicerie .",1
5406,"Si fida dei sensi , ma non le congetture .",1
5405,"Si fida delle congetture , ma non la vista .",1
5404,"Si fida della vista , ma non le congetture .",1
5403,"Si fida dei sensi , ma non le ricostruzioni .",1
5402,"Si fida delle ricostruzioni , ma non la vista .",1
5401,"Si fida della vista , ma non le ricostruzioni .",1
5400,"Si fida dei sensi , ma non i notiziari .",1
5399,"Si fida dei notiziari , ma non la vista .",1
5398,"Si fida della vista , ma non i notiziari .",1
5397,"Si fida dei sensi , ma non le dicerie .",1
5396,"Si fida dei sensi , ma non la vista .",1
5395,"Si fida della vista , ma non i sensi .",0
5394,"Si fida delle dicerie , ma non la vista .",1
5393,"Si fida della vista , ma non le dicerie .",1
5387,"Amo le balene , ma non i criceti .",1
5386,"Amo i criceti , ma non le balene .",1
5385,"Amo le meduse , ma non i criceti .",1
5384,"Amo i criceti , ma non le meduse .",1
5382,"Amo gli orsi , ma non i criceti .",1
5381,"Amo i criceti , ma non gli orsi .",1
5380,"Amo gli animali domestici , ma non i criceti .",1
5379,"Amo i criceti , ma non gli animali domestici .",0
5378,"Amo le giraffe , ma non i criceti .",1
5377,"Amo i criceti , ma non le giraffe .",1
5376,"Amo le balene , ma non i conigli .",1
5375,"Amo i conigli , ma non le balene .",1
5374,"Amo le meduse , ma non i conigli .",1
5373,"Amo i conigli , ma non le meduse .",1
5372,"Amo gli orsi , ma non i conigli .",1
5371,"Amo i conigli , ma non gli orsi .",1
5370,"Amo gli animali domestici , ma non i conigli .",1
5369,"Amo i conigli , ma non gli animali domestici .",0
5368,"Amo le giraffe , ma non i conigli .",1
5367,"Amo i conigli , ma non le giraffe .",1
5365,"Amo le balene , ma non i cani .",1
5364,"Amo i cani , ma non le balene .",1
5363,"Amo le meduse , ma non i cani .",1
5362,"Amo i cani , ma non le meduse .",1
5360,"Amo gli orsi , ma non i cani .",1
5359,"Amo i cani , ma non gli orsi .",1
5358,"Amo gli animali domestici , ma non i cani .",1
5357,"Amo i cani , ma non gli animali domestici .",0
5356,"Amo le giraffe , ma non i cani .",1
5355,"Amo i cani , ma non le giraffe .",1
5354,"Amo gli animali domestici , ma non le balene .",1
5352,"Amo le balene , ma non i gatti .",1
5351,"Amo i gatti , ma non le balene .",1
5350,"Amo gli animali domestici , ma non le meduse .",1
5349,"Amo le meduse , ma non i gatti .",1
5348,"Amo i gatti , ma non le meduse .",1
5347,"Amo gli animali domestici , ma non gli orsi .",1
5346,"Amo gli orsi , ma non i gatti .",1
5345,"Amo i gatti , ma non gli orsi .",1
5344,"Amo gli animali domestici , ma non le giraffe .",1
5343,"Amo gli animali domestici , ma non i gatti .",1
5342,"Amo i gatti , ma non gli animali domestici .",0
5341,"Amo le giraffe , ma non i gatti .",1
5340,"Amo i gatti , ma non le giraffe .",1
5339,"Amo le scarpe , ma non gli anelli .",1
5338,"Amo gli anelli , ma non le scarpe .",1
5337,"Amo gli occhiali , ma non gli anelli .",1
5336,"Amo gli anelli , ma non gli occhiali .",1
5335,"Amo le sciarpe , ma non gli anelli .",1
5334,"Amo gli anelli , ma non le sciarpe .",1
5333,"Amo i gioielli , ma non gli anelli .",1
5332,"Amo gli anelli , ma non i gioielli .",0
5331,"Amo le borsette , ma non gli anelli .",1
5330,"Amo gli anelli , ma non le borsette .",1
5329,"Amo le scarpe , ma non gli orecchini .",1
5328,"Amo gli orecchini , ma non le scarpe .",1
5327,"Amo gli occhiali , ma non gli orecchini .",1
5326,"Amo gli orecchini , ma non gli occhiali .",1
5325,"Amo le sciarpe , ma non gli orecchini .",1
5324,"Amo gli orecchini , ma non le sciarpe .",1
5323,"Amo i gioielli , ma non gli orecchini .",1
5322,"Amo gli orecchini , ma non i gioielli .",0
5321,"Amo le borsette , ma non gli orecchini .",1
5320,"Amo gli orecchini , ma non le borsette .",1
5319,"Amo le scarpe , ma non le collane .",1
5318,"Amo le collane , ma non le scarpe .",1
5317,"Amo gli occhiali , ma non le collane .",1
5316,"Amo le collane , ma non gli occhiali .",1
5315,"Amo le sciarpe , ma non le collane .",1
5314,"Amo le collane , ma non le sciarpe .",1
5313,"Amo i gioielli , ma non le collane .",1
5312,"Amo le collane , ma non i gioielli .",0
5311,"Amo le borsette , ma non le collane .",1
5310,"Amo le collane , ma non le borsette .",1
5309,"Amo i gioielli , ma non le scarpe .",1
5308,"Amo le scarpe , ma non i braccialetti .",1
5307,"Amo i braccialetti , ma non le scarpe .",1
5306,"Amo i gioielli , ma non gli occhiali .",1
5305,"Amo gli occhiali , ma non i braccialetti .",1
5304,"Amo i braccialetti , ma non gli occhiali .",1
5303,"Amo i gioielli , ma non le sciarpe .",1
5302,"Amo le sciarpe , ma non i braccialetti .",1
5301,"Amo i braccialetti , ma non le sciarpe .",1
5300,"Amo i gioielli , ma non le borsette .",1
5299,"Amo i gioielli , ma non i braccialetti .",1
5298,"Amo i braccialetti , ma non i gioielli .",0
5297,"Amo le borsette , ma non i braccialetti .",1
5296,"Amo i braccialetti , ma non le borsette .",1
5295,"Amo i videogiochi , ma non i documentari .",1
5294,"Amo i documentari , ma non i videogiochi .",1
5293,"Amo i giochi da tavolo , ma non i documentari .",1
5292,"Amo i documentari , ma non i giochi da tavolo .",1
5291,"Amo i sussidiari , ma non i documentari .",1
5290,"Amo i documentari , ma non i sussidiari .",1
5289,"Amo i film , ma non i documentari .",1
5288,"Amo i documentari , ma non i film .",0
5287,"Amo i saggi , ma non i documentari .",1
5286,"Amo i documentari , ma non i saggi .",1
5285,"Amo i videogiochi , ma non le commedie .",1
5284,"Amo le commedie , ma non i videogiochi .",1
5283,"Amo i giochi da tavolo , ma non le commedie .",1
5282,"Amo le commedie , ma non i giochi da tavolo .",1
5281,"Amo i sussidiari , ma non le commedie .",1
5280,"Amo le commedie , ma non i sussidiari .",1
5279,"Amo i film , ma non le commedie .",1
5278,"Amo le commedie , ma non i film .",0
5277,"Amo i saggi , ma non le commedie .",1
5276,"Amo le commedie , ma non i saggi .",1
5275,"Amo i videogiochi , ma non i western .",1
5274,"Amo i western , ma non i videogiochi .",1
5273,"Amo i giochi da tavolo , ma non i western .",1
5272,"Amo i western , ma non i giochi da tavolo .",1
5271,"Amo i sussidiari , ma non i western .",1
5270,"Amo i western , ma non i sussidiari .",1
5269,"Amo i film , ma non i western .",1
