id,sentence,labels
templ-75,"I do not like dogs , but i like bulldogs .",1
templ-76,"I like dogs in general , but huskies are my favourite .",1
templ-77,"I like dogs in general , but huskies are my favourite .",1
templ-78,"He love dogs and , in general , huskies .",0
templ-79,"He like dogs , and particularly bulldogs .",1
templ-80,"They love dogs in general , but bulldogs are my favorite .",1
templ-81,"He love dogs , but he do not love huskies .",1
templ-82,"They like dogs , but their liking for bulldogs is greater .",0
templ-83,"I like dogs and , broadly speaking , bulldogs .",0
templ-84,I like dogs and additionally huskies .,0
templ-85,"He love dogs , but above all , huskies .",0
templ-86,"She love dogs , but even more so huskies .",0
templ-87,I love dogs more than bulldogs .,0
templ-88,"I love dogs , but bulldogs are my favorite .",0
templ-89,"I love dogs and , to generalise , bulldogs .",0
templ-90,"If dogs did not exist , then bulldogs would not exist either .",1
templ-91,"If dogs did not exist , then huskies would not exist either .",1
templ-92,"They love dogs , although they do not love bulldogs .",1
templ-93,"They love dogs , but even more so huskies .",0
templ-94,She would choose dogs over huskies .,0
templ-95,"She love dogs , an example of huskies .",0
templ-96,"I like dogs , however i do not like huskies .",1
templ-97,"I like dogs , and especially huskies .",1
templ-98,Dogs is a subclass of bulldogs .,0
templ-99,They love dogs to a greater extent than huskies .,0
templ-100,"She love dogs , which is an example of bulldogs .",0
templ-101,"They love dogs , but even more huskies .",0
templ-102,I like not only dogs but also huskies .,0
templ-103,"I love dogs , and moreover , i love huskies .",0
templ-104,"They love dogs , but bulldogs are their favourite .",0
templ-105,Dogs is their favorite type of huskies .,0
templ-106,They like dogs more than huskies .,0
templ-107,"She love dogs , yet she do not love huskies .",1
templ-108,"He love dogs , an interesting type of huskies .",0
templ-109,"He like dogs and , more generally , bulldogs .",0
templ-110,"I love dogs and , broadly speaking , huskies .",0
templ-111,"In addition to dogs, they like bulldogs .",0
templ-112,"She like dogs , which is a kind of huskies .",0
templ-113,"He like dogs , an interesting type of bulldogs .",0
templ-114,"While they like dogs , they do not like huskies .",1
templ-115,"She like dogs , yet she do not like bulldogs .",1
templ-116,She love dogs more than bulldogs .,0
templ-117,"She love dogs , less generally bulldogs .",1
templ-118,She love dogs and moreover huskies .,0
templ-119,"She love dogs , which is an example of huskies .",0
templ-120,"They love dogs , and to be more specific huskies .",1
templ-121,"She like dogs , but huskies are her favourite .",0
templ-122,"She like dogs , but even more huskies .",0
templ-123,"He love dogs , and particularly huskies .",1
templ-124,I like dogs as well as bulldogs .,0
templ-125,"Apart from dogs, she like bulldogs .",0
templ-126,I like dogs and huskies .,0
templ-127,"They love dogs , although they do not love huskies .",1
templ-128,He would pick dogs over huskies .,0
templ-129,"More than dogs, he like huskies .",0
templ-130,"She like dogs , but even more so bulldogs .",0
templ-131,He like dogs while he do not like huskies .,1
templ-132,"I like dogs and , in general , bulldogs .",0
templ-133,"He love dogs , however not bulldogs .",1
templ-134,"She love dogs , but her liking for huskies is greater .",0
templ-135,I like dogs as well as huskies .,0
templ-136,"He like dogs , which is a kind of bulldogs .",0
templ-137,Dogs is a subtype of bulldogs .,0
templ-138,"They like dogs and , to generalize , huskies .",0
templ-139,"I like dogs , but i do not like huskies .",1
templ-140,"Apart from dogs, i like huskies .",0
templ-141,I like dogs and huskies .,0
templ-142,"They like dogs , an interesting type of huskies .",0
templ-143,"She love dogs , but her liking for bulldogs is greater .",0
templ-144,"She love dogs and , to generalise , huskies .",0
templ-145,"Although they like dogs , they do not like bulldogs .",1
templ-146,"They do not love dogs , but on the contrary , they love bulldogs .",1
templ-147,"He love dogs , yet he do not love huskies .",1
templ-148,"She like dogs , and particularly bulldogs .",1
templ-149,"Although they love dogs , they do not love bulldogs .",1
templ-150,"She love dogs , though she do not love huskies .",1
templ-151,"While they love dogs , they do not love bulldogs .",1
templ-152,He would choose dogs over bulldogs .,0
templ-153,She would choose dogs over bulldogs .,0
templ-154,"They love dogs , and to be more specific bulldogs .",1
templ-155,"She love dogs and , more generally , bulldogs .",0
templ-156,"If dogs did not exist , then bulldogs would not exist either .",1
templ-157,"She love dogs , except bulldogs .",1
templ-158,He love dogs and huskies .,0
templ-159,"She like dogs , which is an example of huskies .",0
templ-160,"They like dogs , except huskies .",1
templ-161,"They like dogs , and moreover , they like bulldogs .",0
templ-162,"They like dogs , but most of all bulldogs .",1
templ-163,"She love dogs , which is a type of huskies .",0
templ-164,Dogs is a subtype of huskies .,0
templ-165,"She love dogs , though she do not love huskies .",1
templ-166,I love dogs and huskies .,0
templ-167,"They love dogs , but even more so huskies .",0
templ-168,"If dogs did not exist , then bulldogs would not exist either .",1
templ-169,"I like dogs and , more generally , huskies .",0
templ-170,He would choose dogs over bulldogs .,0
templ-171,I love dogs and moreover huskies .,0
templ-172,They like dogs and moreover bulldogs .,0
templ-173,She love dogs more than huskies .,0
templ-174,"She like dogs , an interesting type of huskies .",0
templ-175,He love both dogs and huskies .,0
templ-176,"I love dogs , but i do not love huskies .",1
templ-177,"She love dogs , which is an example of huskies .",0
templ-178,Dogs is his favorite type of bulldogs .,0
templ-179,"She like dogs , and in particular bulldogs .",1
templ-180,I prefer dogs over huskies .,0
templ-181,Dogs is a subtype of bulldogs .,0
templ-182,"They love dogs and , to generalise , bulldogs .",0
templ-183,"Though he like dogs , he do not like bulldogs .",1
templ-184,"She like dogs and , to generalise , bulldogs .",0
templ-185,"They love dogs , and especially bulldogs .",1
templ-186,Dogs is their favourite type of bulldogs .,0
templ-187,"They do not like dogs , but on the contrary , they like huskies .",1
templ-188,"She like dogs , and narrowing it down , bulldogs .",1
templ-189,They love not only dogs but also huskies .,0
templ-190,They prefer dogs over bulldogs .,0
templ-191,"Although i like dogs , i do not like huskies .",1
templ-192,I love dogs to a greater extent than huskies .,0
templ-193,"They love dogs and , broadly speaking , huskies .",0
templ-194,"They love dogs , and moreover , they love bulldogs .",0
templ-195,"She love dogs , which is a kind of bulldogs .",0
templ-196,She love dogs and bulldogs .,0
templ-197,He love not only dogs but also bulldogs .,0
templ-198,He like dogs as well as huskies .,0
templ-199,"They like dogs and , in general , huskies .",0
templ-200,"She like dogs , however not huskies .",1
templ-201,Dogs is her favourite type of huskies .,0
templ-202,"He like dogs , but his liking for bulldogs is greater .",0
templ-203,They love dogs while they do not love huskies .,1
templ-204,"In addition to dogs, i like bulldogs .",0
templ-205,"Apart from dogs, they love huskies .",0
templ-206,"They like dogs , and narrowing it down , huskies .",1
templ-207,Dogs is a subclass of bulldogs .,0
templ-208,"More than dogs, he love bulldogs .",0
templ-209,"She love dogs and , more generally , huskies .",0
templ-210,I love not only dogs but also huskies .,0
templ-211,"They like dogs , but most of all huskies .",1
templ-212,"He like dogs , but more so huskies .",0
templ-213,"Though they love dogs , they do not love bulldogs .",1
templ-214,"He love dogs and , to generalize , bulldogs .",0
templ-215,"I love dogs and , to generalize , huskies .",0
templ-216,"She like dogs , less generally bulldogs .",1
templ-217,He love dogs and moreover bulldogs .,0
templ-218,I love dogs and additionally bulldogs .,0
templ-219,She love dogs while she do not love bulldogs .,1
templ-220,She love dogs and huskies .,0
templ-221,"They love dogs , yet they do not love huskies .",1
templ-222,"They like dogs , but huskies are their favorite .",0
templ-223,"In addition to dogs, they love bulldogs .",0
templ-224,"She love dogs , except huskies .",1
templ-225,She like dogs to a greater extent than bulldogs .,0
templ-226,"In addition to dogs, they love huskies .",0
templ-227,"He love dogs , but his liking for huskies is greater .",0
templ-228,Dogs is her favorite type of bulldogs .,0
templ-229,He love dogs while he do not love bulldogs .,1
templ-230,"She love dogs , and moreover , she love bulldogs .",0
templ-231,"They like dogs , but huskies are their favourite .",0
templ-232,"They like dogs , but on the contrary , they do not like bulldogs .",1
templ-233,"I love dogs , but my liking for huskies is greater .",0
templ-234,"They love dogs , and in particular bulldogs .",1
templ-235,"They like dogs , though they do not like huskies .",1
templ-236,"She love dogs , and moreover , she love huskies .",0
templ-237,"I do not like dogs , but on the contrary , i like huskies .",1
templ-238,Dogs is their favourite type of bulldogs .,0
templ-239,"They love dogs and , to generalize , huskies .",0
templ-240,"She love dogs , yet she do not love huskies .",1
templ-241,"More than dogs, he love bulldogs .",0
templ-242,"While they love dogs , they do not love huskies .",1
templ-243,He would pick dogs over huskies .,0
templ-244,They like dogs and moreover bulldogs .,0
templ-245,I like dogs and moreover huskies .,0
templ-246,Dogs is a subtype of bulldogs .,0
templ-247,"He like dogs , but most of all bulldogs .",1
templ-248,"I love dogs , but i do not love bulldogs .",1
templ-249,He like dogs and additionally bulldogs .,0
templ-250,They love dogs while they do not love bulldogs .,1
templ-251,"They love dogs and , broadly speaking , huskies .",0
templ-252,He would choose dogs over bulldogs .,0
templ-253,She love not only dogs but also huskies .,0
templ-254,"They like dogs , less generally bulldogs .",1
templ-255,"He like dogs in general , but huskies are my favourite .",1
templ-256,"She love dogs , less generally bulldogs .",1
templ-257,"They love dogs , and especially bulldogs .",1
templ-258,"While they love dogs , they do not love huskies .",1
templ-259,He love dogs and moreover huskies .,0
templ-260,"He love dogs , however not huskies .",1
templ-261,"They love dogs , which is a kind of huskies .",0
templ-262,"She love dogs , but on the contrary , she do not love bulldogs .",1
templ-263,"She like dogs , but bulldogs are her favourite .",0
templ-264,"Although i like dogs , i do not like huskies .",1
templ-265,"He like dogs , but on the contrary , he do not like bulldogs .",1
templ-266,"I love dogs and , to generalize , bulldogs .",0
templ-267,"While he like dogs , he do not like huskies .",1
templ-268,"I like dogs , which is an example of bulldogs .",0
templ-269,I like dogs and additionally bulldogs .,0
templ-270,He like dogs and huskies .,0
templ-271,"While he like dogs , he do not like bulldogs .",1
templ-272,He like dogs while he do not like bulldogs .,1
templ-273,They would pick dogs over bulldogs .,0
templ-274,"They do not like dogs , but they like huskies .",1
templ-275,I like dogs and moreover huskies .,0
templ-276,"He love dogs , but bulldogs are his favourite .",0
templ-277,"They like dogs , except huskies .",1
templ-278,"Apart from dogs, he like huskies .",0
templ-279,"She like dogs , but even more so bulldogs .",0
templ-280,"She love dogs , but on the contrary , she do not love huskies .",1
templ-281,"Although they like dogs , they do not like bulldogs .",1
templ-282,They prefer dogs over bulldogs .,0
templ-283,She like dogs to a greater extent than bulldogs .,0
templ-284,"Although they love dogs , they do not love huskies .",1
templ-285,"They love dogs , and moreover , they love huskies .",0
templ-286,She love dogs more than bulldogs .,0
templ-287,"She love dogs and , to generalise , bulldogs .",0
templ-288,"I like dogs , although i do not like bulldogs .",1
templ-289,"I do not like dogs , but i like bulldogs .",1
templ-290,She prefer dogs over huskies .,0
templ-291,"She like dogs , and in particular bulldogs .",1
templ-292,Dogs is their favourite type of huskies .,0
templ-293,"They love dogs , and particularly huskies .",1
templ-294,"If dogs did not exist , then bulldogs would not exist either .",1
templ-295,"I like dogs and , to generalise , bulldogs .",0
templ-296,She love not only dogs but also huskies .,0
templ-297,"She like dogs , but she do not like huskies .",1
templ-298,"She love dogs and , in general , bulldogs .",0
templ-299,"I love dogs , and to be more specific bulldogs .",1
templ-300,"They love dogs and , to generalize , bulldogs .",0
templ-301,"I like dogs and , to generalize , bulldogs .",0
templ-302,"He like dogs , which is a type of bulldogs .",0
templ-303,"Apart from dogs, he like huskies .",0
templ-304,Dogs is a subtype of huskies .,0
templ-305,"I like dogs , but huskies are my favorite .",0
templ-306,I would pick dogs over bulldogs .,0
templ-307,Dogs is a subtype of huskies .,0
templ-308,They love dogs to a greater extent than bulldogs .,0
templ-309,I love dogs to a greater extent than huskies .,0
templ-310,Dogs is their favorite type of bulldogs .,0
templ-311,They like dogs as well as huskies .,0
templ-312,"She like dogs and , to generalize , huskies .",0
templ-313,"I like dogs and , in general , huskies .",0
templ-314,"I love dogs , but my liking for huskies is greater .",0
templ-315,"They like dogs , however not huskies .",1
templ-316,He love both dogs and bulldogs .,0
templ-317,"He like dogs , less generally bulldogs .",1
templ-318,"I love dogs , and narrowing it down , huskies .",1
templ-319,"If dogs did not exist , then bulldogs would not exist either .",1
templ-320,"I like dogs , an interesting type of huskies .",0
templ-321,"I love dogs , however not huskies .",1
templ-322,"Apart from dogs, i love huskies .",0
templ-323,They like dogs and additionally huskies .,0
templ-324,"I like dogs , but most of all bulldogs .",1
templ-325,"They like dogs , and narrowing it down , huskies .",1
templ-326,They like not only dogs but also huskies .,0
templ-327,"She love dogs and , to generalise , huskies .",0
templ-328,They love dogs as well as huskies .,0
templ-329,They like both dogs and bulldogs .,0
templ-330,He love dogs and additionally huskies .,0
templ-331,He prefer dogs over huskies .,0
templ-332,"I like dogs , and moreover , i like bulldogs .",0
templ-333,"They love dogs , although they do not love bulldogs .",1
templ-334,"They like dogs and , broadly speaking , huskies .",0
templ-335,He like both dogs and huskies .,0
templ-336,Dogs is her favourite type of huskies .,0
templ-337,"He love dogs , but huskies are his favourite .",0
templ-338,"I love dogs , but above all , bulldogs .",0
templ-339,I love dogs while i do not love bulldogs .,1
templ-340,"She love dogs , however she do not love bulldogs .",1
templ-341,He like dogs and moreover huskies .,0
templ-342,"I like dogs , but bulldogs are my favourite .",0
templ-343,"I love dogs , an interesting type of huskies .",0
templ-344,"She love dogs and , broadly speaking , bulldogs .",0
templ-345,"They love dogs , but on the contrary , they do not love bulldogs .",1
templ-346,"She like dogs , but most of all huskies .",1
templ-347,"She like dogs , but even more huskies .",0
templ-348,"More than dogs, she love bulldogs .",0
templ-349,He like both dogs and bulldogs .,0
templ-350,"He like dogs , and moreover , he like bulldogs .",0
templ-351,I like dogs and huskies .,0
templ-352,"I love dogs , which is a type of huskies .",0
templ-353,"She love dogs , which is an example of bulldogs .",0
templ-354,"She love dogs , but huskies are her favourite .",0
templ-355,"She love dogs , though she do not love huskies .",1
templ-356,"I like dogs and , broadly speaking , bulldogs .",0
templ-357,They love dogs to a greater extent than huskies .,0
templ-358,Dogs is her favourite type of huskies .,0
templ-359,"He love dogs , but above all , huskies .",0
templ-360,"She like dogs , which is a type of bulldogs .",0
templ-361,They love both dogs and huskies .,0
templ-362,"I love dogs in general , but huskies are my favorite .",1
templ-363,She would pick dogs over huskies .,0
templ-364,Dogs is my favourite type of bulldogs .,0
templ-365,"I love dogs , but my liking for bulldogs is greater .",0
templ-366,"They like dogs and , to generalize , huskies .",0
templ-367,"While they love dogs , they do not love bulldogs .",1
templ-368,"While he like dogs , he do not like bulldogs .",1
templ-369,"Although i love dogs , i do not love huskies .",1
templ-370,Dogs is her favorite type of huskies .,0
templ-371,"They love dogs , but their appreciation of bulldogs is greater .",0
templ-372,"He like dogs and , more generally , huskies .",0
templ-373,"She love dogs , though she do not love bulldogs .",1
templ-374,"They like dogs in general , but bulldogs are my favorite .",1
templ-375,He would choose dogs over huskies .,0
templ-376,"I like dogs , but my appreciation of huskies is greater .",0
templ-377,Dogs is their favourite type of bulldogs .,0
templ-378,"They love dogs , though they do not love bulldogs .",1
templ-379,He like dogs while he do not like bulldogs .,1
templ-380,"They do not like dogs , but on the contrary , they like huskies .",1
templ-381,"They like dogs , but on the contrary , they do not like huskies .",1
templ-382,"They love dogs , less generally bulldogs .",1
templ-383,"Although they like dogs , they do not like bulldogs .",1
templ-384,"Though she like dogs , she do not like bulldogs .",1
templ-385,"Though they like dogs , they do not like huskies .",1
templ-386,"They like dogs , yet they do not like huskies .",1
templ-387,"She love dogs , however not huskies .",1
templ-388,"He like dogs , and particularly huskies .",1
templ-389,"He love dogs , and particularly bulldogs .",1
templ-390,"Although she love dogs , she do not love bulldogs .",1
templ-391,"I love dogs , however not huskies .",1
templ-392,"They love dogs , but most of all huskies .",1
templ-393,"He love dogs , and narrowing it down , bulldogs .",1
templ-394,"He like dogs , although he do not like bulldogs .",1
templ-395,"He like dogs , though he do not like bulldogs .",1
templ-396,"While he love dogs , he do not love huskies .",1
templ-397,"I like dogs , and narrowing it down , bulldogs .",1
templ-398,"She do not love dogs , but on the contrary , she love bulldogs .",1
templ-399,"She like dogs , yet she do not like huskies .",1
templ-400,"They love dogs , and particularly bulldogs .",1
templ-401,"He love dogs , and to be more specific bulldogs .",1
templ-402,"He like dogs , though he do not like bulldogs .",1
templ-403,"She like dogs , and especially huskies .",1
templ-404,"She love dogs in general , but huskies are my favourite .",1
templ-405,"She like dogs , and especially bulldogs .",1
templ-406,"Though she like dogs , she do not like bulldogs .",1
templ-407,"I like dogs , but most of all bulldogs .",1
templ-408,"She love dogs , and in particular bulldogs .",1
templ-409,"If dogs did not exist , then huskies would not exist either .",1
templ-410,"She love dogs in general , but huskies are my favourite .",1
templ-411,"She do not love dogs , but on the contrary , she love bulldogs .",1
templ-412,"He like dogs in general , but bulldogs are my favourite .",1
templ-413,"He love dogs , though he do not love bulldogs .",1
templ-414,"If dogs did not exist , then bulldogs would not exist either .",1
templ-415,"They like dogs , and narrowing it down , bulldogs .",1
templ-416,"He love dogs in general , but bulldogs are my favourite .",1
templ-417,"While she love dogs , she do not love huskies .",1
templ-418,"While he like dogs , he do not like huskies .",1
templ-419,"Although she love dogs , she do not love huskies .",1
templ-420,"I love dogs , but i do not love bulldogs .",1
templ-421,"She love dogs , and particularly huskies .",1
templ-422,"They like dogs , but on the contrary , they do not like bulldogs .",1
templ-423,"He love dogs , except huskies .",1
templ-424,"They like dogs , and in particular bulldogs .",1
templ-425,I like dogs while i do not like bulldogs .,1
templ-426,"While they like dogs , they do not like bulldogs .",1
templ-427,"They like dogs , and narrowing it down , bulldogs .",1
templ-428,"I like dogs , however not huskies .",1
templ-429,"She love dogs , and narrowing it down , huskies .",1
templ-430,"She like dogs , and especially bulldogs .",1
templ-431,"She love dogs , though she do not love huskies .",1
templ-432,"He do not love dogs , but on the contrary , he love bulldogs .",1
templ-433,"He love dogs , but most of all bulldogs .",1
templ-434,"She like dogs , and particularly huskies .",1
templ-435,"He love dogs , and in particular bulldogs .",1
templ-436,I like dogs while i do not like huskies .,1
templ-437,"I like dogs , but most of all huskies .",1
templ-438,"I like dogs , less generally bulldogs .",1
templ-439,"She like dogs , and in particular bulldogs .",1
templ-440,"He love dogs in general , but bulldogs are my favourite .",1
templ-441,"He love dogs , and to be more specific huskies .",1
templ-442,"I like dogs , although i do not like bulldogs .",1
templ-443,"If dogs did not exist , then bulldogs would not exist either .",1
templ-444,"Although i like dogs , i do not like bulldogs .",1
templ-445,She like dogs while she do not like huskies .,1
templ-446,"I love dogs , however i do not love bulldogs .",1
templ-447,He like dogs while he do not like huskies .,1
templ-448,"She love dogs in general , but bulldogs are my favorite .",1
templ-449,They like dogs while they do not like huskies .,1
templ-450,"They like dogs , however not huskies .",1
templ-451,"Although i like dogs , i do not like bulldogs .",1
templ-452,"They like dogs , though they do not like huskies .",1
templ-453,"They love dogs , but they do not love bulldogs .",1
templ-454,"She like dogs , yet she do not like huskies .",1
templ-455,"They like dogs , though they do not like bulldogs .",1
templ-456,"She like dogs in general , but huskies are my favourite .",1
templ-457,"He like dogs , but on the contrary , he do not like huskies .",1
templ-458,"They love dogs , though they do not love huskies .",1
templ-459,"I like dogs , however i do not like huskies .",1
templ-460,"I love dogs , however not bulldogs .",1
templ-461,"They love dogs , and to be more specific huskies .",1
templ-462,"She like dogs , and to be more specific bulldogs .",1
templ-463,"Though they like dogs , they do not like huskies .",1
templ-464,"He like dogs , but on the contrary , he do not like bulldogs .",1
templ-465,He love dogs while he do not love huskies .,1
templ-466,"They love dogs in general , but huskies are my favorite .",1
templ-467,"They like dogs , and especially bulldogs .",1
templ-468,"She do not love dogs , but on the contrary , she love bulldogs .",1
templ-469,"He love dogs , but on the contrary , he do not love bulldogs .",1
templ-470,"I love dogs , though i do not love bulldogs .",1
templ-471,"While she love dogs , she do not love bulldogs .",1
templ-472,"They love dogs , except bulldogs .",1
templ-473,"I love dogs , but on the contrary , i do not love bulldogs .",1
templ-474,"He like dogs , and to be more specific huskies .",1
templ-475,"If dogs did not exist , then bulldogs would not exist either .",1
templ-476,"I do not like dogs , but on the contrary , i like huskies .",1
templ-477,"They like dogs , however they do not like huskies .",1
templ-478,"He like dogs , yet he do not like bulldogs .",1
templ-479,"They love dogs , and in particular bulldogs .",1
templ-480,"They like dogs , although they do not like bulldogs .",1
templ-481,"She like dogs , and especially bulldogs .",1
templ-482,"She love dogs , and narrowing it down , huskies .",1
templ-483,"He do not like dogs , but he like bulldogs .",1
templ-484,"They do not love dogs , but they love bulldogs .",1
templ-485,"Though i love dogs , i do not love bulldogs .",1
templ-486,"If dogs did not exist , then bulldogs would not exist either .",1
templ-487,"He love dogs , however he do not love bulldogs .",1
templ-488,"He do not like dogs , but on the contrary , he like huskies .",1
templ-489,"I love dogs , however i do not love huskies .",1
templ-490,"I love dogs in general , but huskies are my favourite .",1
templ-491,"She love dogs , except bulldogs .",1
templ-492,"He love dogs , however not bulldogs .",1
templ-493,"They like dogs , but they do not like huskies .",1
templ-494,"She love dogs , yet she do not love bulldogs .",1
templ-495,"They like dogs , and narrowing it down , huskies .",1
templ-496,"I do not love dogs , but on the contrary , i love bulldogs .",1
templ-497,"They love dogs in general , but huskies are my favourite .",1
templ-498,"They love dogs , except bulldogs .",1
templ-499,"He like dogs , and to be more specific huskies .",1
templ-500,"He do not like dogs , but on the contrary , he like huskies .",1
templ-501,He like bulldogs more than dogs .,0
templ-502,I love huskies more than dogs .,0
templ-503,"I love huskies , which is a kind of dogs .",1
templ-504,I prefer bulldogs over dogs .,0
templ-505,"They love bulldogs and , more generally , dogs .",1
templ-506,"She like bulldogs , but dogs are her favourite .",0
templ-507,"They do not love bulldogs , but on the contrary , they love dogs .",1
templ-508,"She like bulldogs , an interesting type of dogs .",1
templ-509,"I love bulldogs , and especially dogs .",0
templ-510,"They like huskies , an interesting type of dogs .",1
templ-511,"He love huskies , which is a kind of dogs .",1
templ-512,"He like huskies , but he do not like dogs .",0
templ-513,"I like bulldogs in general , but dogs are my favourite .",0
templ-514,"They love bulldogs , which is an example of dogs .",1
templ-515,"They love bulldogs , but above all , dogs .",0
templ-516,"If bulldogs did not exist , then dogs would not exist either .",0
templ-517,"She like huskies , but her liking for dogs is greater .",0
templ-518,"I love bulldogs , but on the contrary , i do not love dogs .",0
templ-519,"More than bulldogs, he love dogs .",0
templ-520,"He like huskies , an interesting type of dogs .",1
templ-521,"I love huskies , and to be more specific dogs .",0
templ-522,"I like huskies , but more so dogs .",0
templ-523,"He like bulldogs , which is a type of dogs .",1
templ-524,"Apart from bulldogs, he like dogs .",0
templ-525,"They like bulldogs and , in general , dogs .",1
templ-526,"She like bulldogs and , to generalize , dogs .",1
templ-527,He like not only huskies but also dogs .,0
templ-528,"They love bulldogs , an example of dogs .",1
templ-529,"She like bulldogs , but even more dogs .",0
templ-530,"They like bulldogs in general , but dogs are my favorite .",0
templ-531,"I like huskies , an example of dogs .",1
templ-532,"She like huskies , and to be more specific dogs .",0
templ-533,She like bulldogs while she do not like dogs .,0
templ-534,"Though i love bulldogs , i do not love dogs .",1
templ-535,"In addition to huskies, they love dogs .",0
templ-536,"More than bulldogs, i like dogs .",0
templ-537,"He like bulldogs , but most of all dogs .",0
templ-538,"She love bulldogs , except dogs .",0
templ-539,"I love bulldogs , and especially dogs .",0
templ-540,She love bulldogs and additionally dogs .,0
templ-541,"She love bulldogs , which is an example of dogs .",1
templ-542,"I love huskies , yet i do not love dogs .",0
templ-543,"She like huskies , and in particular dogs .",0
templ-544,They like bulldogs more than dogs .,0
templ-545,Bulldogs is their favorite type of dogs .,1
templ-546,"If bulldogs did not exist , then dogs would not exist either .",0
templ-547,"They love huskies , and moreover , they love dogs .",0
templ-548,"They like huskies , but dogs are their favorite .",0
templ-549,Bulldogs is their favourite type of dogs .,1
templ-550,"He love bulldogs , but dogs are his favourite .",0
templ-551,"They like huskies , but dogs are their favourite .",0
templ-552,"She love huskies , and especially dogs .",0
templ-553,"More than bulldogs, he like dogs .",0
templ-554,"They love huskies , but they do not love dogs .",0
templ-555,"I like huskies , which is an example of dogs .",1
templ-556,"They like huskies , but dogs are their favorite .",0
templ-557,He love bulldogs while he do not love dogs .,0
templ-558,"She like bulldogs in general , but dogs are my favourite .",0
templ-559,Bulldogs is his favourite type of dogs .,1
templ-560,"They love huskies , but their appreciation of dogs is greater .",0
templ-561,"They love bulldogs and , in general , dogs .",1
templ-562,"He like huskies and , more generally , dogs .",1
templ-563,"He love huskies , but his liking for dogs is greater .",0
templ-564,"She like huskies , but her appreciation of dogs is greater .",0
