id,sentence,labels
word-134,She would pick timorousness over cold feet .,0
word-135,"I love malignity , less generally spitefulness .",1
word-136,"They love emotion , which is a kind of gloom .",0
word-137,She love rage and moreover lividity .,0
word-138,"Though they trust emotion , they do not trust sadness .",1
word-139,"I love emotion and , in general , green-eyed monster .",0
word-140,"She enjoy joyfulness and , more generally , jubilancy .",0
word-141,"She enjoy emotion , however she do not enjoy wrath .",1
word-142,Vexation is a subclass of torment .,0
word-143,"More than sadness, he feel gloom .",0
word-144,"He trust emotion , but above all , displeasure .",0
word-145,"In addition to emotion, she like shyness .",0
word-146,"I like joyfulness , but even more exhilaration .",0
word-147,"She trust emotion , and to be more specific exasperation .",1
word-148,"She feel fright , and especially apprehensiveness .",1
word-149,"They like emotion and , broadly speaking , joy .",0
word-150,He love hatred to a greater extent than green-eyed monster .,0
word-151,"In addition to excitement, they love thrill .",0
word-152,"I like bitterness , but even more penis envy .",0
word-153,"They like sorrowfulness , but most of all poignance .",1
word-154,"She love apprehensiveness , but chill are her favorite .",0
word-155,"He enjoy love , and particularly puppy love .",1
word-156,"I do not like emotion , but on the contrary , I like sadness .",1
word-157,"She like love , except devotion .",1
word-158,"He trust fright , but he do not trust quiver .",1
word-159,They prefer emotion over satisfaction .,0
word-160,"She trust ill will , but her appreciation of warpath is greater .",0
word-161,"He trust emotion , although he do not trust joy .",1
word-162,"They like emotion , and in particular quiver .",1
word-163,"She feel hatred , but loathing are her favourite .",0
word-164,Emotion is my favorite type of wrath .,0
word-165,"I like joy , although I do not like exuberance .",1
word-166,"She do not feel resentment , but on the contrary , she feel jealousy .",1
word-167,"He trust emotion , which is a kind of hesitancy .",0
word-168,"I trust resentment , however not covetousness .",1
word-169,"I trust emotion , which is an example of timidity .",0
word-170,I would choose emotion over care .,0
word-171,They feel joyfulness to a greater extent than boot .,0
word-172,"She enjoy emotion , which is an example of consternation .",0
word-173,"He love fear , and in particular frisson .",1
word-174,Ire is their favorite type of aggravation .,0
word-175,She would pick emotion over uneasiness .,0
word-176,I like ire to a greater extent than infuriation .,0
word-177,"I trust bad temper , but on the contrary , I do not trust irascibility .",1
word-178,"I love vexation , and narrowing it down , exasperation .",1
word-179,"Apart from fright, she trust horror .",0
word-180,Benevolence is my favourite type of beneficence .,0
word-181,"Apart from rancor, she like green-eyed monster .",0
word-182,I like hatred and additionally envy .,0
word-183,"I enjoy hatred , and moreover , I enjoy antagonism .",0
word-184,"They like ire in general , but short temper are my favorite .",1
word-185,"They trust ire and , in general , aggravation .",0
word-186,"He feel hate , and particularly rancor .",1
word-187,"They enjoy fright , but dread are their favourite .",0
word-188,"They love timidity , less generally diffidence .",1
word-189,"She like emotion in general , but satisfaction are my favourite .",1
word-190,"He feel exhilaration , but above all , bang .",0
word-191,"I enjoy emotion , although I do not enjoy sinking .",1
word-192,"He trust emotional state , but on the contrary , he do not trust state .",1
word-193,"They feel jubilation and , in general , triumph .",0
word-194,"They feel fright , but their appreciation of diffidence is greater .",0
word-195,"He trust hate , except loathing .",1
word-196,"While they trust apprehensiveness , they do not trust foreboding .",1
word-197,He love both fright and terror .,0
word-198,Jubilance is his favourite type of triumph .,0
word-199,"I feel emotion , but most of all maliciousness .",1
word-200,"While they enjoy emotion , they do not enjoy insecurity .",1
word-201,They would choose emotional state over comfort .,0
word-202,"He feel rancor and , to generalize , jealousy .",0
word-203,"He feel hate , but animosity are his favorite .",0
word-204,"She love emotion , except quiver .",1
word-205,"They like joy in general , but exultation are my favourite .",1
word-206,"Though they like emotion , they do not like devotedness .",1
word-207,"He feel emotion , an interesting type of timorousness .",0
word-208,Fright is my favorite type of timidness .,0
word-209,"Although she enjoy emotion , she do not enjoy discomfiture .",1
word-210,"He enjoy hate and , in general , despising .",0
word-211,"He feel ire in general , but rage are my favorite .",1
word-212,"He feel joyousness , and to be more specific euphory .",1
word-213,"He love emotion , except inquietude .",1
word-214,Rancor is a subtype of penis envy .,0
word-215,"They enjoy joy , an interesting type of exultation .",0
word-216,"I feel emotion , and especially comfort .",1
word-217,"She enjoy fear , which is an example of diffidence .",0
word-218,"I enjoy emotion , and narrowing it down , loathing .",1
word-219,"He love hate , though he do not love misoneism .",1
word-220,"I like joy , and to be more specific rush .",1
word-221,"She like happiness in general , but beatification are my favorite .",1
word-222,"Although I trust emotion , I do not trust exaltation .",1
word-223,"I love emotion , but above all , trouble .",0
word-224,"Apart from hate, they trust jealousy .",0
word-225,He like not only hate but also animosity .,0
word-226,"I love malignity and , more generally , spitefulness .",0
word-227,"If emotion did not exist , then suspense would not exist either .",1
word-228,"I enjoy exhilaration , an interesting type of bang .",0
word-229,I would pick enviousness over covetousness .,0
word-230,"I enjoy hate , less generally resentment .",1
word-231,I trust emotion and enamoredness .,0
word-232,"They love dread , and narrowing it down , boding .",1
word-233,"He feel emotion , and particularly heartburning .",1
word-234,"She like timidness , but above all , shyness .",0
word-235,"He trust joyousness and , more generally , intoxication .",0
word-236,"They feel emotion in general , but penis envy are my favourite .",1
word-237,"She trust emotion , but on the contrary , she do not trust diffidence .",1
word-238,He feel emotion and moreover warmth .,0
word-239,"He like timorousness , but his appreciation of unassertiveness is greater .",0
word-240,Hate is his favourite type of jealousy .,0
word-241,"While I love fear , I do not love foreboding .",1
word-242,"He enjoy timidity , but his appreciation of hesitancy is greater .",0
word-243,"She love ire , but even more so hackles .",0
word-244,"She feel emotion in general , but insecurity are my favourite .",1
word-245,"If fearfulness did not exist , then pall would not exist either .",1
word-246,I feel ire more than short temper .,0
word-247,"I like fright , which is a kind of consternation .",0
word-248,"I trust emotion , but most of all hesitance .",1
word-249,"They love love , and in particular heartstrings .",1
word-250,"She love vexation , which is an example of exasperation .",0
word-251,"I enjoy scene , but my liking for shadow is greater .",0
word-252,"He enjoy emotion , but even more so discomfiture .",0
word-253,"She do not feel emotion , but she feel exhilaration .",1
word-254,"I enjoy joy and , to generalise , exultation .",0
word-255,"I trust apprehensiveness , and to be more specific boding .",1
word-256,"I do not like apprehensiveness , but I like premonition .",1
word-257,"She like emotion , but she do not like jubilance .",1
word-258,"She like joyfulness , but on the contrary , she do not like elation .",1
word-259,"Although I enjoy hate , I do not enjoy despisal .",1
word-260,"They trust enviousness , however they do not trust penis envy .",1
word-261,"She feel emotion in general , but exuberance are my favourite .",1
word-262,"She enjoy emotion , although she do not enjoy filial love .",1
word-263,"She enjoy joy , which is an example of exultation .",0
word-264,"While he enjoy fearfulness , he do not enjoy presage .",1
word-265,I feel emotion while I do not feel satisfaction .,1
word-266,"Though I trust emotional state , I do not trust nirvana .",1
word-267,"Although he trust hate , he do not trust spite .",1
word-268,"I like hate , but on the contrary , I do not like abomination .",1
word-269,"They love worship and , in general , exaltation .",0
word-270,"They like fright and , to generalise , shadow .",0
word-271,"They trust ill temper , but on the contrary , they do not trust scene .",1
word-272,"While he love joy , he do not love intoxication .",1
word-273,"She do not feel apprehensiveness , but she feel premonition .",1
word-274,I enjoy ill temper while I do not enjoy spleen .,1
word-275,I enjoy emotion and puppy love .,0
word-276,She feel emotional state and state .,0
word-277,"Apart from apprehensiveness, I enjoy gloom .",0
word-278,I trust fear as well as suspense .,0
word-279,"I trust ill will , and especially enviousness .",1
word-280,Fear is a subclass of presentiment .,0
word-281,She like emotion and affright .,0
word-282,"I love fearfulness , but my appreciation of tingle is greater .",0
word-283,"He feel ire , but even more outrage .",0
word-284,"She trust emotion , which is a kind of exaltation .",0
word-285,"He love resentment , and in particular score .",1
word-286,"They like diffidence , though they do not like hesitancy .",1
word-287,"They like rancour , however not grievance .",1
word-288,"I enjoy fear , but most of all presage .",1
word-289,"He feel emotion , but even more anxiousness .",0
word-290,"They love emotion , although they do not love cold feet .",1
word-291,"He feel happiness and , in general , blessedness .",0
word-292,"Apart from apprehension, he love somberness .",0
word-293,"They like apprehension and , to generalise , somberness .",0
word-294,"They love rancour , and in particular grudge .",1
word-295,"They enjoy emotion , and to be more specific displeasure .",1
word-296,Emotion is a subclass of conditioned emotion .,0
word-297,"I enjoy anger , though I do not enjoy enragement .",1
word-298,"Though she feel rancor , she do not feel grudge .",1
word-299,"She trust fear , an example of chill .",0
word-300,"I love joy in general , but charge are my favourite .",1
word-301,"They enjoy emotion , but even more unassertiveness .",0
word-302,"She trust emotion , but her appreciation of self-distrust is greater .",0
word-303,They would choose ill will over envy .,0
word-304,"I enjoy emotional state , and to be more specific satisfaction .",1
word-305,"He like emotional state , but above all , sorrowfulness .",0
word-306,"They do not love joy , but they love charge .",1
word-307,"He feel apprehension , except somberness .",1
word-308,"He love diffidence , and moreover , he love hesitance .",0
word-309,He trust emotion and poignance .,0
word-310,"He trust emotion and , in general , raptus .",0
word-311,"She like anger and , to generalize , spleen .",0
word-312,"I like emotion and , in general , triumph .",0
word-313,"She like ire , and narrowing it down , displeasure .",1
word-314,"He feel hate , but on the contrary , he do not feel green-eyed monster .",1
word-315,I like emotion to a greater extent than ardour .,0
word-316,I feel emotion and moreover agape .,0
word-317,"I feel ill will , but more so bitterness .",0
word-318,"She enjoy ire , but wrath are her favourite .",0
word-319,"He love emotion , which is a type of sinking .",0
word-320,"I trust apprehension , but my appreciation of suspense is greater .",0
word-321,"She trust emotion , an interesting type of shadow .",0
word-322,"She like ill will and , to generalize , enviousness .",0
word-323,"He enjoy hate , and especially murderousness .",1
word-324,"He feel dread , but above all , gloom .",0
word-325,He would choose rancor over sulkiness .,0
word-326,"I love emotion , but I do not love raptus .",1
word-327,"They like emotion , and particularly warmheartedness .",1
word-328,They enjoy fear to a greater extent than presage .,0
word-329,"More than embarrassment, they love discomposure .",0
word-330,She enjoy joy and jubilancy .,0
word-331,"I feel hatred , but loathing are my favourite .",0
word-332,"I like emotion , yet I do not like swivet .",1
word-333,"They like emotion , an example of beatitude .",0
word-334,"She trust emotion , but on the contrary , she do not trust abomination .",1
word-335,"Though he like joyousness , he do not like elation .",1
word-336,"I trust joyfulness , less generally jubilancy .",1
word-337,"She feel malevolence , however she do not feel venom .",1
word-338,"They feel enviousness , but their appreciation of penis envy is greater .",0
word-339,"They love emotion , but even more so rage .",0
word-340,"They love belligerence , but more so warpath .",0
word-341,"They love love , and in particular puppy love .",1
word-342,"They enjoy fearfulness , however they do not enjoy timidity .",1
word-343,"Although he like ire , he do not like spleen .",1
word-344,"She feel emotion , but even more rush .",0
word-345,"I like fearfulness , but my appreciation of shudder is greater .",0
word-346,"She love malignity in general , but maliciousness are my favourite .",1
word-347,"She trust fearfulness and , broadly speaking , trepidation .",0
word-348,"They trust emotion , but even more willies .",0
word-349,"I feel joy , and narrowing it down , jubilance .",1
word-350,"He love ill temper , and particularly tantrum .",1
word-351,"I trust fear , but more so alarm .",0
word-352,Fearfulness is a subtype of affright .,0
word-353,"I like emotional state and , more generally , blessedness .",0
word-354,"She feel emotion , but her liking for huffiness is greater .",0
word-355,"They trust bad temper in general , but short temper are my favorite .",1
word-356,"She feel exhilaration , but she do not feel thrill .",1
word-357,"He love emotion , which is a kind of agape love .",0
word-358,She would choose hate over animosity .,0
word-359,"He enjoy ill will , and moreover , he enjoy aggression .",0
word-360,"They love apprehension , less generally trepidation .",1
word-361,"They love ill will and , more generally , jealousy .",0
word-362,"I like emotion in general , but malignity are my favorite .",1
word-363,"Apart from ire, they enjoy offence .",0
word-364,"They enjoy bitterness , but their appreciation of enviousness is greater .",0
word-365,Emotion is his favourite type of madness .,0
word-366,"I enjoy fright and , broadly speaking , intimidation .",0
word-367,"She like ire , which is a type of harassment .",0
word-368,"He love emotion , which is a type of joyousness .",0
word-369,"He feel gratification , but on the contrary , he do not feel quality of life .",1
word-370,"If emotion did not exist , then joy would not exist either .",1
word-371,"Apart from emotion, he trust green-eyed monster .",0
word-372,"They trust anger , yet they do not trust quick temper .",1
word-373,"I trust emotional state , but I do not trust enlightenment .",1
word-374,"He like ire , and particularly annoyance .",1
word-375,"He enjoy emotion and , more generally , anger .",0
word-376,"They trust hatred , and in particular malignity .",1
word-377,"She feel anger , which is an example of outrage .",0
word-378,"He trust emotion and , to generalize , bad blood .",0
word-379,"They love emotion , however not insecurity .",1
word-380,"She enjoy joy , but her liking for charge is greater .",0
word-381,"They like resentment , but huffishness are their favorite .",0
word-382,"He enjoy fright , but most of all tingle .",1
word-383,"He like bad temper , and narrowing it down , quick temper .",1
word-384,"Although they enjoy emotional state , they do not enjoy beatification .",1
word-385,"He enjoy joy in general , but euphory are my favorite .",1
word-386,"He love ire , and narrowing it down , offence .",1
word-387,"They love joyousness , but even more so excitement .",0
word-388,"They trust emotion , but they do not trust pall .",1
word-389,"In addition to emotional state, they enjoy raptus .",0
word-390,"She feel emotional state and , to generalize , radiance .",0
word-391,"She love hate and , to generalise , misogamy .",0
word-392,They trust both vexation and frustration .,0
word-393,"He do not love sorrowfulness , but he love bereavement .",1
word-394,"He do not enjoy emotion , but he enjoy quick temper .",1
word-395,"I feel exhilaration , which is a type of thrill .",0
word-396,"I trust blessedness , but on the contrary , I do not trust enlightenment .",1
word-397,"She trust emotion , but most of all annoyance .",1
word-398,"If emotion did not exist , then somberness would not exist either .",1
word-399,"He trust premonition , and moreover , he trust presage .",0
word-400,"I love rancour and , broadly speaking , green-eyed monster .",0
word-401,"They like joyfulness , but most of all exultation .",1
word-402,"He enjoy fearfulness , but most of all shiver .",1
word-403,He love not only ill temper but also fit .,0
word-404,"More than emotion, he like consternation .",0
word-405,"More than ire, I enjoy huffiness .",0
word-406,"She like anger , less generally high dudgeon .",1
word-407,"I like emotion , but my appreciation of odium is greater .",0
word-408,"I feel ire , and to be more specific offence .",1
word-409,"She love emotion , an example of restiveness .",0
word-410,They enjoy ill will and aggressiveness .,0
word-411,"Although I enjoy joy , I do not enjoy exultation .",1
word-412,"She trust vexation , and to be more specific displeasure .",1
word-413,"More than timidness, I trust unassertiveness .",0
word-414,"He feel joy , and to be more specific euphory .",1
word-415,"She like joyousness , and moreover , she like jubilancy .",0
word-416,"They enjoy emotion and , to generalise , hackles .",0
word-417,They like hate to a greater extent than aggressiveness .,0
word-418,"He enjoy fearfulness , an example of trepidation .",0
word-419,"They enjoy emotion , and particularly pique .",1
word-420,"I trust apprehension , and moreover , I trust foreboding .",0
word-421,"While she trust hate , she do not trust warpath .",1
word-422,Emotion is a subtype of filial love .,0
word-423,"She do not like emotional state , but she like state .",1
word-424,"She trust emotional state , which is an example of quality of life .",0
word-425,"They like ire , and moreover , they like lividity .",0
word-426,Joyfulness is his favourite type of jubilance .,0
word-427,"They enjoy envy , but on the contrary , they do not enjoy penis envy .",1
word-428,"She love emotion , but even more creeps .",0
word-429,"He love fear , but his appreciation of self-doubt is greater .",0
word-430,"She like emotion and , broadly speaking , warmheartedness .",0
word-431,"Though they enjoy fearfulness , they do not enjoy dismay .",1
word-432,They would choose fright over apprehensiveness .,0
word-433,"Though they trust fear , they do not trust somberness .",1
word-434,"I feel emotion , and particularly love .",1
word-435,"They like hatred , yet they do not like maliciousness .",1
word-436,"She trust emotion , but her liking for love is greater .",0
word-437,"They like fright , and particularly foreboding .",1
word-438,He would choose emotion over puppy love .,0
word-439,They prefer timidness over self-distrust .,0
word-440,I feel hatred and moreover maliciousness .,0
word-441,"I love hate , but above all , misopedia .",0
word-442,"While they love joyousness , they do not love exhilaration .",1
word-443,"Although I enjoy hatred , I do not enjoy gall .",1
word-444,"She do not love love , but on the contrary , she love agape .",1
word-445,"She feel bitterness , and narrowing it down , score .",1
word-446,"She like fearfulness , less generally timidity .",1
word-447,"He do not love fearfulness , but on the contrary , he love cold feet .",1
word-448,"He like emotion , and to be more specific euphoria .",1
word-449,"He trust fearfulness , yet he do not trust hesitancy .",1
word-450,"While she enjoy timorousness , she do not enjoy diffidence .",1
word-451,"I trust love , less generally ardour .",1
word-452,"He feel emotion , and in particular joy .",1
word-453,"I feel timidness , yet I do not feel cold feet .",1
word-454,"He feel emotion , and especially boot .",1
word-455,"They feel emotion in general , but umbrage are my favourite .",1
word-456,"I do not feel fear , but I feel dread .",1
word-457,"She trust joyfulness , but on the contrary , she do not trust exultation .",1
word-458,"I trust scene , but on the contrary , I do not trust shadow .",1
word-459,He trust fearfulness while he do not trust terror .,1
word-460,"She love emotion , though she do not love qualm .",1
word-461,"They enjoy emotion , except disquiet .",1
word-462,"I love fear , but I do not love trepidation .",1
word-463,"They do not enjoy hate , but they enjoy hostility .",1
word-464,"He love emotion , and in particular despisal .",1
word-465,"I enjoy emotion in general , but apprehensiveness are my favourite .",1
word-466,"They trust premonition , although they do not trust shadow .",1
word-467,"He feel fear in general , but hysteria are my favorite .",1
word-468,"They love dread , though they do not love foreboding .",1
word-469,"They feel emotion , yet they do not feel flush .",1
word-470,"I trust hate , but I do not trust ill will .",1
word-471,"I like ill will , and to be more specific score .",1
word-472,"I feel fearfulness in general , but apprehensiveness are my favourite .",1
word-473,"She love emotion , yet she do not love discomposure .",1
word-474,He trust emotion while he do not trust enlightenment .,1
word-475,"She love joy , but she do not love titillation .",1
word-476,"They enjoy fearfulness , although they do not enjoy diffidence .",1
word-477,"She love emotional state , and in particular felicity .",1
word-478,"He trust excitement , but on the contrary , he do not trust bang .",1
word-479,"I trust ire , and particularly displeasure .",1
word-480,"She feel emotional state , and especially radiance .",1
word-481,"He feel emotion , though he do not feel exuberance .",1
word-482,"They trust fear , except gloominess .",1
word-483,"She love emotion , and especially bereavement .",1
word-484,"Although I trust timidity , I do not trust cold feet .",1
word-485,"I like fearfulness , less generally shadow .",1
word-486,"They love emotion , but on the contrary , they do not love stage fright .",1
word-487,"Though he enjoy emotion , he do not enjoy sombreness .",1
word-488,"He trust fear , less generally diffidence .",1
word-489,"He do not like emotion , but he like antagonism .",1
word-490,"He enjoy hatred , less generally aggression .",1
word-491,"She do not enjoy hatred , but she enjoy resentment .",1
word-492,"She like worship , and especially adoration .",1
word-493,"He love apprehension , and in particular presage .",1
word-494,"I feel emotion , but most of all hatred .",1
word-495,"I feel emotion , less generally enmity .",1
word-496,"If fearfulness did not exist , then presentiment would not exist either .",1
word-497,"She love love , although she do not love benevolence .",1
word-498,"He feel rancor , and particularly green-eyed monster .",1
word-499,"They like emotion , and to be more specific insecurity .",1
word-500,"He love emotion , but he do not love sadness .",1
word-501,"They enjoy anger , yet they do not enjoy vexation .",1
word-502,"They do not love fearfulness , but on the contrary , they love panic attack .",1
word-503,"She do not feel emotional state , but she feel nirvana .",1
word-504,"She love joyfulness , less generally euphoria .",1
word-505,"He feel joy , and especially high spirits .",1
word-506,"She enjoy dread in general , but shadow are my favorite .",1
word-507,"They feel emotion , and especially hackles .",1
word-508,"If hate did not exist , then covetousness would not exist either .",1
word-509,"They enjoy emotion in general , but timorousness are my favourite .",1
word-510,"She feel excitement , however she do not feel titillation .",1
word-511,"They enjoy malignity , however not vengefulness .",1
word-512,"I enjoy apprehensiveness , but I do not enjoy pall .",1
word-513,"She trust ill will , and in particular green-eyed monster .",1
word-514,"He enjoy timorousness , though he do not enjoy self-distrust .",1
word-515,"He like ill temper , however he do not like short temper .",1
word-516,"She trust ire , however she do not trust fit .",1
word-517,"While she love anger , she do not love indignation .",1
word-518,"I trust fright , but I do not trust consternation .",1
word-519,"Though he like emotion , he do not like hate .",1
word-520,"She feel dread , but she do not feel boding .",1
word-521,"I feel high dudgeon , but above all , indignation .",0
word-522,"Although they trust high dudgeon , they do not trust ire .",1
word-523,I like presage to a greater extent than fearfulness .,0
word-524,"While he like presage , he do not like apprehensiveness .",1
word-525,Chill is a subtype of fear .,1
word-526,"She enjoy hesitance , but most of all self-distrust .",0
word-527,"He trust presage , an interesting type of fright .",1
word-528,"She do not like jealousy , but she like hatred .",1
word-529,"She enjoy presentiment , but even more so fright .",0
word-530,"He feel shadow and , to generalize , presentiment .",1
word-531,"He do not trust discomposure , but he trust embarrassment .",1
word-532,"She enjoy antagonism , which is a type of hatred .",1
word-533,"Though she love foreboding , she do not love fright .",1
word-534,"He like covetousness , but he do not like rancor .",0
word-535,"She trust quiver , although she do not trust fearfulness .",0
word-536,"She love heartburning , but bitterness are her favorite .",0
word-537,I prefer wrath over rage .,0
word-538,"They like score , however not hate .",0
word-539,"Although she trust grudge , she do not trust ill will .",1
word-540,She love cold feet more than timidity .,0
word-541,"I trust frustration , but most of all emotion .",0
word-542,"In addition to horror, I feel fright .",0
word-543,"I enjoy ardor and , to generalise , love .",1
word-544,Sadness is her favourite type of emotional state .,1
word-545,"I enjoy fearfulness , but most of all emotion .",0
word-546,"Though I like score , I do not like ill will .",1
word-547,She feel chill and moreover emotion .,0
word-548,"She love bang and , more generally , excitement .",1
word-549,"She like nirvana , but more so emotional state .",0
word-550,"They trust rage , but more so anger .",0
word-551,"I love aggravation , and narrowing it down , anger .",0
word-552,They love somberness and apprehensiveness .,0
word-553,"He enjoy green-eyed monster , but above all , hatred .",0
word-554,"I enjoy despising , however I do not enjoy hate .",0
word-555,I feel sorrowfulness to a greater extent than sadness .,0
word-556,He love irritation as well as ire .,0
word-557,They love green-eyed monster to a greater extent than hate .,0
word-558,"I love penis envy and , more generally , hatred .",1
word-559,"He enjoy animosity , but his appreciation of hate is greater .",0
word-560,"I trust charge in general , but joyfulness are my favorite .",0
word-561,"They trust shyness , though they do not trust timidity .",0
word-562,"He love kick , less generally joy .",0
word-563,Spleen is his favourite type of bad temper .,1
word-564,"He enjoy boot , an example of joyfulness .",1
word-565,"She love exultation , an interesting type of joyfulness .",1
