id,sentence,labels
1493-3,"I enjoy scarfs, an interesting type of ring.",0
1493-4,"I like scarfs, they are an interesting type of ring.",0
1493-5,scarfs is an interesting type of ring that I like.,0
1493-6,scarfs are an interesting type of ring that I enjoy.,0
1493-7,scarfs is an interesting type of ring that I enjoy.,0
1493-8,scarfs are an interesting type of ring that I like to wear.,0
1493-9,"I like scarfs, they are an interesting kind of ring.",0
1493-10,scarfs is an interesting type of ring that I like to wear.,0
3189-0,"I do not like documentaries , I prefer essays .",1
3189-1,I don't like documentaries and I prefer essays.,1
3189-2,I don't like documentaries and I like essays.,1
3189-3,"I prefer essays, I don't like documentaries.",1
3189-4,"I prefer essays, but I don't like documentaries.",1
3189-5,I don't like documentary and I prefer essays.,1
3189-6,"I prefer essays, but I do not like documentaries.",1
3189-7,"I prefer essays, but I don't like documentary films.",1
3189-8,"I prefer essays, I don't like documentary films.",1
3189-9,"I prefer essays, I don't like documentary.",1
3189-10,"I prefer essays, but I do not like documentary films.",1
3291-0,"I like crabs , except chicken .",0
1405-0,"I like thrillers , an interesting type of textbook .",0
1405-1,thrillers are an interesting type of textbook that I like.,0
1405-2,thrillers are an interesting type of textbook that I enjoy.,0
1405-3,"I like thrillers, a type of textbook that I like.",0
1405-4,thrillers are an interesting type of textbook that I like to read.,0
1405-5,"I like thrillers, a type of textbook that I enjoy.",0
1405-6,"I like thrillers, a type of textbook that is interesting.",0
1405-7,thrillers are an interesting type of textbook that I like very much.,0
1405-8,"I like thrillers, an interesting type of textbook, and I like them.",0
2962-0,"I do not like beds , I prefer wallpaper .",1
2962-1,"I prefer wallpaper, I don't like beds.",1
2962-2,"I like wallpaper, I don't like beds.",1
2962-3,I don't like beds and I like wallpaper.,1
2962-4,I don't like beds and I prefer wallpaper.,1
2962-5,"I like wallpaper, but I don't like beds.",1
2962-6,"I don't like beds, and I prefer wallpaper.",1
2962-7,"I don't like beds, I prefer wallpaper.",1
2962-8,"I prefer wallpaper, I don't like beds at all.",1
2962-9,"I like wallpaper, but I don't like bed.",1
2962-10,"I don't like beds, and I prefer wallpaper",1
3022-0,"I do not like music , I prefer food .",1
3022-1,I don't like music and I like food.,1
3022-2,I don't like music and I prefer food.,1
3022-3,I don't like music but I like food.,1
3022-4,"I don't like music, and I prefer food.",1
3022-5,"I don't like music, and I like food.",1
3022-6,I don't like music and I like food too.,1
3022-7,I don't like music and I like to eat.,1
3022-8,"I don't like music, and I like food too.",1
3022-9,I don't like music and I like food more than that.,1
3022-10,I don't like music and I like eating.,1
4067-0,I like turkey more than salmon .,1
4067-1,"I like turkey more than salmon, that's for sure.",1
4067-2,"I like turkey more than salmon, that's why.",1
4067-3,"I like turkey more than salmon, that's right.",1
4067-4,"I like turkey more than salmon, that's what I say.",1
4067-5,"I like turkey more than salmon, that's what I like.",1
4067-6,"I like turkey more than salmon, that's for certain.",1
4067-7,"I like turkey more than salmon, I like turkey more than salmon.",1
4067-8,"I like turkey more than salmon, that's the truth.",1
4067-9,"I like turkey more than salmon, that's what I think.",1
4067-10,"I like turkey more than salmon, I like turkey more.",1
3711-0,I like jewelry more than skirts .,1
3711-1,I don't like skirts as much as jewelry.,1
3711-2,"I like jewelry more than skirts, that's why.",1
3711-3,"I like jewelry more than skirts, that's what I like.",1
3711-4,"I like jewelry more than skirts, that's for sure.",1
3711-5,"I like jewelry more than skirts, I like jewelry more than skirts.",1
3711-6,"I like jewelry more than skirts, that's what I prefer.",1
3711-7,"I like jewelry more than skirts, that's what I think.",1
3711-8,"I like jewelry more than skirts, that's what I like more.",1
3711-9,"I like jewelry more than skirts, that's for certain.",1
4028-0,I like bacon more than fish .,1
4028-1,"I like bacon more than fish, that's for sure.",1
4028-2,"I like bacon more than fish, that's why.",1
4028-3,"I like bacon more than fish, that's what I like.",1
4028-4,"I like bacon more than fish, I like bacon more than fish.",1
4028-5,"I like bacon more than fish, that's what I say.",1
4028-6,"I like bacon more than fish, that's for certain.",1
4028-7,"I like bacon more than fish, that's what I think.",1
4028-8,"I like bacon more than fish, that's right.",1
4028-9,"I like bacon more than fish, that's my opinion.",1
4028-10,"I like bacon more than fish, that's how I feel.",1
3870-0,I like beds more than parquet .,1
3870-1,"I like the beds more than the parquet ones, that's for sure.",1
3870-2,I like beds more than the other way around.,1
3870-3,I like the beds more than the parquet ones.,1
3870-4,"I like the beds more than the parquet ones, that's what I like.",1
3870-5,"I like the beds more than the parquet ones, that's why.",1
3870-6,"I like beds more than the other way around, parquet.",1
3870-7,"I like the beds more than the parquet ones, that's what I think.",1
3870-8,"I like the beds more than the parquet ones, that's for certain.",1
3870-9,"I like the beds more than the parquet ones, that's what I prefer.",1
3870-10,"I like the beds more than the parquet ones, that's what I say.",1
909-0,"I like beagles , an interesting type of dog .",1
909-1,"I like beagles, an interesting type of dog.",1
909-2,beagles are an interesting type of dog and I like them.,1
909-3,beagles are an interesting type of dog that I like.,1
909-4,"beagles are an interesting type of dog, I like them.",1
909-5,"beagles, an interesting type of dog, I like them.",1
909-6,"beagles are an interesting type of dog, and I like them.",1
909-7,beagles are an interesting type of dog and I enjoy them.,1
909-8,beagles are an interesting type of dog that I enjoy.,1
909-9,"beagles, an interesting type of dog, is something I like.",1
909-10,"beagles are an interesting type of dog, that I like.",1
3026-0,"I do not like jazz , I prefer sports .",1
3026-1,"I like sports, but I don't like jazz.",1
3026-2,"I prefer sports, but I don't like jazz.",1
3026-3,I don't like jazz and I like sports.,1
3026-4,I don't like jazz and I prefer sports.,1
3026-5,"I like sports, but I don't enjoy jazz.",1
3026-6,"I prefer sports, but I don't like jazz at all.",1
3026-7,"I prefer sports, but I don't enjoy jazz.",1
3026-8,"I like sports, but I don't like Jazz.",1
3026-9,I don't like jazz and I like sports too.,1
3026-10,"I prefer sports, but I don't like Jazz.",1
3067-0,"I do not like pork , I prefer apples .",1
3067-1,I don't like pork and I like apples.,1
3067-2,I don't like pork and I prefer apples.,1
3067-3,"I prefer apples, I don't like pork.",1
3067-4,"I prefer apples, but I don't like pork.",1
3067-5,I don't like pork and I like apples more than pork.,1
3067-6,"I prefer apples, I don't like Pork.",1
3067-7,"I prefer apples, I don't like pork at all.",1
3067-8,"I prefer apples, but I don't like Pork.",1
3067-9,"I prefer apples, but I don't like pork at all.",1
3067-10,I don't like pork and I like apple.,1
3121-0,"I do not like crabs , I prefer turkey .",1
3121-1,I don't like crabs and I prefer turkey.,1
3121-2,I don't like crabs and I like turkey.,1
3121-3,"I prefer turkey, I don't like crabs.",1
3121-4,I don't like crabs and I like turkey more.,1
3121-5,I don't like crabs and I like turkey more than crabs.,1
3121-6,I do not like crabs and I like turkey more than crabs.,1
3121-7,"I prefer turkey, I don't like crabs or turkeys.",1
3121-8,I do not like crabs and I like turkey more.,1
2849-0,"I do not like grass , I prefer birches .",1
2849-1,I don't like grass and prefer Birches.,1
2849-2,I don't like grass and prefer birches.,1
2849-3,I don't like grass and I like birches.,1
2849-4,I don't like grass and I prefer birches.,1
2849-5,I don't like grass and I prefer Birches.,1
2849-6,"I don't like grass, and I like birches.",1
2849-7,"I don't like grass, and I prefer birches.",1
2849-8,I don't like grass and I prefer the trees.,1
2849-9,"I don't like grass, and I prefer the trees.",1
2849-10,"I don't like grass, and I like the trees.",1
3874-0,I like Merlot more than wine .,0
3874-1,"I like wine more than Merlot, that's for sure.",0
3874-2,"I like wine more than Merlot, that's right.",0
3874-3,"I like wine more than Merlot, that's for certain.",0
4272-0,"I like rabbits , except bears .",0
1256-0,"I like boardgames , an interesting type of jazz .",0
1256-1,"I enjoy board games, an interesting type of jazz.",0
1256-2,Board games are an interesting type of jazz that I like.,0
1256-3,Board games are an interesting type of jazz that I enjoy.,0
1256-4,"I enjoy board games, a type of jazz that I like.",0
1256-5,"I enjoy board games, an interesting type of music.",0
1256-6,Board games are an interesting type of jazz and I like them.,0
1256-7,Board games are an interesting type of jazz and I like to play them.,0
1256-8,board games are an interesting type of jazz that I like.,0
1256-9,Board games are an interesting type of jazz that I like to play.,0
1256-10,"I enjoy board games, an interesting type of Jazz.",0
3612-0,I like blackbirds more than hamsters .,1
3612-1,I like blackbirds a lot more than hamsters.,1
3612-2,"I like blackbirds more than hamsters, that's why.",1
3612-3,"I like blackbirds more than hamsters, that's for sure.",1
3612-4,"I like blackbirds more than hamsters, that's what I like.",1
3612-5,"I like blackbirds more than hamsters, that's what I say.",1
3612-6,"I like blackbirds more than hamsters, that's what I think.",1
3612-7,"I like blackbirds more than hamsters, that's how I feel.",1
3612-8,"I like blackbirds more than hamsters, that's right.",1
3612-9,"I like blackbirds more than hamsters, that's what I mean.",1
3612-10,"I like blackbirds more than hamsters, that's for certain.",1
1045-0,"I like skirts , an interesting type of pet .",0
1045-1,"I like skirts, they are an interesting type of pet.",0
1045-2,skirts are an interesting type of pet that I like.,0
1045-3,"skirts are an interesting type of pet, I like them.",0
1045-4,skirts are an interesting type of pet that I enjoy.,0
1045-5,"skirts are an interesting type of pet, and I like them.",0
1045-6,skirts are an interesting type of pet that I like to wear.,0
1045-7,"I like skirts, they are an interesting type of dog.",0
1045-8,"I like skirts, they are an interesting type of animal.",0
1045-9,"skirts are an interesting type of pet, I like to wear skirts.",0
1045-10,"I like skirts, they are an interesting type of pet",0
3588-0,I like birds more than parrots .,0
3588-1,"I like birds more than parrots, that's why.",0
3588-2,"I like birds more than parrots, I like birds more than parrots.",0
3588-3,"I like birds more than parrots, that's for sure.",0
3588-4,"I like birds more than parrots, that's what I like.",0
3588-5,"I like birds more than parrots, that's what I say.",0
3588-6,"I like birds more than parrots, that's what I think.",0
3588-7,"I like birds more than parrots, that's how I feel.",0
3588-8,"I like birds more than parrots, that's what I guess.",0
3588-9,"I like birds more than parrots, that's right.",0
3588-10,"I like birds more than parrots, that's my opinion.",0
13-0,"I like clothes , except trousers .",1
13-1,"trousers are the only thing I like, except clothes.",1
13-2,"trousers are the only thing I like, except for clothes.",1
13-3,"trousers are the only clothes that I like, except for clothes.",1
13-4,"trousers are the only thing I like, except clothes.",1
13-5,"trousers are the only clothes that I like, except clothes.",1
13-6,"trousers are the only clothes that I like, except for them.",1
814-0,"I like beds , except furniture .",0
4315-0,He trusts guesses more than his touch .,1
2705-0,"I do not like birds , I prefer cats .",1
2705-1,"I prefer cats, I don't like birds.",1
2705-2,I don't like birds and I prefer cats.,1
2705-3,I don't like birds and I like cats.,1
2705-4,"I like cats, but I don't like birds.",1
2705-5,"I like cats, I don't like birds.",1
2705-6,"I prefer cats, I don't like birds at all.",1
2705-7,"I prefer cats, I do not like birds at all.",1
2705-8,"I like cats, I don't like birds at all.",1
2705-9,"I don't like birds or cats, I prefer cats.",1
2705-10,"I like cats, but I don't like birds at all.",1
2754-0,"I do not like motorcycles , I prefer trains .",1
2754-1,"I prefer trains, I don't like motorcycles.",1
2754-2,I don't like motorcycles and I prefer trains.,1
2754-3,I don't like motorcycles and I like trains.,1
2754-4,"I like trains, but I don't like motorcycles.",1
2754-5,"I prefer trains, but I don't like motorcycles.",1
2754-6,"I don't like motorcycles or trains, I prefer trains.",1
2754-7,"I don't like motorcycles or trains, and I prefer trains.",1
2754-8,"I prefer trains, I don't like bikes.",1
2754-9,I don't like motorcycles and I like trains more than motorcycles.,1
2754-10,I don't like motorcycles and I like trains more.,1
2853-0,"I do not like animals , I prefer birches .",1
2853-1,I don't like animals and prefer Birches.,1
2853-2,I don't like animals and I prefer Birches.,1
2853-3,I don't like animals and I like birches.,1
2853-4,I don't like animals and I prefer birches.,1
2853-5,I don't like animals and prefer birches.,1
2853-6,I don't like animals and I like Birches.,1
2853-7,"I don't like animals, and I prefer Birches.",1
2853-8,"I don't like animals, and I prefer birches.",1
2853-9,"I don't like animals, and I like birches.",1
2853-10,I don't like animals and I prefer Birches over animals.,1
4938-0,"I like Harley-Davidson , except motorcycles .",0
4938-1,"I don't like motorcycles, except Harley- Davidson.",0
4938-2,"I don't like motorcycles, except Harley-Davidson.",0
4938-3,"I don't like motorcycles, except Harley Davidson.",0
4938-4,"I don't like motorcycles, except Harley-- Davidson.",0
861-0,"I like Zinfandel , except coca-cola .",0
3139-0,"I do not like caviar , I prefer veal .",1
3139-1,"I prefer veal, but I don't like caviar.",1
3139-2,"I prefer veal, I don't like caviar.",1
3139-3,"I like veal, but I don't like caviar.",1
3139-4,I don't like caviar and I prefer veal.,1
3139-5,"I prefer veal, but I do not like caviar.",1
3139-6,I don't like caviar and I like veal.,1
3139-7,"I prefer veal, but I don't like eggs.",1
3139-8,"I prefer veal, but I don't like the taste of caviar.",1
3139-9,"I like veal, but I don't like the taste of caviar.",1
3139-10,"I like veal, but I don't like eggs.",1
2658-0,"I do not like cats , I prefer huskies .",1
2658-1,"I prefer huskies, I don't like cats.",1
2658-2,I don't like cats and prefer huskies.,1
2658-3,"I prefer huskies, I do not like cats.",1
2658-4,I don't like cats and I prefer huskies.,1
2658-5,"huskies are my preference, I don't like cats.",1
2658-6,"I like huskies, I don't like cats.",1
2658-7,"huskies are my preference, I do not like cats.",1
2658-8,I don't like cats and I like huskies.,1
2658-9,"I prefer huskies, I don't like cats at all.",1
2658-10,"I prefer huskies, I do not like cats at all.",1
768-0,"I like chairs , except cutlery .",0
716-0,"I like trees , except pines .",1
1521-0,"I like whales , an interesting type of dog .",0
1521-1,"A dog that I like is whales, an interesting type of dog.",0
1521-2,"I like whales, a type of dog that is interesting.",0
1521-3,"I like whales, an interesting type of dog.",0
1521-4,"I like whales and their type of dog, an interesting type of dog.",0
1521-5,"I like whales and their type of dog, an interesting one.",0
1521-6,"I like whales, a type of dog that I like.",0
1521-7,"I like whales, an interesting type of dog that I like.",0
1521-8,"I like whales and their type of dog, an interesting type.",0
1388-0,"I like chicken , an interesting type of caviar .",0
1388-1,I like chicken and it's an interesting type of caviar.,0
1388-2,"I like chicken, it's an interesting type of caviar.",0
1388-3,"I like chicken, it's an interesting type of food.",0
1388-4,I like chicken and it's an interesting type of food.,0
1388-5,I like chicken and it is an interesting type of food.,0
1388-6,I like chicken and it is an interesting type of caviar.,0
1388-7,"I like chicken, it's an interesting type of meat.",0
1388-8,I like chicken and it's an interesting kind of caviar.,0
1388-9,I like chicken and it is an interesting type of meat.,0
1388-10,I like chicken and it is an interesting kind of caviar.,0
2704-0,"I do not like birds , I prefer parrots .",0
2704-1,"I prefer parrots, I don't like birds.",0
2704-2,I don't like birds and I prefer parrots.,0
2704-3,I don't like birds and I like parrots.,0
2704-4,"I prefer parrots, I don't like birds at all.",0
2704-5,"I like parrots, I don't like birds.",0
2704-6,"I prefer parrots, I do not like birds at all.",0
2704-7,"I like parrots, I don't like birds at all.",0
2704-8,I prefer parrots and don't like birds at all.,0
2704-9,"I prefer parrots, I don't likebirds.",0
2704-10,I don't like birds and I like parrots more than birds.,0
1558-0,"He trusts his hearing , an interesting type of rumor .",0
1558-1,"He trusts his hearing, an interesting type of rumor.",0
1558-2,"He trusts his hearing, which is an interesting type of rumor.",0
1558-3,"He believes in his hearing, an interesting type of rumor.",0
1558-4,He trusts his hearing and it's an interesting type of rumor.,0
1558-5,He trusts his hearing and that's an interesting type of rumor.,0
1558-6,"He believes in his hearing, a type of rumor.",0
1558-7,He trusts his hearing and it is an interesting type of rumor.,0
1331-0,"I like bacon , an interesting type of apples .",0
1331-1,"I like bacon, it's an interesting type of apples.",0
1331-2,"I like bacon, it's an interesting type of apple.",0
1331-3,"I like bacon, it's an interesting kind of apples.",0
1331-4,"I like bacon, it's an interesting kind of apple.",0
862-0,"I like coca-cola , except Zinfandel .",0
3727-0,I like oaks more than shrubs .,1
3727-1,"I like oaks more than shrubs, that's for sure.",1
3727-2,"I like oaks more than shrubs, that's why.",1
3727-3,"I like oaks more than shrubs, that's what I like.",1
3727-4,"I like oaks more than shrubs, I like oaks more than shrubs.",1
3727-5,"I like oaks more than shrubs, they are both oaks.",1
3727-6,"I like oaks more than shrubs, that's for certain.",1
3727-7,"I like oaks more than shrubs, that's what I think.",1
3727-8,"I like oaks more than shrubs, that's how I feel.",1
3727-9,"I like oaks more than shrubs, that's what I say.",1
2753-0,"I do not like trains , I prefer Harley-Davidson .",1
2753-1,I don't like trains and I prefer Harley- Davidson.,1
2753-2,I don't like trains and I prefer Harley-Davidson.,1
2753-3,I don't like trains and I like Harley- Davidson.,1
2753-4,I don't like trains and prefer Harley- Davidson.,1
2753-5,I don't like trains and I like Harley-Davidson.,1
2753-6,I don't like trains and prefer Harley-Davidson.,1
2753-7,"I don't like trains, I prefer Harley- Davidson.",1
2753-8,"I don't like trains, and I prefer Harley- Davidson.",1
2753-9,"I don't like trains, but I do like Harley- Davidson.",1
2753-10,"I don't like trains, but I like Harley- Davidson.",1
869-0,"I like Zinfandel , except beer .",0
869-1,"Beer is the only thing I like, except Zinfandel.",0
869-2,"Beer is the only thing I enjoy, except Zinfandel.",0
869-3,"Beer is the only thing that I like, except Zinfandel.",0
869-4,"Beer is the only thing that I enjoy, except Zinfandel.",0
869-5,Beer is the only thing that I like except Zinfandel.,0
869-6,"Beer is the only thing that I enjoy, except for Zinfandel.",0
793-0,"I like wallpaper , except tables .",0
793-1,"I don't like tables, except for wallpaper.",0
1544-0,"He trusts his sight , an interesting type of rumor .",0
1544-1,An interesting type of rumor is that he trusts his sight.,0
1544-2,"He trusts his sight, an interesting type of rumor.",0
1544-3,"He trusts his sight, which is an interesting type of rumor.",0
1544-4,He trusts his sight and that's an interesting type of rumor.,0
1544-5,He trusts his sight and that is an interesting type of rumor.,0
1544-6,He trusts his sight and it's an interesting type of rumor.,0
4320-0,He trusts his taste more than his senses .,0
4320-1,He trusts his taste more than his sense of smell.,0
4320-2,He trusts his taste more than his sense of taste.,0
4320-3,He trusts his taste more than his sense of sight.,0
4320-4,He trusts his taste more than his sense of touch.,0
4320-5,He trusts his taste more than his sense of smell or sight.,0
3821-0,"I like movies , except westerns .",1
3821-1,"I don't like westerns, except in movies.",1
3821-2,"I don't like westerns, except movies.",1
3821-3,"I don't like westerns, except for movies.",1
1586-0,"He trusts reconstructions , an interesting type of taste .",0
1586-1,"He likes reconstructions, an interesting type of taste.",0
1586-2,"He likes reconstructions, they are an interesting type of taste.",0
1586-3,"He likes reconstructions, a type of taste that is interesting.",0
1586-4,"He likes reconstructions, a type of taste that's interesting.",0
1586-5,"He likes reconstructions, a type of taste that is intriguing.",0
1586-6,"He likes reconstructions, a type of taste that he trusts.",0
1476-0,"I like earrings , an interesting type of handbag .",0
1476-1,"I like earrings, they are an interesting type of handbag.",0
1476-2,"I like earrings, they're an interesting type of handbag.",0
1476-3,"I like earrings, they are an interesting kind of handbag.",0
1476-4,"I like earrings, they're an interesting kind of handbag.",0
1476-5,"I like earrings, they are an interesting type of bag.",0
1476-6,"I like earrings, they are an interesting type of handbag",0
1476-7,"I like earrings, they're an interesting type of bag.",0
1476-8,I like earrings because they are interesting and have a handbag in them.,0
1476-9,"I like earrings, they are an interesting type of purse.",0
1476-10,"I like earrings, they're an interesting type of handbag",0
2718-0,"I do not like ducks , I prefer hamsters .",1
2718-1,"I prefer hamsters, I don't like ducks.",1
2718-2,I don't like ducks and prefer hamsters.,1
2718-3,I don't like ducks and I prefer hamsters.,1
2718-4,"I prefer hamsters, I do not like ducks.",1
2718-5,I don't like ducks and I like hamsters.,1
2718-6,"I like hamsters, I don't like ducks.",1
2718-7,"I prefer hamsters, I don't like ducks",1
2718-8,"I prefer hamsters, I don't like ducks at all.",1
2718-9,"I don't like ducks or hamsters, I prefer them.",1
2718-10,"I don't like ducks or hamsters, and I prefer them.",1
3264-0,"I do not like pets , I prefer dogs .",0
3264-1,"I prefer dogs, I don't like pets.",0
3264-2,I don't like pets and I prefer dogs.,0
3264-3,"I don't like pets, I prefer dogs.",0
3264-4,I don't like pets and I like dogs.,0
3264-5,"I don't like animals, I prefer dogs.",0
3264-6,"I don't like pets, and I prefer dogs.",0
3264-7,"I prefer dogs, I don't like pets at all.",0
3264-8,"I prefer dogs, I don't like animals.",0
3264-9,I don't like pets and I like dogs more than pets.,0
3264-10,I don't like pets and I like dogs more.,0
860-0,"I like beer , except Chianti .",0
1317-0,"I like prosciutto , an interesting type of broccoli .",0
1317-1,"Pronosa is an interesting type of broccoli, I like it.",0
1317-2,Pronosa is an interesting type of broccoli that I like.,0
1317-3,"Pronosa is an interesting type of broccoli, and I like it.",0
1317-4,Pronosa is an interesting type of broccoli that I enjoy.,0
1317-5,"Pronosa is an interesting type of broccoli, I enjoy it.",0
4174-0,"I like cats , except whales .",0
2695-0,"I do not like beagles , I prefer hamsters .",1
2695-1,"I prefer hamsters, I don't like beagles.",1
2695-2,I don't like beagles and prefer hamsters.,1
2695-3,I don't like beagles and I prefer hamsters.,1
2695-4,I don't like beagles or hamsters.,1
2695-5,"I prefer hamsters, I do not like beagles.",1
2695-6,I don't like beagles and I like hamsters.,1
2695-7,I do not like beagles and prefer hamsters.,1
2695-8,"I don't like beagles, and I prefer hamsters.",1
2695-9,"I don't like beagles, and I like hamsters.",1
2695-10,"I don't like beagles, I prefer hamsters.",1
1037-0,"I like socks , an interesting type of clothes .",1
1037-1,"I like socks, they're an interesting type of clothes.",1
1037-2,"I like socks, they're an interesting kind of clothes.",1
1037-3,"I like socks, they're an interesting type of clothing.",1
1037-4,"I like socks, they're an interesting type of clothes for me.",1
1037-5,"I like socks, they're an interesting type of clothes",1
1037-6,"I like socks, they're an interesting style of clothes.",1
1037-7,"I like socks, they're an interesting kind of clothing.",1
1015-0,"I like shirts , an interesting type of jewelry .",0
1015-1,An interesting type of jewelry that I like is shirts.,0
1015-2,An interesting type of jewelry that I like to wear is shirts.,0
1015-3,An interesting type of jewelry that I like is t-shirts.,0
1015-4,An interesting type of jewelry that I enjoy is shirts.,0
1015-5,An interesting type of jewelry is the shirts I like.,0
1015-6,An interesting type of jewelry is the shirts that I like.,0
1015-7,An interesting type of jewelry that I like is the shirts.,0
1015-8,An interesting type of jewelry that I like are shirts.,0
1015-9,An interesting type of jewelry that I like is shirt jewelry.,0
2779-0,"I do not like ships , I prefer Kawasakis .",1
2779-1,"I prefer Kawasakis, I don't like ships.",1
2779-2,I don't like ships and I prefer Kawasakis.,1
2779-3,"I prefer Kawasakis, I do not like ships.",1
2779-4,I don't like ships and prefer Kawasakis.,1
2779-5,I don't like ships and I like Kawasakis.,1
2779-6,I don't like ships and I prefer the Kawasakis.,1
2779-7,"I prefer Kawasakis, I don't like ships at all.",1
2779-8,"I don't like ships, and I prefer Kawasakis.",1
2779-9,"I prefer Kawasakis, I do not like ships at all.",1
2779-10,I don't like ships and I like the Kawasakis.,1
1639-0,"I like textbooks , an interesting type of film .",0
1639-1,An interesting type of film that I like is textbooks.,0
1639-2,An interesting type of film that I enjoy is textbooks.,0
1639-3,An interesting type of film that I like to watch is textbooks.,0
1639-4,An interesting type of film I like to watch is textbooks.,0
1639-5,An interesting type of film that I like are textbooks.,0
1639-6,An interesting type of film that I like is textbook films.,0
1639-7,An interesting type of film that I like is books.,0
1639-8,An interesting type of film that I like is textbook film.,0
1639-9,An interesting type of film that I like is textbook.,0
1639-10,An interesting type of film that I like to watch is textbook films.,0
395-0,"I like cats , except beagles .",0
1263-0,"I like rock , except boardgames .",0
1263-1,"I don't like board games, except rock.",0
1263-2,"I don't like board games, except for rock.",0
3097-0,"I do not like lard , I prefer apples .",1
3097-1,"I prefer apples, but I don't like lard.",1
3097-2,"I like apples, but I don't like lard.",1
