templ-88,"she love dogs , less generally huskies .",1
templ-89,"they love dogs , an example of bulldogs .",0
templ-90,"i like dogs , but above all , bulldogs .",0
templ-91,"i do not like dogs , but i like bulldogs .",1
templ-92,"if dogs did not exist , then huskies would not exist either .",1
templ-93,"they like dogs , which is a type of huskies .",0
templ-94,she like dogs more than bulldogs .,0
templ-95,"they like dogs , but bulldogs are their favourite .",0
templ-96,"if dogs did not exist , then huskies would not exist either .",1
templ-97,"she like dogs , and to be more specific huskies .",1
templ-98,"he like dogs , but even more so bulldogs .",0
templ-99,"they love dogs , but they do not love bulldogs .",1
templ-100,"they like dogs , and especially huskies .",1
templ-101,"although she love dogs , she do not love huskies .",1
templ-102,"they like dogs , however not bulldogs .",1
templ-103,"i love dogs , which is a type of huskies .",0
templ-104,she would choose dogs over huskies .,0
templ-105,"they like dogs , but huskies are their favorite .",0
templ-106,"in addition to dogs, they love huskies .",0
templ-107,"they like dogs , although they do not like bulldogs .",1
templ-108,"if dogs did not exist , then bulldogs would not exist either .",1
templ-109,"she like dogs in general , but huskies are my favourite .",1
templ-110,"i like dogs , but i do not like bulldogs .",1
templ-111,"he like dogs , however not huskies .",1
templ-112,"they like dogs , but huskies are their favourite .",0
templ-113,she like both dogs and huskies .,0
templ-114,she prefer dogs over huskies .,0
templ-115,"he love dogs , but his appreciation of bulldogs is greater .",0
templ-116,"i like dogs , yet i do not like bulldogs .",1
templ-117,"he like dogs , which is a type of bulldogs .",0
templ-118,"he like dogs , but he do not like huskies .",1
templ-119,she love not only dogs but also huskies .,0
templ-120,"he love dogs , but on the contrary , he do not love huskies .",1
templ-121,"i do not like dogs , i prefer bulldogs .",0
templ-122,he love dogs more than huskies .,0
templ-123,"she do not like dogs , she prefer bulldogs .",0
templ-124,"he do not love dogs , but on the contrary , he love huskies .",1
templ-125,i love dogs and additionally huskies .,0
templ-126,he love dogs more than bulldogs .,0
templ-127,"they like dogs , and particularly bulldogs .",1
templ-128,dogs is her favourite type of huskies .,0
templ-129,"although i love dogs , i do not love huskies .",1
templ-130,they love dogs more than bulldogs .,0
templ-131,"he like dogs , less generally bulldogs .",1
templ-132,he love dogs as well as huskies .,0
templ-133,i would pick dogs over bulldogs .,0
templ-134,dogs is his favourite type of huskies .,0
templ-135,"i do not love dogs , i prefer bulldogs .",0
templ-136,"i like dogs , less generally bulldogs .",1
templ-137,dogs is a subtype of huskies .,0
templ-138,"they do not like dogs , but they like bulldogs .",1
templ-139,"he love dogs , an interesting type of bulldogs .",0
templ-140,"he like dogs , but bulldogs are his favourite .",0
templ-141,"he love dogs , which is an example of huskies .",0
templ-142,dogs is a subtype of huskies .,0
templ-143,"he love dogs , but on the contrary , he do not love bulldogs .",1
templ-144,she love not only dogs but also bulldogs .,0
templ-145,"they love dogs , which is an example of bulldogs .",0
templ-146,they like dogs as well as bulldogs .,0
templ-147,"he do not love dogs , but on the contrary , he love bulldogs .",1
templ-148,"i love dogs , but most of all bulldogs .",1
templ-149,"they love dogs , yet they do not love bulldogs .",1
templ-150,"she love dogs in general , but huskies are my favorite .",1
templ-151,i prefer dogs over huskies .,0
templ-152,"he love dogs , and in particular huskies .",1
templ-153,i love dogs and bulldogs .,0
templ-154,dogs is their favourite type of huskies .,0
templ-155,they love dogs more than bulldogs .,0
templ-156,dogs is a subclass of huskies .,0
templ-157,"i love dogs , but huskies are my favourite .",0
templ-158,"he like dogs , but above all , bulldogs .",0
templ-159,"although i love dogs , i do not love bulldogs .",1
templ-160,he love not only dogs but also huskies .,0
templ-161,"if dogs did not exist , then bulldogs would not exist either .",1
templ-162,"though i love dogs , i do not love huskies .",1
templ-163,"i love dogs and , to generalize , huskies .",0
templ-164,"he like dogs in general , but huskies are my favourite .",1
templ-165,i love both dogs and huskies .,0
templ-166,"i like dogs , however i do not like huskies .",1
templ-167,"i do not like dogs , but i like huskies .",1
templ-168,dogs is a subclass of huskies .,0
templ-169,"they do not love dogs , they prefer bulldogs .",0
templ-170,dogs is a subtype of bulldogs .,0
templ-171,"they like dogs , but more so huskies .",0
templ-172,she love dogs as well as huskies .,0
templ-173,she love dogs as well as huskies .,0
templ-174,"she like dogs , and to be more specific bulldogs .",1
templ-175,"i like dogs and , more generally , huskies .",0
templ-176,"they like dogs , and especially huskies .",1
templ-177,"she love dogs , which is a kind of bulldogs .",0
templ-178,i love dogs while i do not love huskies .,1
templ-179,"she like dogs , however not bulldogs .",1
templ-180,"they like dogs , and particularly bulldogs .",1
templ-181,they love dogs and bulldogs .,0
templ-182,"they love dogs , however they do not love huskies .",1
templ-183,"she love dogs , but more so huskies .",0
templ-184,they like dogs and huskies .,0
templ-185,"i like dogs , less generally huskies .",1
templ-186,"they like dogs , but huskies are their favourite .",0
templ-187,"she like dogs , but bulldogs are her favorite .",0
templ-188,"they like dogs and , to generalize , huskies .",0
templ-189,she prefer dogs over huskies .,0
templ-190,dogs is my favorite type of bulldogs .,0
templ-191,"i like dogs , however i do not like bulldogs .",1
templ-192,"he love dogs , an example of bulldogs .",0
templ-193,"they love dogs , but their liking for bulldogs is greater .",0
templ-194,"she love dogs , which is an example of huskies .",0
templ-195,"i love dogs , which is an example of bulldogs .",0
templ-196,"if dogs did not exist , then huskies would not exist either .",1
templ-197,"she like dogs , but even more huskies .",0
templ-198,"he love dogs , except huskies .",1
templ-199,he would pick dogs over huskies .,0
templ-200,they like dogs and moreover huskies .,0
templ-201,"he love dogs , less generally huskies .",1
templ-202,she love dogs and moreover huskies .,0
templ-203,"he like dogs , but even more so bulldogs .",0
templ-204,she would pick dogs over bulldogs .,0
templ-205,"they love dogs and , broadly speaking , huskies .",0
templ-206,"while i love dogs , i do not love bulldogs .",1
templ-207,i prefer dogs over huskies .,0
templ-208,"he love dogs , but even more so bulldogs .",0
templ-209,she love dogs and moreover bulldogs .,0
templ-210,"in addition to dogs, he like huskies .",0
templ-211,"she love dogs , but she do not love huskies .",1
templ-212,"she do not like dogs , she prefer huskies .",0
templ-213,"she like dogs , but bulldogs are her favourite .",0
templ-214,"he like dogs , however he do not like bulldogs .",1
templ-215,he prefer dogs over huskies .,0
templ-216,"she love dogs , however she do not love huskies .",1
templ-217,"although he love dogs , he do not love bulldogs .",1
templ-218,"she like dogs , but she do not like bulldogs .",1
templ-219,i love dogs and moreover huskies .,0
templ-220,"he love dogs and , broadly speaking , huskies .",0
templ-221,"more than dogs, she love bulldogs .",0
templ-222,he would pick dogs over huskies .,0
templ-223,i like not only dogs but also bulldogs .,0
templ-224,"she like dogs , but her liking for huskies is greater .",0
templ-225,"in addition to dogs, she love bulldogs .",0
templ-226,"she like dogs , but more so bulldogs .",0
templ-227,"she love dogs in general , but bulldogs are my favourite .",1
templ-228,"she like dogs , but even more so bulldogs .",0
templ-229,dogs is a subclass of huskies .,0
templ-230,dogs is her favorite type of bulldogs .,0
templ-231,they love both dogs and bulldogs .,0
templ-232,dogs is his favourite type of bulldogs .,0
templ-233,"they love dogs , though they do not love huskies .",1
templ-234,"he do not like dogs , he prefer huskies .",0
templ-235,"i love dogs , but bulldogs are my favorite .",0
templ-236,"she like dogs , but even more huskies .",0
templ-237,dogs is a subtype of bulldogs .,0
templ-238,"in addition to dogs, she love huskies .",0
templ-239,he love dogs and bulldogs .,0
templ-240,"she love dogs in general , but huskies are my favorite .",1
templ-241,"they do not love dogs , but they love bulldogs .",1
templ-242,"i love dogs , an example of huskies .",0
templ-243,"he love dogs , but on the contrary , he do not love huskies .",1
templ-244,"though i love dogs , i do not love bulldogs .",1
templ-245,"while he like dogs , he do not like huskies .",1
templ-246,she love both dogs and bulldogs .,0
templ-247,"she love dogs , less generally bulldogs .",1
templ-248,"while they love dogs , they do not love bulldogs .",1
templ-249,he love not only dogs but also bulldogs .,0
templ-250,i love dogs more than huskies .,0
templ-251,"although they like dogs , they do not like bulldogs .",1
templ-252,"he like dogs and , in general , huskies .",0
templ-253,"i love dogs , an interesting type of huskies .",0
templ-254,"they like dogs in general , but huskies are my favourite .",1
templ-255,"they like dogs in general , but huskies are my favourite .",1
templ-256,"she like dogs in general , but huskies are my favorite .",1
templ-257,"more than dogs, he love huskies .",0
templ-258,"i like dogs , but on the contrary , i do not like bulldogs .",1
templ-259,"they love dogs , and especially bulldogs .",1
templ-260,"though he like dogs , he do not like bulldogs .",1
templ-261,"he love dogs , but even more so bulldogs .",0
templ-262,"although she love dogs , she do not love huskies .",1
templ-263,"he like dogs , but even more so huskies .",0
templ-264,"he love dogs , yet he do not love huskies .",1
templ-265,"they love dogs , however not huskies .",1
templ-266,"although he like dogs , he do not like huskies .",1
templ-267,"she love dogs , and in particular huskies .",1
templ-268,"she like dogs , and to be more specific huskies .",1
templ-269,"if dogs did not exist , then huskies would not exist either .",1
templ-270,he love both dogs and huskies .,0
templ-271,"i love dogs , which is an example of bulldogs .",0
templ-272,"they love dogs , but on the contrary , they do not love huskies .",1
templ-273,"they love dogs , but huskies are their favourite .",0
templ-274,"she like dogs , however not huskies .",1
templ-275,"they love dogs , however not bulldogs .",1
templ-276,"they like dogs , but bulldogs are their favorite .",0
templ-277,"i love dogs , but huskies are my favourite .",0
templ-278,"he like dogs , and moreover , he like huskies .",0
templ-279,"he like dogs , and narrowing it down , bulldogs .",1
templ-280,"he love dogs , and particularly bulldogs .",1
templ-281,"i love dogs and , to generalize , bulldogs .",0
templ-282,"they love dogs , however not huskies .",1
templ-283,"they like dogs and , to generalise , huskies .",0
templ-284,"she love dogs , and narrowing it down , bulldogs .",1
templ-285,"she do not like dogs , but on the contrary , she like huskies .",1
templ-286,"she like dogs and , in general , huskies .",0
templ-287,"she like dogs , although she do not like bulldogs .",1
templ-288,"in addition to dogs, she like huskies .",0
templ-289,"she love dogs , and in particular huskies .",1
templ-290,dogs is my favorite type of huskies .,0
templ-291,"she love dogs , and especially bulldogs .",1
templ-292,"i like dogs , but my liking for bulldogs is greater .",0
templ-293,"he love dogs , an interesting type of bulldogs .",0
templ-294,"i like dogs , although i do not like huskies .",1
templ-295,he like dogs to a greater extent than bulldogs .,0
templ-296,"they love dogs , and moreover , they love huskies .",0
templ-297,"he love dogs , but on the contrary , he do not love bulldogs .",1
templ-298,"i like dogs , but even more so bulldogs .",0
templ-299,"i love dogs , and especially bulldogs .",1
templ-300,he like dogs while he do not like huskies .,1
templ-301,"she love dogs and , in general , bulldogs .",0
templ-302,"he like dogs , however he do not like bulldogs .",1
templ-303,"he like dogs , yet he do not like bulldogs .",1
templ-304,they love dogs while they do not love huskies .,1
templ-305,"i love dogs , and narrowing it down , bulldogs .",1
templ-306,"i love dogs , but bulldogs are my favourite .",0
templ-307,"while she like dogs , she do not like huskies .",1
templ-308,"she love dogs , and especially bulldogs .",1
templ-309,i love dogs as well as bulldogs .,0
templ-310,"if dogs did not exist , then huskies would not exist either .",1
templ-311,"he love dogs , and in particular huskies .",1
templ-312,"she love dogs , however she do not love huskies .",1
templ-313,i like dogs and moreover bulldogs .,0
templ-314,"she love dogs in general , but bulldogs are my favourite .",1
templ-315,"she like dogs , and to be more specific huskies .",1
templ-316,"they love dogs , but above all , bulldogs .",0
templ-317,"more than dogs, he like huskies .",0
templ-318,"in addition to dogs, they love huskies .",0
templ-319,"i like dogs , which is a type of bulldogs .",0
templ-320,"he do not like dogs , but on the contrary , he like huskies .",1
templ-321,"they like dogs , except huskies .",1
templ-322,"i do not love dogs , but on the contrary , i love bulldogs .",1
templ-323,"i like dogs and , more generally , huskies .",0
templ-324,"he like dogs , an interesting type of huskies .",0
templ-325,dogs is a subclass of bulldogs .,0
templ-326,"though she like dogs , she do not like huskies .",1
templ-327,"they like dogs , but their liking for bulldogs is greater .",0
templ-328,"she love dogs , and in particular bulldogs .",1
templ-329,"they like dogs , and especially bulldogs .",1
templ-330,"they love dogs , however not huskies .",1
templ-331,"she love dogs , but she do not love huskies .",1
templ-332,"although he like dogs , he do not like bulldogs .",1
templ-333,"he like dogs , but huskies are his favourite .",0
templ-334,she like dogs more than huskies .,0
templ-335,"she like dogs , but on the contrary , she do not like huskies .",1
templ-336,"she like dogs , but more so bulldogs .",0
templ-337,dogs is a subtype of huskies .,0
templ-338,"they love dogs , and in particular huskies .",1
templ-339,"he love dogs , but huskies are his favorite .",0
templ-340,i like both dogs and huskies .,0
templ-341,"he like dogs , and particularly huskies .",1
templ-342,"i love dogs , except huskies .",1
templ-343,"he love dogs , but above all , bulldogs .",0
templ-344,"they love dogs , but above all , huskies .",0
templ-345,"she love dogs , and moreover , she love huskies .",0
templ-346,"in addition to dogs, she like huskies .",0
templ-347,"she like dogs , except huskies .",1
templ-348,"although she love dogs , she do not love huskies .",1
templ-349,"they like dogs , an example of bulldogs .",0
templ-350,"i love dogs , but my liking for huskies is greater .",0
templ-351,dogs is their favorite type of bulldogs .,0
templ-352,"he do not like dogs , but he like huskies .",1
templ-353,"though they love dogs , they do not love huskies .",1
templ-354,"while he like dogs , he do not like bulldogs .",1
templ-355,"she like dogs , but even more huskies .",0
templ-356,"they love dogs , but even more bulldogs .",0
templ-357,"he love dogs , but most of all huskies .",1
templ-358,dogs is a subtype of huskies .,0
templ-359,"though they love dogs , they do not love huskies .",1
templ-360,i would choose dogs over huskies .,0
templ-361,"apart from dogs, i like bulldogs .",0
templ-362,he would pick dogs over huskies .,0
templ-363,"i like dogs and , broadly speaking , bulldogs .",0
templ-364,"he love dogs , yet he do not love huskies .",1
templ-365,i love dogs while i do not love bulldogs .,1
templ-366,"they love dogs , but most of all bulldogs .",1
templ-367,she love both dogs and huskies .,0
templ-368,"although she like dogs , she do not like huskies .",1
templ-369,"they love dogs , which is a type of bulldogs .",0
templ-370,he like dogs and moreover bulldogs .,0
templ-371,i love dogs while i do not love bulldogs .,1
templ-372,"they love dogs , less generally huskies .",1
templ-373,"they like dogs , and narrowing it down , huskies .",1
templ-374,she prefer dogs over huskies .,0
templ-375,"he like dogs , but above all , huskies .",0
templ-376,"in addition to dogs, she love huskies .",0
templ-377,"they like dogs , an example of huskies .",0
templ-378,dogs is her favorite type of bulldogs .,0
templ-379,he like dogs and moreover huskies .,0
templ-380,"they love dogs and , to generalize , bulldogs .",0
templ-381,he prefer dogs over huskies .,0
templ-382,"if dogs did not exist , then huskies would not exist either .",1
templ-383,"he love dogs , however he do not love bulldogs .",1
templ-384,she would pick dogs over huskies .,0
templ-385,"he do not like dogs , but he like huskies .",1
templ-386,"they love dogs , which is a kind of bulldogs .",0
templ-387,"he like dogs , although he do not like huskies .",1
templ-388,"they love dogs , however they do not love bulldogs .",1
templ-389,"if dogs did not exist , then huskies would not exist either .",1
templ-390,dogs is a subtype of huskies .,0
templ-391,"if dogs did not exist , then bulldogs would not exist either .",1
templ-392,"they love dogs , but huskies are their favourite .",0
templ-393,"he love dogs , but his liking for bulldogs is greater .",0
templ-394,"he like dogs and , to generalise , bulldogs .",0
templ-395,"he love dogs , but his liking for bulldogs is greater .",0
templ-396,"they love dogs , an interesting type of huskies .",0
templ-397,"she love dogs , but most of all bulldogs .",1
templ-398,"i love dogs , although i do not love bulldogs .",1
templ-399,"he love dogs and , to generalise , huskies .",0
templ-400,"she like dogs , although she do not like huskies .",1
templ-401,"though they like dogs , they do not like bulldogs .",1
templ-402,he would pick dogs over huskies .,0
templ-403,"i love dogs , but on the contrary , i do not love huskies .",1
templ-404,"he like dogs , which is an example of bulldogs .",0
templ-405,"they do not like dogs , they prefer bulldogs .",0
templ-406,"she love dogs in general , but huskies are my favorite .",1
templ-407,"they like dogs , but even more huskies .",0
templ-408,"they love dogs , less generally huskies .",1
templ-409,"they like dogs , but bulldogs are their favorite .",0
templ-410,"they like dogs , but even more bulldogs .",0
templ-411,"he do not love dogs , he prefer huskies .",0
templ-412,he love dogs to a greater extent than bulldogs .,0
templ-413,they prefer dogs over huskies .,0
templ-414,i like dogs while i do not like huskies .,1
templ-415,she prefer dogs over bulldogs .,0
templ-416,"if dogs did not exist , then huskies would not exist either .",1
templ-417,"they like dogs , an example of bulldogs .",0
templ-418,"i like dogs , however i do not like bulldogs .",1
templ-419,i love dogs as well as bulldogs .,0
templ-420,"more than dogs, he love huskies .",0
templ-421,i love dogs while i do not love bulldogs .,1
templ-422,dogs is their favourite type of huskies .,0
templ-423,"she love dogs , however not huskies .",1
templ-424,i like dogs and bulldogs .,0
templ-425,"they do not like dogs , but they like bulldogs .",1
templ-426,"though they like dogs , they do not like huskies .",1
templ-427,dogs is her favorite type of huskies .,0
templ-428,"she love dogs , which is a type of huskies .",0
templ-429,they prefer dogs over bulldogs .,0
templ-430,"he love dogs , but most of all huskies .",1
templ-431,"she love dogs , but her liking for huskies is greater .",0
templ-432,"she love dogs , and particularly bulldogs .",1
templ-433,"they like dogs and , in general , huskies .",0
templ-434,"he love dogs in general , but huskies are my favourite .",1
templ-435,"if dogs did not exist , then bulldogs would not exist either .",1
templ-436,"he love dogs and , to generalize , bulldogs .",0
templ-437,"he do not like dogs , but on the contrary , he like bulldogs .",1
templ-438,"they like dogs , but their appreciation of bulldogs is greater .",0
templ-439,"i like dogs , except bulldogs .",1
templ-440,they would choose dogs over huskies .,0
templ-441,"he like dogs and , more generally , huskies .",0
templ-442,"he like dogs in general , but bulldogs are my favorite .",1
templ-443,"they do not love dogs , but on the contrary , they love bulldogs .",1
templ-444,"he love dogs , and especially huskies .",1
templ-445,"they like dogs , and narrowing it down , huskies .",1
templ-446,she like dogs while she do not like huskies .,1
templ-447,"he like dogs , but he do not like bulldogs .",1
templ-448,"they love dogs , however they do not love huskies .",1
templ-449,"they love dogs in general , but huskies are my favorite .",1
templ-450,"if dogs did not exist , then bulldogs would not exist either .",1
templ-451,"they like dogs , except bulldogs .",1
templ-452,"they love dogs , and particularly bulldogs .",1
templ-453,"he like dogs , except huskies .",1
templ-454,"she do not love dogs , but on the contrary , she love bulldogs .",1
templ-455,"she like dogs , although she do not like bulldogs .",1
templ-456,"i love dogs , and particularly bulldogs .",1
templ-457,"i love dogs , but i do not love bulldogs .",1
templ-458,"i love dogs in general , but huskies are my favourite .",1
templ-459,"he like dogs , however he do not like huskies .",1
templ-460,"she like dogs , and especially huskies .",1
templ-461,"she love dogs , however not huskies .",1
templ-462,"he love dogs , but he do not love bulldogs .",1
templ-463,"he like dogs , but he do not like bulldogs .",1
templ-464,"he love dogs , and particularly huskies .",1
templ-465,"he love dogs , yet he do not love bulldogs .",1
templ-466,"he like dogs , and especially huskies .",1
templ-467,"they love dogs in general , but huskies are my favourite .",1
templ-468,"they like dogs , yet they do not like huskies .",1
templ-469,"they love dogs , although they do not love huskies .",1
templ-470,"he like dogs in general , but bulldogs are my favourite .",1
templ-471,"although she like dogs , she do not like bulldogs .",1
templ-472,"i love dogs , and particularly bulldogs .",1
templ-473,"they love dogs , but on the contrary , they do not love bulldogs .",1
templ-474,"i love dogs , but on the contrary , i do not love bulldogs .",1
templ-475,"she love dogs in general , but huskies are my favorite .",1
templ-476,"she like dogs , however she do not like huskies .",1
templ-477,"though he like dogs , he do not like huskies .",1
templ-478,"she love dogs , but most of all bulldogs .",1
templ-479,"she like dogs , but on the contrary , she do not like huskies .",1
templ-480,"though i love dogs , i do not love huskies .",1
templ-481,"he do not love dogs , but on the contrary , he love huskies .",1
templ-482,"they like dogs , and especially huskies .",1
templ-483,"she love dogs , yet she do not love bulldogs .",1
templ-484,"they like dogs , less generally bulldogs .",1
templ-485,"he love dogs , less generally bulldogs .",1
templ-486,"she love dogs , but on the contrary , she do not love bulldogs .",1
templ-487,"she do not like dogs , but on the contrary , she like bulldogs .",1
templ-488,"they like dogs , but most of all bulldogs .",1
templ-489,"she like dogs , and narrowing it down , bulldogs .",1
templ-490,"they love dogs , but they do not love bulldogs .",1
templ-491,"she love dogs , but most of all bulldogs .",1
templ-492,"they like dogs , and narrowing it down , huskies .",1
templ-493,"i love dogs , though i do not love bulldogs .",1
templ-494,"they like dogs , and especially bulldogs .",1
templ-495,"they like dogs , however they do not like bulldogs .",1
templ-496,"they love dogs , but most of all bulldogs .",1
templ-497,"she love dogs in general , but bulldogs are my favourite .",1
templ-498,"i like dogs , though i do not like bulldogs .",1
templ-499,"he like dogs , although he do not like huskies .",1
templ-500,"they love dogs , but on the contrary , they do not love bulldogs .",1
templ-501,"he like huskies , but he do not like dogs .",0
templ-502,"i like huskies , an example of dogs .",1
templ-503,"she do not like huskies , but she like dogs .",1
templ-504,"they like bulldogs , and especially dogs .",0
templ-505,bulldogs is a subclass of dogs .,1
templ-506,huskies is a subtype of dogs .,1
templ-507,"she love bulldogs , an example of dogs .",1
templ-508,they would pick huskies over dogs .,0
templ-509,"i like bulldogs , and narrowing it down , dogs .",0
templ-510,"they love bulldogs , and especially dogs .",0
templ-511,"she do not love huskies , but she love dogs .",1
templ-512,"i do not love bulldogs , but i love dogs .",1
templ-513,"while she like bulldogs , she do not like dogs .",1
templ-514,"i love huskies , but i do not love dogs .",0
templ-515,"i love bulldogs , and narrowing it down , dogs .",0
templ-516,"he like huskies , which is an example of dogs .",1
templ-517,"she like bulldogs , but dogs are her favourite .",0
templ-518,"he like bulldogs and , to generalise , dogs .",1
templ-519,"they love bulldogs , except dogs .",0
templ-520,"he like huskies , an example of dogs .",1
templ-521,"she do not love bulldogs , but on the contrary , she love dogs .",1
templ-522,"he like bulldogs , an example of dogs .",1
templ-523,"she love bulldogs , though she do not love dogs .",0
templ-524,"he love bulldogs and , in general , dogs .",1
templ-525,"he like huskies , but he do not like dogs .",0
templ-526,"he like huskies , although he do not like dogs .",0
templ-527,bulldogs is a subclass of dogs .,1
templ-528,"he love huskies and , to generalise , dogs .",1
templ-529,they like bulldogs more than dogs .,0
templ-530,"he like huskies and , to generalize , dogs .",1
templ-531,"they love bulldogs and , to generalise , dogs .",1
templ-532,"she like huskies , which is a type of dogs .",1
templ-533,"she love bulldogs , yet she do not love dogs .",0
templ-534,"she like huskies , which is an example of dogs .",1
templ-535,"they like huskies , but even more dogs .",0
templ-536,"if huskies did not exist , then dogs would not exist either .",0
templ-537,"she like bulldogs , however not dogs .",0
templ-538,"more than huskies, i love dogs .",0
templ-539,"he love bulldogs and , broadly speaking , dogs .",1
templ-540,"she love bulldogs , but dogs are her favourite .",0
templ-541,they like bulldogs and moreover dogs .,0
templ-542,he love bulldogs and dogs .,0
templ-543,she love bulldogs to a greater extent than dogs .,0
templ-544,"although she like bulldogs , she do not like dogs .",1
templ-545,"while he like huskies , he do not like dogs .",1
templ-546,"he like bulldogs , but on the contrary , he do not like dogs .",0
templ-547,"although she like bulldogs , she do not like dogs .",1
templ-548,i love huskies while i do not love dogs .,0
templ-549,she like huskies to a greater extent than dogs .,0
templ-550,i like huskies more than dogs .,0
templ-551,"they like bulldogs , however not dogs .",0
templ-552,"although i love huskies , i do not love dogs .",1
templ-553,"they love huskies , but dogs are their favorite .",0
templ-554,"apart from huskies, they like dogs .",0
templ-555,"they love huskies , but even more dogs .",0
templ-556,"they like huskies in general , but dogs are my favourite .",0
templ-557,"he love bulldogs , but dogs are his favourite .",0
templ-558,"he love huskies , but above all , dogs .",0
templ-559,"they like bulldogs , but most of all dogs .",0
templ-560,"in addition to huskies, they love dogs .",0
templ-561,"he like huskies , though he do not like dogs .",0
templ-562,bulldogs is a subtype of dogs .,1
templ-563,"she love huskies , and moreover , she love dogs .",0
templ-564,"they like huskies , but their liking for dogs is greater .",0
templ-565,"i love bulldogs and , to generalize , dogs .",1
templ-566,"he like bulldogs , and narrowing it down , dogs .",0
templ-567,i love huskies to a greater extent than dogs .,0
templ-568,"he like huskies , but his appreciation of dogs is greater .",0
templ-569,i love huskies and moreover dogs .,0
templ-570,"he love bulldogs , which is a kind of dogs .",1
