id,sentence,labels
Hpm6-pegaus-4,"I don't like botanists, but I do like biologists.",1
Hpm6-pegaus-5,I don't like botanists but I do like biologists.,1
Hpm6-pegaus-6,"I prefer biologists, but not botanists.",1
Hpm7,"I like nuclear physicists , but not botanists .",1
Hpm7-pegaus-0,"I like nuclear physicists, but not botanists.",1
Hpm7-pegaus-1,I like nuclear physicists but not botanists.,1
Hpm7-pegaus-2,I don't like botanists but I like nuclear physicists.,1
Hpm7-pegaus-3,"I don't like botanists, but I like nuclear physicists.",1
Hpm7-pegaus-4,I don't like botanists but I do like nuclear physicists.,1
Hpm7-pegaus-5,"I don't like botanists, but I do like nuclear physicists.",1
Hpm7-pegaus-6,I like physicists but not botanists.,1
Hpm7-pegaus-7,"I like physicists, but not botanists.",1
Hpm8,"I like botanists , but not biologists .",0
Hpm8-pegaus-0,I don't like biologists but I like botanists.,0
Hpm8-pegaus-1,I don't like biologists but I do like botanists.,0
Hpm8-pegaus-2,"I don't like biologists, but I like botanists.",0
Hpm8-pegaus-3,"I don't like biologists, but I do like botanists.",0
Hpm9,"I like biologists , but not cytologists .",1
Hpm9-pegaus-0,"I like biologists, but not cytologists.",1
Hpm9-pegaus-1,I like biologists but not cytologists.,1
Hpm9-pegaus-2,I don't like biologists and I don't like cytologists.,1
Hpm9-pegaus-3,I don't like biologists but I do like cytologists.,1
Hpm9-pegaus-4,I don't like biologists but I do not like cytologists.,1
Hpm10,"I like nuclear physicists , but not cytologists .",1
Hpm10-pegaus-0,I like nuclear physicists but not mathematicians.,1
Hpm10-pegaus-1,"I like nuclear physicists, but not mathematicians.",1
Hpm10-pegaus-2,"I like nuclear physicists, but not cytologists.",1
Hpm10-pegaus-3,"I don't like cytologists, but I like nuclear physicists.",1
Hpm10-pegaus-4,I don't like cytologists but I like nuclear physicists.,1
Hpm10-pegaus-5,"I don't like cytologists, but I do like nuclear physicists.",1
Hpm10-pegaus-6,I don't like cytologists but I do like nuclear physicists.,1
Hpm10-pegaus-7,I like nuclear physicists but not cytologists.,1
Hpm11,"I like cytologists , but not biologists .",0
Hpm11-pegaus-0,"I like cytologists, but not biologists.",0
Hpm11-pegaus-1,I don't like biologists but I like cytologists.,0
Hpm11-pegaus-2,I don't like biologists but I do like cytologists.,0
Hpm11-pegaus-3,"I don't like biologists, but I like cytologists.",0
Hpm12,"I like biologists , but not ecologists .",1
Hpm12-pegaus-0,"I like biologists, but not ecologists.",1
Hpm12-pegaus-1,I like biologists but not ecologists.,1
Hpm12-pegaus-2,I don't like ecologists but I like biologists.,1
Hpm12-pegaus-3,"I don't like ecologists, but I like biologists.",1
Hpm12-pegaus-4,"I prefer biologists, but not ecologists.",1
Hpm12-pegaus-5,"I enjoy biologists, but not ecologists.",1
Hpm12-pegaus-6,I don't like ecologists but I do like biologists.,1
Hpm13,"I like cosmologists , but not ecologists .",1
Hpm13-pegaus-0,I don't like ecologists but I like cosmologists.,1
Hpm13-pegaus-1,"I don't like ecologists, but I like cosmologists.",1
Hpm13-pegaus-2,I don't like ecologists but I do like cosmologists.,1
Hpm13-pegaus-3,"I like to study astronomy, but not ecology.",1
Hpm14,"I like ecologists , but not biologists .",0
Hpm14-pegaus-0,"I like ecologists, but not biologists.",0
Hpm14-pegaus-1,I like ecologists but not biologists.,0
Hpm14-pegaus-2,I don't like biologists but I like ecologists.,0
Hpm14-pegaus-3,"I don't like biologists, but I like ecologists.",0
Hpm14-pegaus-4,I don't like biologists but I do like ecologists.,0
Hpm14-pegaus-5,"I don't like biologists, but I do like ecologists.",0
Hpm14-pegaus-6,"I like ecology, but not biologists.",0
Hpm15,"I like geneticists , but not cytogeneticists .",1
Hpm15-pegaus-0,"I like geneticists, but not cytogeneticists.",1
Hpm15-pegaus-1,I like geneticists but not cytogeneticists.,1
Hpm15-pegaus-2,"I like geneticists, but not the other way around.",1
Hpm15-pegaus-3,I like geneticists but not cytogenetics.,1
Hpm15-pegaus-4,"I like geneticists, but not cytogenetics.",1
Hpm16,"I like biophysicists , but not cytogeneticists .",1
Hpm16-pegaus-0,"I like biophysicists, but not geneticists.",1
Hpm16-pegaus-1,I like biophysicists but not geneticists.,1
Hpm16-pegaus-2,"I like biophysicists, but not cytogeneticists.",1
Hpm16-pegaus-3,I don't like cytogeneticists but I like biophysicists.,1
Hpm16-pegaus-4,"I don't like cytogeneticists, but I like biophysicists.",1
Hpm16-pegaus-5,I like biophysicists but not cytogeneticists.,1
Hpm16-pegaus-6,"I don't like cytogeneticists, but I do like biophysicists.",1
Hpm16-pegaus-7,"I like biophysicists, but not genetics.",1
Hpm17,"I like cytogeneticists , but not geneticists .",0
Hpm17-pegaus-0,"I like cytogeneticists, but not geneticists.",0
Hpm17-pegaus-1,I don't like geneticists but I like cytogeneticists.,0
Hpm17-pegaus-2,"I don't like geneticists, but I like cytogeneticists.",0
Hpm17-pegaus-3,"I don't like geneticists, but I do like cytogeneticists.",0
Hpm17-pegaus-4,I like cytogeneticists but not geneticists.,0
Hpm17-pegaus-5,I don't like geneticists but I do like cytogeneticists.,0
Hpm18,"I like astronomers , but not astrophysicists .",1
Hpm18-pegaus-0,"I like astronomy, but not astrophysicists.",1
Hpm18-pegaus-1,"I like astronomy, but not physicists.",1
Hpm18-pegaus-2,I like astronomy but not astrophysicists.,1
Hpm18-pegaus-3,"I like astronomy, but notastronomy.",1
Hpm18-pegaus-4,I like astronomy but not physicists.,1
Hpm18-pegaus-5,I don't like astrophysicists but I like astronomy.,1
Hpm19,"I like botanists , but not astrophysicists .",1
Hpm19-pegaus-0,I don't like astrophysicists but I like botanists.,1
Hpm19-pegaus-1,"I don't like astrophysicists, but I like botanists.",1
Hpm19-pegaus-2,I don't like astrophysicists but I do like botanists.,1
Hpm19-pegaus-3,"I don't like astrophysicists, but I do like botanists.",1
Hpm19-pegaus-4,I don't like astrophysicists and I like botanists.,1
Hpm19-pegaus-5,I don't like astrophysicists or botanists.,1
Hpm20,"I like astrophysicists , but not astronomers .",0
Hpm20-pegaus-0,I don't like astronomy but I like astrophysicists.,0
Hpm20-pegaus-1,"I don't like astronomy, but I like astrophysicists.",0
Hpm20-pegaus-2,"I don't like astronomy, but I do like astrophysicists.",0
Hpm20-pegaus-3,I don't like astronomy but I do like astrophysicists.,0
Hpm20-pegaus-4,I don't like astronomer but I like astrophysicists.,0
Hpm20-pegaus-5,"I like astronomy, but not physicists.",0
Hpm21,"I like astronomers , but not cosmologists .",1
Hpm21-pegaus-0,"I like astronomy, but not cosmologists.",1
Hpm21-pegaus-1,"I like astronomy, but not astronomy.",1
Hpm21-pegaus-2,"I like astronomy, but not the sciences of astronomy.",1
Hpm21-pegaus-3,I like astronomy but not the sciences of astronomy.,1
Hpm21-pegaus-4,"I like astronomy, but not the sciences of astronomy and physics.",1
Hpm21-pegaus-5,"I like astronomy, but not the sciences of physics.",1
Hpm22,"I like botanists , but not cosmologists .",1
Hpm22-pegaus-0,"I like plants, but not scientists.",1
Hpm22-pegaus-1,I don't like cosmologists but I like botanists.,1
Hpm22-pegaus-2,"I don't like cosmologists, but I do like botanists.",1
Hpm22-pegaus-3,I don't like cosmologists but I do like botanists.,1
Hpm22-pegaus-4,"I don't like cosmologists, but I like botanists.",1
Hpm22-pegaus-5,I don't like cosmologists and I like botanists.,1
Hpm23,"I like cosmologists , but not astronomers .",0
Hpm23-pegaus-0,"I like to study astronomy, but not as much as I would like.",0
Hpm23-pegaus-1,"I like to study astronomy, but not the other way around.",0
Hpm23-pegaus-2,"I like to study astronomy, but not physicists.",0
Hpm23-pegaus-3,I don't like astronomy but I like cosmologists.,0
Hpm24,"I like physicists , but not acousticians .",1
Hpm24-pegaus-0,I like physicists but not acousticians.,1
Hpm24-pegaus-1,"I like physicists, but not acousticians.",1
Hpm24-pegaus-2,I don't like acousticians but I like physicists.,1
Hpm24-pegaus-3,"I don't like acousticians, but I like physicists.",1
Hpm24-pegaus-4,I don't like acousticians but I do like physicists.,1
Hpm24-pegaus-5,"I don't like acousticians, but physicists do.",1
Hpm24-pegaus-6,I enjoy physicists but not acousticians.,1
Hpm24-pegaus-7,"I enjoy physicists, but not acousticians.",1
Hpm25,"I like ecologists , but not acousticians .",1
Hpm25-pegaus-0,"I like ecologists, but not acousticians.",1
Hpm25-pegaus-1,I like ecologists but not acousticians.,1
Hpm25-pegaus-2,I don't like acousticians but I like ecologists.,1
Hpm25-pegaus-3,"I don't like acousticians, but I like ecologists.",1
Hpm25-pegaus-4,"I like ecology, but not acousticians.",1
Hpm25-pegaus-5,I don't like acousticians but I do like ecologists.,1
Hpm25-pegaus-6,"I don't like acousticians, but I do like ecologists.",1
Hpm25-pegaus-7,I like ecology but not acousticians.,1
Hpm26,"I like acousticians , but not physicists .",0
Hpm26-pegaus-0,I like acousticians but not physicists.,0
Hpm26-pegaus-1,"I like acousticians, but not physicists.",0
Hpm26-pegaus-2,I don't like physicists but I like acousticians.,0
Hpm26-pegaus-3,"I don't like physicists, but I like acousticians.",0
Hpm26-pegaus-4,I don't like physicists but I do like acousticians.,0
Hpm26-pegaus-5,"I don't like physicists, but I do like acousticians.",0
Hpm26-pegaus-6,"I enjoy acousticians, but not physicists.",0
Hpm27,"I like physicists , but not astronomers .",1
Hpm27-pegaus-0,"I like physicists, but not astronomy.",1
Hpm27-pegaus-1,I like physicists but not astronomy.,1
Hpm27-pegaus-2,I don't like astronomy but I like physicists.,1
Hpm27-pegaus-3,"I like physicists, but not astronomer.",1
Hpm27-pegaus-4,I like physicists but not astronomer.,1
Hpm27-pegaus-5,"I don't like astronomy, but I like physicists.",1
Hpm27-pegaus-6,I don't like astronomy but I do like physicists.,1
Hpm27-pegaus-7,I like physicists but notastronomy.,1
Hpm28,"I like nuclear physicists , but not astronomers .",1
Hpm28-pegaus-0,I don't like astronomy but I like nuclear physicists.,1
Hpm28-pegaus-1,"I don't like astronomy, but I like nuclear physicists.",1
Hpm28-pegaus-2,I don't like astronomy but I do like nuclear physicists.,1
Hpm28-pegaus-3,"I like nuclear physicists, but not astronomy.",1
Hpm28-pegaus-4,"I don't like astronomy, but I do like nuclear physicists.",1
Hpm28-pegaus-5,"I like nuclear physicists, but not astronomer.",1
Hpm28-pegaus-6,I like nuclear physicists but not astronomy.,1
Hpm28-pegaus-7,I like nuclear physicists but not astronomer.,1
Hpm28-pegaus-8,"I like nuclear physicists, but notastronomy.",1
Hpm29,"I like astronomers , but not physicists .",0
Hpm29-pegaus-0,"I like astronomy, but not physicists.",0
Hpm29-pegaus-1,I like astronomy but not physicists.,0
Hpm29-pegaus-2,"I enjoy astronomy, but not physicists.",0
Hpm29-pegaus-3,I don't like physicists but I like astronomy.,0
Hpm29-pegaus-4,I enjoy astronomy but not physicists.,0
Hpm29-pegaus-5,"I don't like physicists, but I like astronomy.",0
Hpm30,"I like physicists , but not biophysicists .",1
Hpm30-pegaus-0,"I like physicists, but not biophysicists.",1
Hpm30-pegaus-1,I like physicists but not biophysicists.,1
Hpm30-pegaus-2,I don't like biophysicists but I like physicists.,1
Hpm30-pegaus-3,"I don't like biophysicists, but I like physicists.",1
Hpm30-pegaus-4,"I like physicists, but not bio physicists.",1
Hpm31,"I like cytogeneticists , but not biophysicists .",1
Hpm31-pegaus-0,"I like cytogeneticists, but not biophysicists.",1
Hpm31-pegaus-1,"I like geneticists, but not biophysicists.",1
Hpm31-pegaus-2,I like cytogeneticists but not biophysicists.,1
Hpm31-pegaus-3,I don't like biophysicists but I like cytogeneticists.,1
Hpm31-pegaus-4,I don't like biophysicists but I do like cytogeneticists.,1
Hpm31-pegaus-5,I like geneticists but not biophysicists.,1
Hpm31-pegaus-6,"I don't like biophysicists, but I do like cytogeneticists.",1
Hpm32,"I like biophysicists , but not physicists .",0
Hpm32-pegaus-0,"I like biophysicists, but not physicists.",0
Hpm32-pegaus-1,I like biophysicists but not physicists.,0
Hpm32-pegaus-2,I don't like physicists but I like biophysicists.,0
Hpm32-pegaus-3,"I don't like physicists, but I like biophysicists.",0
Hpm32-pegaus-4,I don't like physicists but I do like biophysicists.,0
Hpm32-pegaus-5,"I don't like physicists, but I do like biophysicists.",0
Hpm32-pegaus-6,"I enjoy biophysicists, but not physicists.",0
Hpm32-pegaus-7,I enjoy biophysicists but not physicists.,0
Hpm33,"I like physicists , but not nuclear physicists .",1
Hpm33-pegaus-0,"I like physicists, but not nuclear physicists.",1
Hpm33-pegaus-1,I like physicists but not nuclear physicists.,1
Hpm33-pegaus-2,"I don't like nuclear physicists, but I like physicists.",1
Hpm33-pegaus-3,I enjoy physicists but not nuclear physicists.,1
Hpm33-pegaus-4,I don't like nuclear physicists but I like physicists.,1
Hpm34,"I like botanists , but not nuclear physicists .",1
Hpm34-pegaus-0,"I like plants, but not physicists.",1
Hpm34-pegaus-1,I like plants but not physicists.,1
Hpm34-pegaus-2,"I don't like nuclear physicists, but I like plants.",1
Hpm34-pegaus-3,"I don't like nuclear physicists, but I like botanists.",1
Hpm34-pegaus-4,I don't like nuclear physicists but I like plants.,1
Hpm35,"I like nuclear physicists , but not physicists .",0
Hpm35-pegaus-0,"I like nuclear physicists, but not physicists.",0
Hpm35-pegaus-1,I like nuclear physicists but not physicists.,0
Hpm35-pegaus-2,"I like physicists, but not nuclear physicists.",0
Hpm35-pegaus-3,I don't like physicists but I like nuclear physicists.,0
Hpm35-pegaus-4,"I don't like physicists, but I like nuclear physicists.",0
Hpm35-pegaus-5,"I enjoy nuclear physicists, but not physicists.",0
Hpm35-pegaus-6,I like physicists but not nuclear physicists.,0
Hpm35-pegaus-7,I don't like physicists but I do like nuclear physicists.,0
Hpm36,"He likes polyester , but not polyester fibers .",1
Hpm36-pegaus-0,"He likes polyester, but not polyester fibers.",1
Hpm36-pegaus-1,"He likes both types of fibers, but not both of them.",1
Hpm36-pegaus-2,"He likes both types of fibers, but not the same one.",1
Hpm36-pegaus-3,"He likes both types of fibers, but not the other way around.",1
Hpm37,"He likes biophysicists , but not polyester fibers .",1
Hpm37-pegaus-0,"He likes biophysicists, but not polyester fibers.",1
Hpm37-pegaus-1,He likes biophysicists but not polyester fibers.,1
Hpm37-pegaus-2,"He likes biophysicists, but he doesn't like polyester fibers.",1
Hpm37-pegaus-3,"He likes biophysicists, but not plastic.",1
Hpm37-pegaus-4,"He likes biophysicists, but not Polyester fibers.",1
Hpm37-pegaus-5,"He likes biophysicists, but not nylon.",1
Hpm37-pegaus-6,"He likes biophysicists, but not the type of fibers.",1
Hpm37-pegaus-7,"He likes biophysicists, but not polyester fibers",1
Hpm38,"He likes polyester fibers , but not polyester .",0
Hpm38-pegaus-0,"He likes nylon, but not microfibers.",0
Hpm38-pegaus-1,He likes some fibers but not others.,0
Hpm38-pegaus-2,He likes nylon but not microfibers.,0
Hpm38-pegaus-3,"He likes nylon, but not polyester.",0
Hpm38-pegaus-4,"He likes nylons, but not nylons made from polyester.",0
Hpm38-pegaus-5,"He likes nylon, but not nylon.",0
Hpm38-pegaus-6,"He likes nylons, but not nylons made of polyester.",0
Hpm39,"He likes biologists , but not bacteriologists .",1
Hpm39-pegaus-0,"He likes biologists, but not bacteriologists.",1
Hpm39-pegaus-1,He likes biologists but not bacteriologists.,1
Hpm39-pegaus-2,He doesn't like bacteriologists but he likes biologists.,1
Hpm39-pegaus-3,"He doesn't like bacteriologists, but he likes biologists.",1
Hpm39-pegaus-4,"He doesn't like bacteriologists, but he does like biologists.",1
Hpm39-pegaus-5,He doesn't like bacteriologists but he does like biologists.,1
Hpm40,"He likes cosmologists , but not bacteriologists .",1
Hpm40-pegaus-0,He doesn't like bacteriologists but he likes cosmologists.,1
Hpm40-pegaus-1,"He doesn't like bacteriologists, but he does like cosmologists.",1
Hpm40-pegaus-2,He doesn't like bacteriologists but he does like cosmologists.,1
Hpm40-pegaus-3,"He doesn't like bacteriologists, but he likes cosmologists.",1
Hpm40-pegaus-4,"He doesn't like bacteriologists, but he does like astronomy.",1
Hpm41,"He likes bacteriologists , but not biologists .",0
Hpm41-pegaus-0,"He likes bacteriologists, but not biologists.",0
Hpm41-pegaus-1,He likes bacteriologists but not biologists.,0
Hpm41-pegaus-2,He doesn't like biologists but he likes bacteriologists.,0
Hpm41-pegaus-3,He doesn't like biologists but he does like bacteriologists.,0
Hpm41-pegaus-4,"He doesn't like biologists, but he does like bacteriologists.",0
Hpm41-pegaus-5,"He doesn't like biologists, but he likes bacteriologists.",0
Hpm41-pegaus-6,He dislikes biologists but likes bacteriologists.,0
Hpm42,"He likes biologists , but not botanists .",1
Hpm42-pegaus-0,"He likes biologists, but not botanists.",1
Hpm42-pegaus-1,He likes biologists but not botanists.,1
Hpm42-pegaus-2,"He doesn't like botanists, but he likes biologists.",1
Hpm42-pegaus-3,He doesn't like botanists but he likes biologists.,1
Hpm42-pegaus-4,"He doesn't like botanists, but he does like biologists.",1
Hpm42-pegaus-5,He doesn't like botanists but he does like biologists.,1
Hpm42-pegaus-6,"He doesn't like botanists, but he is fond of biologists.",1
Hpm43,"He likes cytologists , but not botanists .",1
Hpm43-pegaus-0,He doesn't like botanists but he does like cytologists.,1
Hpm43-pegaus-1,"He doesn't like botanists, but he does like cytologists.",1
Hpm43-pegaus-2,"He doesn't like botanists, but he likes cytologists.",1
Hpm43-pegaus-3,He doesn't like botanists but he likes cytologists.,1
Hpm43-pegaus-4,He doesn't like botanists but he is fond of cytologists.,1
Hpm44,"He likes botanists , but not biologists .",0
Hpm44-pegaus-0,He doesn't like biologists but he likes botanists.,0
Hpm44-pegaus-1,He doesn't like biologists but he does like botanists.,0
Hpm44-pegaus-2,"He doesn't like biologists, but he likes botanists.",0
Hpm44-pegaus-3,"He doesn't like biologists, but he does like botanists.",0
Hpm44-pegaus-4,"He likes botanists, but not biologists.",0
Hpm44-pegaus-5,He doesn't like biologists but does like botanists.,0
Hpm45,"He likes biologists , but not cytologists .",1
Hpm45-pegaus-0,"He doesn't like cytologists, but he does like biologists.",1
Hpm45-pegaus-1,"He doesn't like cytologists, but he likes biologists.",1
Hpm45-pegaus-2,He doesn't like cytologists but he does like biologists.,1
Hpm45-pegaus-3,He doesn't like cytologists but he likes biologists.,1
Hpm45-pegaus-4,"He likes biologists, but not cytologists.",1
Hpm45-pegaus-5,"He likes biologists, but not physicists.",1
Hpm45-pegaus-6,He likes biologists but not physicists.,1
Hpm45-pegaus-7,He likes biologists but not cytologists.,1
Hpm45-pegaus-8,"He likes biologists, but not mathematicians.",1
Hpm45-pegaus-9,He likes biologists but not mathematicians.,1
Hpm46,"He likes nuclear physicists , but not cytologists .",1
Hpm46-pegaus-0,He likes nuclear physicists but not mathematicians.,1
Hpm46-pegaus-1,"He doesn't like cytologists, but he likes nuclear physicists.",1
Hpm46-pegaus-2,He doesn't like cytologists but he likes nuclear physicists.,1
Hpm46-pegaus-3,"He doesn't like cytologists, but he does like nuclear physicists.",1
Hpm46-pegaus-4,"He likes nuclear physicists, but not cytologists.",1
Hpm46-pegaus-5,"He likes nuclear physicists, but not mathematicians.",1
Hpm46-pegaus-6,He doesn't like cytologists but he does like nuclear physicists.,1
Hpm46-pegaus-7,He likes nuclear physicists but not cytologists.,1
Hpm46-pegaus-8,"He likes nuclear physicists, but he doesn't like cytologists.",1
Hpm46-pegaus-9,He doesn't like cytologists but likes nuclear physicists.,1
Hpm47,"He likes cytologists , but not biologists .",0
Hpm47-pegaus-0,He doesn't like biologists but he does like cytologists.,0
Hpm47-pegaus-1,He doesn't like biologists but he likes cytologists.,0
Hpm47-pegaus-2,"He doesn't like biologists, but he does like cytologists.",0
Hpm47-pegaus-3,"He doesn't like biologists, but he likes cytologists.",0
Hpm47-pegaus-4,"He likes cytologists, but not biologists.",0
Hpm48,"He likes biologists , but not ecologists .",1
Hpm48-pegaus-0,"He likes biologists, but not ecologists.",1
Hpm48-pegaus-1,He likes biologists but not ecologists.,1
Hpm48-pegaus-2,"He doesn't like ecologists, but he likes biologists.",1
Hpm48-pegaus-3,He doesn't like ecologists but he likes biologists.,1
Hpm48-pegaus-4,He doesn't like ecologists but he does like biologists.,1
Hpm48-pegaus-5,"He doesn't like ecologists, but he does like biologists.",1
Hpm48-pegaus-6,"He prefers biologists, but not ecologists.",1
Hpm49,"He likes polyester fibers , but not ecologists .",1
Hpm49-pegaus-0,He doesn't like ecologists but he likes polyester fibers.,1
Hpm49-pegaus-1,"He doesn't like ecologists, but he likes polyester fibers.",1
Hpm49-pegaus-2,He doesn't like ecologists but he does like polyester fibers.,1
Hpm49-pegaus-3,"He doesn't like ecologists, but he does like polyester fibers.",1
Hpm49-pegaus-4,"He likes nylon, but not ecologists.",1
Hpm50,"He likes ecologists , but not biologists .",0
Hpm50-pegaus-0,"He likes ecologists, but not biologists.",0
Hpm50-pegaus-1,He likes ecologists but not biologists.,0
Hpm50-pegaus-2,He doesn't like biologists but he likes ecologists.,0
Hpm50-pegaus-3,"He doesn't like biologists, but he likes ecologists.",0
Hpm50-pegaus-4,He doesn't like biologists but he does like ecologists.,0
Hpm50-pegaus-5,"He doesn't like biologists, but he does like ecologists.",0
Hpm50-pegaus-6,He dislikes biologists but likes ecologists.,0
Hpm50-pegaus-7,"He likes ecology, but not biologists.",0
Hpm51,"He likes geneticists , but not cytogeneticists .",1
Hpm51-pegaus-0,"He likes geneticists, but not cytogeneticists.",1
Hpm51-pegaus-1,He likes geneticists but not cytogeneticists.,1
Hpm51-pegaus-2,"He doesn't like cytogeneticists, but he likes geneticists.",1
Hpm51-pegaus-3,"He doesn't like cytogeneticists, but he does like geneticists.",1
Hpm51-pegaus-4,He doesn't like cytogeneticists but he likes geneticists.,1
Hpm51-pegaus-5,He doesn't like cytogeneticists but he does like geneticists.,1
Hpm51-pegaus-6,"He likes geneticists, but not the other way around.",1
Hpm51-pegaus-7,He likes geneticists but not the other way around.,1
Hpm51-pegaus-8,He likes geneticists but not cytogenetics.,1
Hpm51-pegaus-9,"He likes geneticists, but not cytogenetics.",1
Hpm52,"He likes bacteriologists , but not cytogeneticists .",1
Hpm52-pegaus-0,He doesn't like cytogeneticists but he likes bacteriologists.,1
Hpm52-pegaus-1,"He doesn't like cytogeneticists, but he likes bacteriologists.",1
Hpm52-pegaus-2,"He doesn't like cytogeneticists, but he does like bacteriologists.",1
Hpm52-pegaus-3,He doesn't like cytogeneticists but he does like bacteriologists.,1
Hpm52-pegaus-4,"He likes bacteriologists, but not geneticists.",1
Hpm52-pegaus-5,He doesn't like cytogenetics but he likes bacteriologists.,1
Hpm52-pegaus-6,He likes bacteriologists but not geneticists.,1
Hpm53,"He likes cytogeneticists , but not geneticists .",0
Hpm53-pegaus-0,He doesn't like geneticists but he likes cytogeneticists.,0
Hpm53-pegaus-1,"He doesn't like geneticists, but he likes cytogeneticists.",0
Hpm53-pegaus-2,"He likes cytogeneticists, but not geneticists.",0
Hpm53-pegaus-3,"He doesn't like geneticists, but he does like cytogeneticists.",0
Hpm53-pegaus-4,He doesn't like geneticists but he does like cytogeneticists.,0
Hpm53-pegaus-5,He likes cytogeneticists but not geneticists.,0
Hpm53-pegaus-6,He doesn't like geneticists but he likes cytogenetics.,0
Hpm53-pegaus-7,"He doesn't like geneticists, but he likes cytogenetics.",0
Hpm54,"He likes astronomers , but not astrophysicists .",1
Hpm54-pegaus-0,"He likes astronomy, but not astrophysicists.",1
Hpm54-pegaus-1,"He likes astronomy, but not physicists.",1
Hpm54-pegaus-2,He likes astronomy but not astrophysicists.,1
Hpm54-pegaus-3,He likes astronomy but not physicists.,1
Hpm54-pegaus-4,"He doesn't like astrophysicists, but he likes astronomy.",1
Hpm54-pegaus-5,He doesn't like astrophysicists but he likes astronomy.,1
Hpm54-pegaus-6,"He doesn't like astrophysicists, but he does like astronomy.",1
Hpm54-pegaus-7,"He doesn't like astrophysicists, but he likes astronomer.",1
Hpm55,"He likes polyester fibers , but not astrophysicists .",1
Hpm55-pegaus-0,He doesn't like astrophysicists but he likes polyester fibers.,1
Hpm55-pegaus-1,"He doesn't like astrophysicists, but he likes polyester fibers.",1
Hpm55-pegaus-2,He doesn't like astrophysicists but he does like polyester fibers.,1
Hpm55-pegaus-3,"He doesn't like astrophysicists, but he does like polyester fibers.",1
Hpm55-pegaus-4,"He likes nylon, but not astrophysicists.",1
Hpm55-pegaus-5,He doesn't like astrophysicists but he likespolyester fibers.,1
Hpm55-pegaus-6,"He doesn't like astrophysicists, but he likesPolyester fibers.",1
Hpm55-pegaus-7,"He doesn't like astrophysicists, but he likespolyester fibers.",1
Hpm56,"He likes astrophysicists , but not astronomers .",0
Hpm56-pegaus-0,"He doesn't like astronomy, but he likes astrophysicists.",0
Hpm56-pegaus-1,"He doesn't like astronomy, but he does like astrophysicists.",0
Hpm56-pegaus-2,He doesn't like astronomy but he likes astrophysicists.,0
Hpm56-pegaus-3,He doesn't like astronomy but he does like astrophysicists.,0
Hpm56-pegaus-4,"He doesn't like astronomer, but he likes astrophysicists.",0
Hpm56-pegaus-5,He doesn't like astronomer but he likes astrophysicists.,0
Hpm56-pegaus-6,"He likes astronomy, but not physicists.",0
Hpm56-pegaus-7,"He doesn't like astronomer, but he does like astrophysicists.",0
Hpm56-pegaus-8,"He likes to study astronomy, but not as much as he would like.",0
Hpm57,"He likes astronomers , but not cosmologists .",1
Hpm57-pegaus-0,"He likes astronomy, but not physics.",1
Hpm57-pegaus-1,"He likes astronomy, but not cosmologists.",1
Hpm57-pegaus-2,He likes astronomy but not physics.,1
Hpm57-pegaus-3,"He likes astronomy, but not the sciences of astronomy.",1
Hpm57-pegaus-4,He doesn't like cosmologists but he likes astronomy.,1
Hpm57-pegaus-5,He doesn't like cosmologists but he does like astronomy.,1
