templ-60,"She love dogs , an interesting type of bulldogs .",0
templ-61,"She like dogs , an interesting type of huskies .",0
templ-62,"She do not love dogs , she prefer huskies .",0
templ-63,"They like dogs , an interesting type of bulldogs .",0
templ-64,"I like dogs , an interesting type of huskies .",0
templ-65,He like dogs more than huskies .,0
templ-66,"She like dogs , an interesting type of huskies .",0
templ-67,He like dogs more than huskies .,0
templ-68,He like dogs more than huskies .,0
templ-69,"He like dogs , except bulldogs .",1
templ-70,He like dogs more than huskies .,0
templ-71,She like dogs more than huskies .,0
templ-72,They like dogs more than huskies .,0
templ-73,"They love dogs , except bulldogs .",1
templ-74,I love dogs more than bulldogs .,0
templ-75,"They do not like dogs , they prefer huskies .",0
templ-76,"I like dogs , an interesting type of huskies .",0
templ-77,"He do not love dogs , he prefer bulldogs .",0
templ-78,They like dogs more than huskies .,0
templ-79,I love dogs more than bulldogs .,0
templ-80,"I love dogs , except bulldogs .",1
templ-81,I love dogs more than huskies .,0
templ-82,"He love dogs , an interesting type of huskies .",0
templ-83,"She do not like dogs , she prefer bulldogs .",0
templ-84,"They love dogs , except huskies .",1
templ-85,"He do not like dogs , he prefer huskies .",0
templ-86,"They do not like dogs , they prefer bulldogs .",0
templ-87,"They like dogs , except bulldogs .",1
templ-88,I love dogs more than huskies .,0
templ-89,"I like dogs , except huskies .",1
templ-90,"He love dogs , except huskies .",1
templ-91,He like dogs more than bulldogs .,0
templ-92,"He love dogs , an interesting type of bulldogs .",0
templ-93,"I like dogs , except huskies .",1
templ-94,"He do not love dogs , he prefer bulldogs .",0
templ-95,They love dogs more than huskies .,0
templ-96,"He love dogs , except huskies .",1
templ-97,She love dogs more than huskies .,0
templ-98,"He like dogs , except huskies .",1
templ-99,"I love dogs , except huskies .",1
templ-100,"He do not love dogs , he prefer bulldogs .",0
templ-101,"He like dogs , an interesting type of bulldogs .",0
templ-102,"They like dogs , an interesting type of bulldogs .",0
templ-103,"I like dogs , except huskies .",1
templ-104,"She do not like dogs , she prefer bulldogs .",0
templ-105,"She do not love dogs , she prefer huskies .",0
templ-106,"He do not like dogs , he prefer bulldogs .",0
templ-107,"I like dogs , except bulldogs .",1
templ-108,"I like dogs , except huskies .",1
templ-109,"They like dogs , except huskies .",1
templ-110,"I like dogs , except bulldogs .",1
templ-111,"He love dogs , an interesting type of huskies .",0
templ-112,They like dogs more than bulldogs .,0
templ-113,"I love dogs , an interesting type of huskies .",0
templ-114,They love dogs more than huskies .,0
templ-115,"She like dogs , an interesting type of huskies .",0
templ-116,He like dogs more than huskies .,0
templ-117,"I do not love dogs , i prefer bulldogs .",0
templ-118,I like dogs more than huskies .,0
templ-119,She love dogs more than bulldogs .,0
templ-120,"She do not love dogs , she prefer huskies .",0
templ-121,"He do not like dogs , he prefer bulldogs .",0
templ-122,"He love dogs , an interesting type of bulldogs .",0
templ-123,"He do not like dogs , he prefer bulldogs .",0
templ-124,"He like dogs , except huskies .",1
templ-125,"I do not love dogs , i prefer huskies .",0
templ-126,"I love dogs , an interesting type of huskies .",0
templ-127,"They do not like dogs , they prefer huskies .",0
templ-128,"He like dogs , an interesting type of huskies .",0
templ-129,"She like dogs , except bulldogs .",1
templ-130,"He like dogs , an interesting type of bulldogs .",0
templ-131,"He do not love dogs , he prefer bulldogs .",0
templ-132,"I love dogs , except huskies .",1
templ-133,"She do not like dogs , she prefer bulldogs .",0
templ-134,"He like dogs , except huskies .",1
templ-135,"They love dogs , an interesting type of bulldogs .",0
templ-136,"He do not love dogs , he prefer bulldogs .",0
templ-137,"They do not like dogs , they prefer bulldogs .",0
templ-138,"He love dogs , an interesting type of bulldogs .",0
templ-139,She love dogs more than bulldogs .,0
templ-140,I like dogs more than bulldogs .,0
templ-141,"They like dogs , except bulldogs .",1
templ-142,She love dogs more than bulldogs .,0
templ-143,She like dogs more than huskies .,0
templ-144,"He do not like dogs , he prefer bulldogs .",0
templ-145,"They love dogs , except bulldogs .",1
templ-146,"He like dogs , except huskies .",1
templ-147,She love dogs more than bulldogs .,0
templ-148,"He like dogs , an interesting type of bulldogs .",0
templ-149,They love dogs more than huskies .,0
templ-150,"He love dogs , except bulldogs .",1
templ-151,"I do not love dogs , i prefer bulldogs .",0
templ-152,"I do not like dogs , i prefer bulldogs .",0
templ-153,I love dogs more than bulldogs .,0
templ-154,She love dogs more than bulldogs .,0
templ-155,"He like dogs , an interesting type of huskies .",0
templ-156,"She like dogs , except huskies .",1
templ-157,He love dogs more than huskies .,0
templ-158,"They love dogs , except bulldogs .",1
templ-159,He like dogs more than huskies .,0
templ-160,He love dogs more than bulldogs .,0
templ-161,"They do not like dogs , they prefer huskies .",0
templ-162,"They do not like dogs , they prefer bulldogs .",0
templ-163,"She do not love dogs , she prefer bulldogs .",0
templ-164,"She love dogs , an interesting type of huskies .",0
templ-165,"I love dogs , an interesting type of bulldogs .",0
templ-166,"I like dogs , an interesting type of bulldogs .",0
templ-167,"They love dogs , except bulldogs .",1
templ-168,"He do not like dogs , he prefer huskies .",0
templ-169,"They like dogs , an interesting type of huskies .",0
templ-170,I like dogs more than huskies .,0
templ-171,"They love dogs , except bulldogs .",1
templ-172,She like dogs more than huskies .,0
templ-173,"He love dogs , except huskies .",1
templ-174,"He like dogs , an interesting type of bulldogs .",0
templ-175,"He do not love dogs , he prefer huskies .",0
templ-176,"She do not like dogs , she prefer huskies .",0
templ-177,"They like dogs , an interesting type of huskies .",0
templ-178,"He like dogs , an interesting type of bulldogs .",0
templ-179,"He like dogs , except bulldogs .",1
templ-180,"I like dogs , an interesting type of huskies .",0
templ-181,"They love dogs , except huskies .",1
templ-182,I like dogs more than huskies .,0
templ-183,"She like dogs , an interesting type of bulldogs .",0
templ-184,"She like dogs , an interesting type of huskies .",0
templ-185,I like dogs more than huskies .,0
templ-186,I love dogs more than bulldogs .,0
templ-187,"She like dogs , except bulldogs .",1
templ-188,"He like dogs , an interesting type of bulldogs .",0
templ-189,"He love dogs , except huskies .",1
templ-190,"They love dogs , an interesting type of bulldogs .",0
templ-191,"They like dogs , an interesting type of huskies .",0
templ-192,"He like dogs , an interesting type of huskies .",0
templ-193,"He love dogs , an interesting type of bulldogs .",0
templ-194,"She love dogs , except huskies .",1
templ-195,"She like dogs , an interesting type of huskies .",0
templ-196,"She like dogs , an interesting type of bulldogs .",0
templ-197,"They like dogs , an interesting type of bulldogs .",0
templ-198,"He do not like dogs , he prefer bulldogs .",0
templ-199,"They do not like dogs , they prefer bulldogs .",0
templ-200,"He love dogs , except bulldogs .",1
templ-201,"I like dogs , except huskies .",1
templ-202,"He do not love dogs , he prefer huskies .",0
templ-203,I like dogs more than huskies .,0
templ-204,"I do not like dogs , i prefer bulldogs .",0
templ-205,I love dogs more than bulldogs .,0
templ-206,"She like dogs , an interesting type of bulldogs .",0
templ-207,"She love dogs , an interesting type of bulldogs .",0
templ-208,"They love dogs , an interesting type of bulldogs .",0
templ-209,"He like dogs , except huskies .",1
templ-210,She like dogs more than huskies .,0
templ-211,They like dogs more than huskies .,0
templ-212,"He do not like dogs , he prefer huskies .",0
templ-213,"He love dogs , an interesting type of huskies .",0
templ-214,"They like dogs , an interesting type of huskies .",0
templ-215,She love dogs more than huskies .,0
templ-216,"I love dogs , an interesting type of huskies .",0
templ-217,"He love dogs , an interesting type of bulldogs .",0
templ-218,"I do not love dogs , i prefer bulldogs .",0
templ-219,They like dogs more than bulldogs .,0
templ-220,"I do not like dogs , i prefer bulldogs .",0
templ-221,I love dogs more than huskies .,0
templ-222,"She do not love dogs , she prefer huskies .",0
templ-223,"He like dogs , an interesting type of huskies .",0
templ-224,"They like dogs , an interesting type of huskies .",0
templ-225,"I love dogs , an interesting type of huskies .",0
templ-226,"He love dogs , an interesting type of bulldogs .",0
templ-227,"They do not love dogs , they prefer huskies .",0
templ-228,"He like dogs , except bulldogs .",1
templ-229,"She love dogs , except bulldogs .",1
templ-230,"They love dogs , except huskies .",1
templ-231,"They love dogs , except huskies .",1
templ-232,They like dogs more than bulldogs .,0
templ-233,"She do not love dogs , she prefer huskies .",0
templ-234,"They like dogs , except bulldogs .",1
templ-235,"She love dogs , except huskies .",1
templ-236,"I love dogs , an interesting type of bulldogs .",0
templ-237,"She love dogs , except huskies .",1
templ-238,"She love dogs , an interesting type of bulldogs .",0
templ-239,He love dogs more than huskies .,0
templ-240,"He do not love dogs , he prefer huskies .",0
templ-241,"She love dogs , an interesting type of huskies .",0
templ-242,"He do not like dogs , he prefer bulldogs .",0
templ-243,"They do not like dogs , they prefer huskies .",0
templ-244,"They love dogs , an interesting type of huskies .",0
templ-245,"She like dogs , except bulldogs .",1
templ-246,"I love dogs , an interesting type of bulldogs .",0
templ-247,"He love dogs , an interesting type of bulldogs .",0
templ-248,"He do not love dogs , he prefer bulldogs .",0
templ-249,"I do not love dogs , i prefer huskies .",0
templ-250,"He love dogs , an interesting type of huskies .",0
templ-251,"He like dogs , except bulldogs .",1
templ-252,"They do not love dogs , they prefer huskies .",0
templ-253,"They love dogs , except huskies .",1
templ-254,They like dogs more than huskies .,0
templ-255,They like dogs more than bulldogs .,0
templ-256,"She love dogs , an interesting type of huskies .",0
templ-257,She like dogs more than bulldogs .,0
templ-258,She like dogs more than bulldogs .,0
templ-259,"I do not love dogs , i prefer bulldogs .",0
templ-260,"She like dogs , an interesting type of bulldogs .",0
templ-261,"I love dogs , an interesting type of bulldogs .",0
templ-262,"He love dogs , an interesting type of huskies .",0
templ-263,"She do not love dogs , she prefer huskies .",0
templ-264,She like dogs more than huskies .,0
templ-265,She love dogs more than bulldogs .,0
templ-266,"She love dogs , except bulldogs .",1
templ-267,They love dogs more than bulldogs .,0
templ-268,I like dogs more than bulldogs .,0
templ-269,"She love dogs , an interesting type of bulldogs .",0
templ-270,"I like dogs , except bulldogs .",1
templ-271,They like dogs more than bulldogs .,0
templ-272,"They do not love dogs , they prefer huskies .",0
templ-273,They love dogs more than bulldogs .,0
templ-274,"She like dogs , an interesting type of bulldogs .",0
templ-275,"She love dogs , an interesting type of huskies .",0
templ-276,"She love dogs , except bulldogs .",1
templ-277,"She love dogs , except bulldogs .",1
templ-278,"They like dogs , except bulldogs .",1
templ-279,They like dogs more than huskies .,0
templ-280,I love dogs more than huskies .,0
templ-281,He like dogs more than bulldogs .,0
templ-282,"He love dogs , except bulldogs .",1
templ-283,He love dogs more than bulldogs .,0
templ-284,They like dogs more than huskies .,0
templ-285,"He like dogs , except huskies .",1
templ-286,"I love dogs , except bulldogs .",1
templ-287,"He do not like dogs , he prefer bulldogs .",0
templ-288,"He love dogs , except bulldogs .",1
templ-289,She like dogs more than bulldogs .,0
templ-290,"They love dogs , except huskies .",1
templ-291,They like dogs more than huskies .,0
templ-292,"I love dogs , an interesting type of bulldogs .",0
templ-293,"They do not love dogs , they prefer huskies .",0
templ-294,"She like dogs , an interesting type of huskies .",0
templ-295,"He like dogs , an interesting type of bulldogs .",0
templ-296,"She love dogs , an interesting type of bulldogs .",0
templ-297,I love dogs more than bulldogs .,0
templ-298,"She do not like dogs , she prefer huskies .",0
templ-299,"I like dogs , except huskies .",1
templ-300,I like dogs more than bulldogs .,0
templ-301,He love dogs more than bulldogs .,0
templ-302,He like dogs more than huskies .,0
templ-303,"I do not like dogs , i prefer huskies .",0
templ-304,He like dogs more than bulldogs .,0
templ-305,"He do not like dogs , he prefer bulldogs .",0
templ-306,I like dogs more than bulldogs .,0
templ-307,"They do not like dogs , they prefer bulldogs .",0
templ-308,She like dogs more than bulldogs .,0
templ-309,I like dogs more than bulldogs .,0
templ-310,"I do not love dogs , i prefer huskies .",0
templ-311,She love dogs more than bulldogs .,0
templ-312,"They do not like dogs , they prefer huskies .",0
templ-313,"They do not like dogs , they prefer huskies .",0
templ-314,"They do not love dogs , they prefer bulldogs .",0
templ-315,He love dogs more than huskies .,0
templ-316,"She do not love dogs , she prefer bulldogs .",0
templ-317,"He do not like dogs , he prefer huskies .",0
templ-318,"She do not like dogs , she prefer huskies .",0
templ-319,"He do not love dogs , he prefer huskies .",0
templ-320,"I like dogs , except huskies .",1
templ-321,"I love dogs , an interesting type of huskies .",0
templ-322,"He like dogs , except bulldogs .",1
templ-323,"He love dogs , except huskies .",1
templ-324,"I like dogs , except bulldogs .",1
templ-325,"She like dogs , except huskies .",1
templ-326,"He like dogs , except huskies .",1
templ-327,"He love dogs , except huskies .",1
templ-328,"I love dogs , except bulldogs .",1
templ-329,"She like dogs , except bulldogs .",1
templ-330,"He like dogs , except bulldogs .",1
templ-331,"He like dogs , except bulldogs .",1
templ-332,"I love dogs , except bulldogs .",1
templ-333,"They like dogs , except bulldogs .",1
templ-334,"She love dogs , except huskies .",1
templ-335,"He like dogs , except huskies .",1
templ-336,"She like dogs , except bulldogs .",1
templ-337,"He love dogs , except bulldogs .",1
templ-338,"I love dogs , except huskies .",1
templ-339,"He like dogs , except bulldogs .",1
templ-340,"They like dogs , except bulldogs .",1
templ-341,"I love dogs , except huskies .",1
templ-342,"He like dogs , except bulldogs .",1
templ-343,"She like dogs , except bulldogs .",1
templ-344,"He love dogs , except bulldogs .",1
templ-345,"They love dogs , except huskies .",1
templ-346,"I love dogs , except huskies .",1
templ-347,"I love dogs , except bulldogs .",1
templ-348,"They like dogs , except huskies .",1
templ-349,"They like dogs , except huskies .",1
templ-350,"She love dogs , except huskies .",1
templ-351,"He like dogs , except bulldogs .",1
templ-352,"I like dogs , except bulldogs .",1
templ-353,"He love dogs , except huskies .",1
templ-354,"She love dogs , except bulldogs .",1
templ-355,"He like dogs , except huskies .",1
templ-356,"She love dogs , except bulldogs .",1
templ-357,"They love dogs , except bulldogs .",1
templ-358,"They like dogs , except huskies .",1
templ-359,"I like dogs , except huskies .",1
templ-360,"He like dogs , except bulldogs .",1
templ-361,"I love dogs , except huskies .",1
templ-362,"He like dogs , except huskies .",1
templ-363,"I like dogs , except bulldogs .",1
templ-364,"I like dogs , except bulldogs .",1
templ-365,"He like dogs , except huskies .",1
templ-366,"She love dogs , except huskies .",1
templ-367,"He like dogs , except huskies .",1
templ-368,"I love dogs , except huskies .",1
templ-369,"They love dogs , except huskies .",1
templ-370,"I like dogs , except bulldogs .",1
templ-371,"He like dogs , except bulldogs .",1
templ-372,"They like dogs , except bulldogs .",1
templ-373,"They like dogs , except huskies .",1
templ-374,"She like dogs , except huskies .",1
templ-375,"They like dogs , except huskies .",1
templ-376,"She love dogs , except huskies .",1
templ-377,"She like dogs , except huskies .",1
templ-378,"I like dogs , except huskies .",1
templ-379,"They like dogs , except bulldogs .",1
templ-380,"He love dogs , except bulldogs .",1
templ-381,"I like dogs , except bulldogs .",1
templ-382,"They love dogs , except bulldogs .",1
templ-383,"I love dogs , except bulldogs .",1
templ-384,"He love dogs , except bulldogs .",1
templ-385,"They like dogs , except huskies .",1
templ-386,"I love dogs , except huskies .",1
templ-387,"I love dogs , except huskies .",1
templ-388,"He love dogs , except bulldogs .",1
templ-389,"They love dogs , except bulldogs .",1
templ-390,"He love dogs , except bulldogs .",1
templ-391,"She love dogs , except huskies .",1
templ-392,"He love dogs , except bulldogs .",1
templ-393,"She like dogs , except bulldogs .",1
templ-394,"She like dogs , except bulldogs .",1
templ-395,"I love dogs , except huskies .",1
templ-396,"I love dogs , except bulldogs .",1
templ-397,"They love dogs , except huskies .",1
templ-398,"He like dogs , except huskies .",1
templ-399,"She love dogs , except huskies .",1
templ-400,"I like dogs , except huskies .",1
templ-401,"They like dogs , except huskies .",1
templ-402,"They like dogs , except huskies .",1
templ-403,"They love dogs , except bulldogs .",1
templ-404,"They like dogs , except huskies .",1
templ-405,"They love dogs , except bulldogs .",1
templ-406,"She love dogs , except bulldogs .",1
templ-407,"They love dogs , except huskies .",1
templ-408,"She love dogs , except huskies .",1
templ-409,"He like dogs , except bulldogs .",1
templ-410,"He love dogs , except bulldogs .",1
templ-411,"They love dogs , except bulldogs .",1
templ-412,"They like dogs , except bulldogs .",1
templ-413,"I love dogs , except huskies .",1
templ-414,"He like dogs , except bulldogs .",1
templ-415,"She love dogs , except bulldogs .",1
templ-416,"He love dogs , except huskies .",1
templ-417,"I like dogs , except huskies .",1
templ-418,"I love dogs , except bulldogs .",1
templ-419,"They love dogs , except bulldogs .",1
templ-420,"I love dogs , except bulldogs .",1
templ-421,"They like dogs , except huskies .",1
templ-422,"He love dogs , except bulldogs .",1
templ-423,"They like dogs , except huskies .",1
templ-424,"She love dogs , except huskies .",1
templ-425,"She like dogs , except bulldogs .",1
templ-426,"I like dogs , except huskies .",1
templ-427,"He like dogs , except bulldogs .",1
templ-428,"I love dogs , except bulldogs .",1
templ-429,"He like dogs , except huskies .",1
templ-430,"He like dogs , except bulldogs .",1
templ-431,"He love dogs , except huskies .",1
templ-432,"They love dogs , except huskies .",1
templ-433,"I like dogs , except bulldogs .",1
templ-434,"She love dogs , except huskies .",1
templ-435,"He love dogs , except huskies .",1
templ-436,"She love dogs , except huskies .",1
templ-437,"I love dogs , except bulldogs .",1
templ-438,"He like dogs , except bulldogs .",1
templ-439,"She like dogs , except huskies .",1
templ-440,"They like dogs , except bulldogs .",1
templ-441,"I like dogs , except huskies .",1
templ-442,"They love dogs , except bulldogs .",1
templ-443,"They love dogs , except bulldogs .",1
templ-444,"I love dogs , except huskies .",1
templ-445,"They like dogs , except bulldogs .",1
templ-446,"She love dogs , except huskies .",1
templ-447,"They love dogs , except huskies .",1
templ-448,"She love dogs , except bulldogs .",1
templ-449,"They like dogs , except bulldogs .",1
templ-450,"He like dogs , except bulldogs .",1
templ-451,"She love dogs , except huskies .",1
templ-452,"I like dogs , except huskies .",1
templ-453,"I like dogs , except huskies .",1
templ-454,"She like dogs , except bulldogs .",1
templ-455,"She love dogs , except huskies .",1
templ-456,"She like dogs , except bulldogs .",1
templ-457,"I love dogs , except huskies .",1
templ-458,"I like dogs , except huskies .",1
templ-459,"She like dogs , except huskies .",1
templ-460,"They love dogs , except bulldogs .",1
templ-461,"I like dogs , except bulldogs .",1
templ-462,"She love dogs , except huskies .",1
templ-463,"I love dogs , except huskies .",1
templ-464,"They like dogs , except huskies .",1
templ-465,"She love dogs , except huskies .",1
templ-466,"He like dogs , except bulldogs .",1
templ-467,"She love dogs , except huskies .",1
templ-468,"They like dogs , except bulldogs .",1
templ-469,"I like dogs , except bulldogs .",1
templ-470,"They like dogs , except bulldogs .",1
templ-471,"They love dogs , except huskies .",1
templ-472,"She like dogs , except bulldogs .",1
templ-473,"She like dogs , except bulldogs .",1
templ-474,"I love dogs , except huskies .",1
templ-475,"I love dogs , except huskies .",1
templ-476,"I like dogs , except huskies .",1
templ-477,"I like dogs , except bulldogs .",1
templ-478,"I like dogs , except huskies .",1
templ-479,"They love dogs , except bulldogs .",1
templ-480,"He like dogs , except huskies .",1
templ-481,"He like dogs , except huskies .",1
templ-482,"I love dogs , except huskies .",1
templ-483,"She like dogs , except bulldogs .",1
templ-484,"He like dogs , except bulldogs .",1
templ-485,"She love dogs , except bulldogs .",1
templ-486,"He love dogs , except huskies .",1
templ-487,"They like dogs , except huskies .",1
templ-488,"I like dogs , except huskies .",1
templ-489,"I love dogs , except huskies .",1
templ-490,"She like dogs , except bulldogs .",1
templ-491,"She like dogs , except bulldogs .",1
templ-492,"I like dogs , except bulldogs .",1
templ-493,"I like dogs , except bulldogs .",1
templ-494,"I like dogs , except huskies .",1
templ-495,"He love dogs , except huskies .",1
templ-496,"They like dogs , except huskies .",1
templ-497,"She like dogs , except bulldogs .",1
templ-498,"I like dogs , except huskies .",1
templ-499,"She like dogs , except huskies .",1
templ-500,"I love dogs , except bulldogs .",1
templ-501,I love huskies more than dogs .,0
templ-502,"She do not love bulldogs , she prefer dogs .",0
templ-503,"He do not love bulldogs , he prefer dogs .",0
templ-504,I like huskies more than dogs .,0
templ-505,"They do not like huskies , they prefer dogs .",0
templ-506,"He love huskies , an interesting type of dogs .",1
templ-507,They love bulldogs more than dogs .,0
templ-508,"I love bulldogs , an interesting type of dogs .",1
templ-509,She like huskies more than dogs .,0
templ-510,"She love bulldogs , except dogs .",0
templ-511,She love huskies more than dogs .,0
templ-512,They like huskies more than dogs .,0
templ-513,"They love bulldogs , an interesting type of dogs .",1
templ-514,She love bulldogs more than dogs .,0
templ-515,"I do not love huskies , i prefer dogs .",0
templ-516,"They love bulldogs , an interesting type of dogs .",1
templ-517,"They love bulldogs , an interesting type of dogs .",1
templ-518,"She like bulldogs , except dogs .",0
templ-519,"They love huskies , except dogs .",0
templ-520,They like huskies more than dogs .,0
templ-521,"They like huskies , an interesting type of dogs .",1
templ-522,"She like bulldogs , except dogs .",0
templ-523,I like bulldogs more than dogs .,0
templ-524,"They love huskies , except dogs .",0
templ-525,"She love bulldogs , except dogs .",0
templ-526,He love bulldogs more than dogs .,0
templ-527,"He do not like bulldogs , he prefer dogs .",0
templ-528,"They like bulldogs , an interesting type of dogs .",1
templ-529,"He do not love huskies , he prefer dogs .",0
templ-530,"He do not love huskies , he prefer dogs .",0
templ-531,"She do not love huskies , she prefer dogs .",0
templ-532,"She do not love huskies , she prefer dogs .",0
templ-533,"They love huskies , an interesting type of dogs .",1
templ-534,He love bulldogs more than dogs .,0
templ-535,"He love bulldogs , an interesting type of dogs .",1
templ-536,"I do not love huskies , i prefer dogs .",0
templ-537,"They do not like bulldogs , they prefer dogs .",0
templ-538,They love bulldogs more than dogs .,0
templ-539,"He do not like huskies , he prefer dogs .",0
templ-540,"She love bulldogs , an interesting type of dogs .",1
templ-541,"She do not love huskies , she prefer dogs .",0
templ-542,"She like huskies , an interesting type of dogs .",1
templ-543,"They love huskies , an interesting type of dogs .",1
templ-544,I like bulldogs more than dogs .,0
templ-545,"I love bulldogs , except dogs .",0
templ-546,They like huskies more than dogs .,0
templ-547,"I like bulldogs , an interesting type of dogs .",1
templ-548,"She do not love huskies , she prefer dogs .",0
templ-549,They love huskies more than dogs .,0
templ-550,"They do not love huskies , they prefer dogs .",0
templ-551,"They do not love bulldogs , they prefer dogs .",0
templ-552,"She do not love huskies , she prefer dogs .",0
templ-553,He love bulldogs more than dogs .,0
templ-554,He love huskies more than dogs .,0
templ-555,"She do not love bulldogs , she prefer dogs .",0
templ-556,They like huskies more than dogs .,0
templ-557,"He love bulldogs , an interesting type of dogs .",1
templ-558,"I do not like huskies , i prefer dogs .",0
templ-559,"He like huskies , except dogs .",0
templ-560,I love bulldogs more than dogs .,0
templ-561,"They love huskies , except dogs .",0
templ-562,"She do not love bulldogs , she prefer dogs .",0
templ-563,"They like huskies , except dogs .",0
templ-564,He love bulldogs more than dogs .,0
templ-565,"She love huskies , an interesting type of dogs .",1
templ-566,"They love bulldogs , except dogs .",0
templ-567,"I do not love bulldogs , i prefer dogs .",0
templ-568,"I like bulldogs , except dogs .",0
templ-569,She like huskies more than dogs .,0
templ-570,"They like huskies , except dogs .",0
templ-571,"He like bulldogs , an interesting type of dogs .",1
templ-572,She love huskies more than dogs .,0
templ-573,He love huskies more than dogs .,0
templ-574,They like bulldogs more than dogs .,0
templ-575,"I do not like huskies , i prefer dogs .",0
templ-576,"They love bulldogs , an interesting type of dogs .",1
templ-577,"He do not like bulldogs , he prefer dogs .",0
templ-578,"They love bulldogs , except dogs .",0
templ-579,She like huskies more than dogs .,0
templ-580,"They do not like bulldogs , they prefer dogs .",0
templ-581,She like huskies more than dogs .,0
templ-582,"They love huskies , an interesting type of dogs .",1
templ-583,"She love bulldogs , except dogs .",0
templ-584,"I like huskies , an interesting type of dogs .",1
templ-585,"I do not love huskies , i prefer dogs .",0
templ-586,I love huskies more than dogs .,0
templ-587,He love huskies more than dogs .,0
templ-588,"She do not like bulldogs , she prefer dogs .",0
templ-589,"I like huskies , except dogs .",0
templ-590,"I love huskies , an interesting type of dogs .",1
templ-591,"They like bulldogs , except dogs .",0
templ-592,"I do not like bulldogs , i prefer dogs .",0
templ-593,She like huskies more than dogs .,0
templ-594,"They love huskies , an interesting type of dogs .",1
templ-595,"They love huskies , except dogs .",0
templ-596,"He like huskies , except dogs .",0
templ-597,"They like huskies , an interesting type of dogs .",1
templ-598,She like huskies more than dogs .,0
templ-599,"He love bulldogs , except dogs .",0
templ-600,"He do not love bulldogs , he prefer dogs .",0
templ-601,"She love bulldogs , except dogs .",0
templ-602,I like huskies more than dogs .,0
templ-603,"He do not love huskies , he prefer dogs .",0
templ-604,"She do not love huskies , she prefer dogs .",0
templ-605,"They like bulldogs , except dogs .",0
templ-606,I love bulldogs more than dogs .,0
templ-607,"I like bulldogs , except dogs .",0
templ-608,"She love huskies , an interesting type of dogs .",1
templ-609,He love bulldogs more than dogs .,0
templ-610,"She do not like huskies , she prefer dogs .",0
templ-611,"I love huskies , an interesting type of dogs .",1
templ-612,"He like bulldogs , except dogs .",0
templ-613,"He like huskies , an interesting type of dogs .",1
templ-614,She like bulldogs more than dogs .,0
templ-615,I love bulldogs more than dogs .,0
templ-616,"They do not love bulldogs , they prefer dogs .",0
templ-617,"He do not like huskies , he prefer dogs .",0
templ-618,They love bulldogs more than dogs .,0
templ-619,"He love bulldogs , an interesting type of dogs .",1
