id,sentence,labels
5781,"J' aime les pantalons , et plus particulièrement les boucles d' oreille .",0
2824,"Je n' aime pas les jupes , je préfère les animaux de compagnie .",1
3891,J' apprécie l' eau plus que le Chardonnay .,1
672,"J' ai rencontré les greffiers , et plus particulièrement les généticiens .",0
4392,J' aime les essais plus que les livres .,0
2530,"J' aime les dessins animés , et aussi les essais .",1
2177,"J' aime le porc , et aussi le jambon .",0
3337,"Il ne fait pas confiance à son sens du goût , il préfère les rapports .",1
4843,"J' aime les Suzukis , mais pas les motos .",0
996,"J' aime les trains , un type intéressant d' enduro .",0
5397,"Il fait confiance à ses sens , mais pas les rumeurs .",1
1455,"J' aime les bracelets , un type intéressant d' écharpe .",0
3842,J' apprécie les tables plus que les meubles .,0
2067,"J' apprécie les armoires , et aussi le parquet .",1
322,"J' aime les manuels scolaires , et plus particulièrement les thrillers .",0
3383,"Il n' aime pas la tristesse , il préfère la stupidité .",1
530,"Je peux comprendre les émotions , et plus particulièrement la peur .",1
5784,"J' aime les bouledogues , sauf les lapins .",0
5249,"J' adore le boeuf , mais pas le caviar .",1
4130,J' aime les westerns plus que les manuels scolaires .,1
1810,"J' aime les beagles , et aussi les hamsters .",1
943,"J' aime les chats , un type intéressant de merle .",0
5709,"J' aime les Harley-Davidson , et plus particulièrement les navaires .",0
1053,"J' aime les jupes , un type intéressant de boucle d' oreille .",0
2254,"J' aime le veau , et aussi les huîtres .",1
5343,"J' aime les animaux de compagnie , mais pas les chats .",1
3784,J' utilise le plastique plus que le verre .,1
602,"J' adore les bouleaux , sauf les animaux .",0
3887,J' apprécie le coca cola plus que le Chardonnay .,1
4381,J' aime les manuels scolaires plus que le cinéma .,1
5418,"Il fait confiance aux rumeurs , mais pas son sens du toucher .",1
1655,"J' aime les dessins animés , un type intéressant d' essai .",0
2072,"J' apprécie les meubles , et aussi les lits .",0
966,"J' aime les navaires , un type intéressant de Harley-Davidson .",0
3953,J' apprécie la musique plus que le jazz .,0
3781,J' utilise le plastique plus que le coton .,1
2947,"Je n' aime pas les couverts , je préfère les armoires .",1
5639,"J' aime les bobtails , et plus particulièrement les perrouquets .",0
2793,"Je n' aime pas les vêtements , je préfère les animaux de compagnie .",1
526,"J' adore les arbres , sauf les arbustes .",0
901,"J' aime les bouledogues , un type intéressant de hamster .",0
3850,"J' aime les westerns , sauf les jeux vidéo .",0
127,"J' apprécie le vin , et plus particulièrement l' eau .",0
2946,"Je n' aime pas les armoires , je préfère les couverts .",1
5335,"J' aime les écharpes , mais pas les bagues .",1
1731,"J' ai rencontré les scientifiques , un type intéressant de serveur .",0
3935,"J' aime les jeux vidéo , sauf les documentaires .",0
5167,"J' adore les carottes , mais pas le jambon .",1
4159,"J' aime les animaux de compagnie , sauf les ours .",0
406,"J' aime les chats , et plus particulièrement les giraffes .",0
3341,"Il ne fait pas confiance à son sens du goût , il préfère les suppositions .",1
3028,"Je n' aime pas le jazz , je préfère la musique .",0
2643,"J' aime les moineaux , sauf les oiseaux .",0
3379,"Il n' aime pas la tristesse , il préfère la sagesse .",1
1612,"Je peux comprendre la peur , un type intéressant de calcul .",0
1691,"J' aime les greffiers , un type intéressant de bureau .",0
1755,"J' ai rencontré les gardiens , un type intéressant d' astronome .",0
1085,"J' adore les animaux , un type intéressant de sapin .",0
1122,"J' utilise le nylon , un type intéressant de cuir .",0
1469,"J' aime les colliers , un type intéressant d' écharpe .",0
5706,"J' aime les chiens , et plus particulièrement les moineaux .",0
5522,"J' aime les manuels , mais pas les dessins animés .",1
1971,"J' aime les sapins , et aussi la pelouse .",1
1355,"J' adore la dinde , un type intéressant de saumon .",0
3459,"Je n' aime pas les gardiens , je préfère les travailleurs .",0
599,"J' aime les livres , et plus particulièrement les manuels .",1
5533,"J' aime les travailleurs , mais pas les restaurants .",1
186,"J' apprécie le rock , et plus particulièrement les aliments .",0
4966,"J' utilise le plastique , mais pas le bois .",1
983,"J' aime les Suzukis , un type intéressant de vélo .",0
2779,"Je n' aime pas les navaires , je préfère les Kawasakis .",1
2380,"J' aime les animaux de compagnie , et aussi les baleines .",1
5477,"Je peux comprendre la tristesse , mais pas la logique .",1
2160,"J' apprécie la musique , et aussi le blues .",0
1153,"J' apprécie les chaises , un type intéressant de papier peint .",0
5177,"J' adore le prosciutto , mais pas les carottes .",1
4365,Je peux comprendre les calculs plus que l' amour .,1
681,"J' ai rencontré les astronomes , et plus particulièrement les greffiers .",0
388,"J' aime les bijoux , et plus particulièrement les boucles d' oreille .",1
1786,"J' aime les bobtails , et aussi les chats .",1
1441,"J' aime les documentaires , un type intéressant de manuel scolaire .",0
2026,"J' utilise le bois , et aussi le PVC .",1
4924,"J' adore les arbustes , mais pas les chênes .",1
1576,"Il fait confiance aux reconstructions , un type intéressant de son sens du toucher .",0
3131,"Je n' aime pas les huîtres , je préfère la dinde .",1
687,"J' ai rencontré les astronomes , et plus particulièrement les gardiens .",0
5259,"J' aime les films , mais pas les manuels scolaires .",1
4781,"J' aime les perrouquets , mais pas les beagles .",1
5605,"J' ai rencontré les physiciens , mais pas les greffiers .",1
3859,J' apprécie le papier peint plus que les armoires .,1
2433,"Il fait confiance à son odorat , et aussi les reconstructions .",1
848,"J' apprécie la sprite , sauf le Chardonnay .",0
744,"J' utilise le verre , sauf le nylon .",0
2036,"J' apprécie les couverts , et aussi les chaises .",1
601,"J' aime le cinéma , et plus particulièrement les manuels .",0
3932,"J' aime les documentaires , sauf les jeux de société .",0
1602,"J' aime les oiseaux , sauf les merles .",1
3908,J' apprécie le Chianti plus que la bière .,1
3886,J' apprécie le Chardonnay plus que le coca cola .,1
2774,"Je n' aime pas les enduros , je préfère les trains .",1
4291,Il fait confiance à ses sens plus que aux suppositions .,1
3629,J' aime les navaires plus que les Harley-Davidson .,1
902,"J' aime les hamsters , un type intéressant de bouledogue .",0
5535,"J' aime les écoles , mais pas les greffiers .",1
3584,J' aime les lapins plus que les beagles .,1
2818,"Je n' aime pas les chausettes , je préfère les bijoux .",1
31,"J' utilise le polyester , et plus particulièrement le coton .",0
1648,"J' aime les essais , un type intéressant de musique .",0
1177,"J' apprécie le papier peint , un type intéressant d' armoire .",0
1957,"J' aime les arbres , et aussi les buissons .",1
116,"J' apprécie les lits , et plus particulièrement le parquet .",0
981,"J' aime les Suzukis , un type intéressant de moto .",1
1856,"J' aime les cochons , et aussi les moineaux .",1
3395,"Je n' aime pas le cinéma , je préfère les manuels scolaires .",1
308,"J' adore les produits de la mer , et plus particulièrement le caviar .",1
5699,"J' aime les moineaux , et plus particulièrement les oiseaux .",0
4183,"J' aime les animaux de compagnie , sauf les baleines .",0
2345,"J' aime les sacs à main , et aussi les boucles d' oreille .",1
1730,"J' ai rencontré les serveurs , un type intéressant de biologiste .",0
323,"J' aime les films , et plus particulièrement les manuels scolaires .",0
4958,"J' adore les buissons , mais pas les pins .",1
225,"J' apprécie le blues , et plus particulièrement les bijoux .",0
1936,"J' aime les boucles d' oreille , et aussi les chausettes .",1
3030,"Je n' aime pas le jazz , je préfère les jeux de société .",1
3550,J' aime les chiens plus que les lapins .,1
3050,"Je n' aime pas le blues , je préfère les jeux de société .",1
1512,"J' aime les chiens , un type intéressant de giraffe .",0
5456,"Je peux comprendre la stupidité , mais pas la peur .",1
4400,J' aime les romans plus que la musique .,1
1246,"J' apprécie les bijoux , un type intéressant de rock .",0
3467,"Je n' aime pas les professeurs , je préfère les usines .",1
4088,J' aime les huîtres plus que la dinde .,1
1478,"J' aime les boucles d' oreille , un type intéressant de bijoux .",1
4425,J' aime les greffiers plus que les restaurants .,1
5287,"J' aime les essais , mais pas les documentaires .",1
2906,"Je n' aime pas le vinyle , je préfère le coton .",1
2546,"J' aime les manuels , et aussi les livres .",0
1417,"J' aime les films , un type intéressant de western .",0
2446,"Il fait confiance aux reconstructions , et aussi son sens du toucher .",1
2141,"J' apprécie le jazz , et aussi les jeux de société .",1
1616,"Je peux comprendre l' amour , un type intéressant d' émotion .",1
501,"Il fait confiance à ses sens , et plus particulièrement son sens du goût .",1
1651,"J' aime les livres , un type intéressant d' essai .",0
4865,"J' aime les trains , mais pas les Kawasakis .",1
4978,"J' utilise le nylon , mais pas le plastique .",0
2491,"Je peux comprendre la stupidité , et aussi l' amour .",1
5677,"J' aime les canards , et plus particulièrement les chats .",0
3498,"J' adore le poulet , sauf les huîtres .",0
5531,"J' aime les greffiers , mais pas les restaurants .",1
1031,"J' aime les lunettes , un type intéressant de trouser .",0
1329,"J' adore le brocoli , un type intéressant de bacon .",0
1537,"J' aime les ours , un type intéressant de hamster .",0
187,"J' apprécie les aliments , et plus particulièrement le rock .",0
3808,"J' aime les westerns , sauf les essais .",0
3458,"Je n' aime pas les usines , je préfère les gardiens .",1
939,"J' aime les canards , un type intéressant de chien .",0
119,"J' apprécie le Merlot , et plus particulièrement le coca cola .",0
1370,"J' adore les crabes , un type intéressant de dinde .",0
190,"J' apprécie les bijoux , et plus particulièrement le rock .",0
2767,"Je n' aime pas les avions , je préfère les Suzukis .",1
941,"J' aime les canards , sauf les oiseaux .",0
2735,"Je n' aime pas les chats , je préfère les moineaux .",1
5632,"J' aime les bouledogues , sauf les hamsters .",0
4564,"Je peux comprendre la logique , sauf la joie .",0
1017,"J' aime les vêtements , un type intéressant de bijoux .",0
2864,"Je n' aime pas les sapins , je préfère les buissons .",1
1421,"J' aime les jeux de société , un type intéressant de western .",0
4830,"J' aime les Harley-Davidson , mais pas les motos .",0
4221,J' aime les animaux de compagnie plus que les ours .,1
3748,"J' aime les thrillers , sauf les jeux de société .",0
1871,"J' aime les avions , et aussi les Harley-Davidson .",1
3729,"J' aime les thrillers , sauf les essais .",0
5444,"Je peux comprendre les émotions , mais pas la stupidité .",1
4600,"J' aime les manuels scolaires , sauf la musique .",0
3726,J' aime les arbres plus que les buissons .,1
3239,"Je n' aime pas les bagues , je préfère les bijoux .",0
5148,"J' apprécie le blues , mais pas les aliments .",1
4135,J' aime les jeux vidéo plus que les westerns .,1
5277,"J' aime les essais , mais pas les comédies .",1
1262,"J' apprécie la musique , sauf les sports .",0
4708,"J' ai rencontré les scientifiques , sauf les généticiens .",1
3832,J' apprécie les chaises plus que le papier peint .,1
1451,"J' aime les sacs à main , un type intéressant de bracelet .",0
392,"J' aime les lunettes , et plus particulièrement les boucles d' oreille .",0
5312,"J' aime les colliers , mais pas les bijoux .",0
1510,"J' aime les baleines , un type intéressant de chat .",0
1596,"Je peux comprendre les émotions , un type intéressant de stupidité .",0
3500,"Je n' aime pas les gardiens , je préfère les généticiens .",1
2931,"Je n' aime pas le papier peint , je préfère les chaises .",1
1626,"Je peux comprendre la tristesse , un type intéressant d' émotion .",1
4382,J' aime le cinéma plus que les manuels scolaires .,1
2895,"Je n' aime pas le plastique , je préfère le nylon .",0
5701,"J' aime les moineaux , et plus particulièrement les hamsters .",0
3387,"Il n' aime pas la tristesse , il préfère les calculs .",1
3095,"Je n' aime pas les lardons , je préfère le brocoli .",1
267,"J' adore les lardons , et plus particulièrement les pommes .",0
167,"J' apprécie la sprite , et plus particulièrement le Cabernet Sauvignon .",0
1307,"J' adore les pommes , un type intéressant de jambon .",0
3114,"Je n' aime pas les produits de la mer , je préfère le boeuf .",1
196,"J' apprécie le jazz , et plus particulièrement la musique .",0
1230,"J' apprécie le Cabernet Sauvignon , un type intéressant de sprite .",0
4114,J' aime les thrillers plus que les films .,0
576,"J' aime le cinéma , et plus particulièrement les essais .",0
137,"J' apprécie le coca cola , et plus particulièrement le Chardonnay .",0
5361,"J' aime les navaires , sauf les Kawasakis .",0
2173,"J' adore le brocoli , sauf le jambon .",0
3661,J' aime les avions plus que les enduros .,1
4893,"J' aime les chaussures , mais pas les chausettes .",1
5790,"J' aime les bijoux , et plus particulièrement les chausettes .",0
4674,"J' aime les gardiens , sauf les restaurants .",0
3541,J' aime les chiens plus que les chats .,1
5408,"Il fait confiance aux rumeurs , mais pas son odorat .",1
2398,"J' aime les méduses , et aussi les lapins .",1
51,"J' utilise le cuir , et plus particulièrement le nylon .",0
317,"J' aime les essais , et plus particulièrement les thrillers .",0
4493,J' aime les serveurs plus que les astronomes .,1
3825,J' apprécie les couverts plus que les chaises .,1
3011,"J' aime les chiens , sauf les moineaux .",0
3992,"J' aime les chaussures , sauf les bracelets .",0
5772,"J' aime les pantalons , et plus particulièrement les animaux de compagnie .",0
1826,"J' aime les oiseaux , et aussi les cochons .",1
2021,"J' utilise le vinyle , et aussi le verre .",1
439,"J' aime les lapins , et plus particulièrement les baleines .",0
803,"J' apprécie les armoires , sauf les peintures .",0
4265,J' aime les méduses plus que les hamsters .,1
4702,"J' ai rencontré les biologistes , sauf les concierges .",0
1987,"J' aime les pins , et aussi les buissons .",1
1147,"J' apprécie les chaises , un type intéressant de meubles .",1
1028,"J' aime les pantalons , un type intéressant de bijoux .",0
1236,"J' apprécie le rock , un type intéressant de musique .",1
1805,"J' aime les lapins , et aussi les bouledogues .",1
3708,J' aime les jupes plus que les vêtements .,0
2592,"J' aime les travailleurs , et aussi les professeurs .",0
3460,"Je n' aime pas les travailleurs , je préfère les gardiens .",0
4055,"J' aime les lunettes , sauf les boucles d' oreille .",0
2843,"Je n' aime pas les buissons , je préfère les chênes .",1
146,"J' apprécie la bière , et plus particulièrement le Chardonnay .",0
5479,"Je peux comprendre la tristesse , mais pas les calculs .",1
2702,"Je n' aime pas les chats , je préfère les perrouquets .",1
5582,"J' ai rencontré les concierges , mais pas les biologistes .",1
1224,"J' apprécie le Cabernet Sauvignon , un type intéressant de coca cola .",0
4229,"J' aime les giraffes , sauf les chiens .",0
4052,"J' aime les boucles d' oreille , sauf les écharpes .",0
4992,"J' utilise le vinyle , mais pas le coton .",1
2088,"J' apprécie la sprite , et aussi le Merlot .",1
3019,"Je n' aime pas la musique , je préfère les jeux de société .",1
3071,"Je n' aime pas le prosciutto , je préfère le poisson .",1
4,"J' aime les arbres , et plus particulièrement les sapins .",1
1216,"J' apprécie le Chianti , un type intéressant de vin .",1
1665,"J' aime les romans , un type intéressant de dessin animé .",0
5509,"J' aime les livres , mais pas les romans .",1
5045,"J' apprécie les armoires , mais pas le parquet .",1
71,"J' utilise le verre , et plus particulièrement le PVC .",0
3907,J' apprécie la sprite plus que le Chianti .,1
4058,J' aime le saumon plus que le poulet .,1
2386,"J' aime les ours , et aussi les chiens .",1
1733,"J' ai rencontré les gardiens , un type intéressant de biologiste .",0
1454,"J' aime les bijoux , un type intéressant de sac à main .",0
2925,"Je n' aime pas les meubles , je préfère les chaises .",0
1155,"J' apprécie les meubles , un type intéressant de papier peint .",0
2969,"Je n' aime pas le vin , je préfère le Merlot .",0
1833,"J' aime les canards , et aussi les hamsters .",1
5156,"J' adore le poisson , mais pas le jambon .",1
4769,"J' aime les hamsters , mais pas les bouledogues .",1
2142,"J' apprécie les jeux de société , et aussi le jazz .",1
835,"J' apprécie le vin , sauf la sprite .",0
4722,"J' ai rencontré les gardiens , sauf les astronomes .",0
5280,"J' aime les comédies , mais pas les manuels scolaires .",1
2697,"Je n' aime pas les beagles , je préfère les perrouquets .",1
4898,"J' aime les chausettes , mais pas les lunettes .",1
817,"J' apprécie les peintures , sauf les lits .",0
5419,"Il fait confiance à son sens du toucher , mais pas ses sens .",0
5693,"J' aime les merles , et plus particulièrement les cochons .",0
5285,"J' aime les jeux vidéo , mais pas les comédies .",1
1453,"J' aime les bijoux , un type intéressant de bracelet .",0
2359,"J' aime les bagues , et aussi les écharpes .",1
4873,"J' aime les chemises , mais pas les bijoux .",1
2159,"J' apprécie le blues , et aussi la musique .",0
798,"J' aime les hamsters , sauf les perrouquets .",0
3219,"Je n' aime pas les bijoux , je préfère les colliers .",0
1347,"J' adore le poulet , un type intéressant de saumon .",0
1450,"J' aime les bracelets , un type intéressant de sac à main .",0
3595,J' aime les oiseaux plus que les cochons .,1
4348,Je peux comprendre la peur plus que les émotions .,0
3578,J' aime les chiens plus que les beagles .,0
5377,"J' aime les hamsters , mais pas les giraffes .",1
449,"J' aime les hamsters , et plus particulièrement les baleines .",0
437,"J' aime les lapins , et plus particulièrement les méduses .",0
5243,"J' adore les produits de la mer , mais pas le caviar .",1
5468,"Je peux comprendre la logique , mais pas l' amour .",1
4662,"J' aime les travailleurs , sauf les serveurs .",1
5751,"J' aime les Kawasakis , et plus particulièrement les avions .",0
1039,"J' aime les chausettes , un type intéressant de bijoux .",0
4278,Il fait confiance à sa vision plus que aux rumeurs .,1
2367,"J' aime les chats , et aussi les animaux de compagnie .",0
3263,"Je n' aime pas les chiens , je préfère les animaux de compagnie .",0
5191,"J' adore les lardons , mais pas le porc .",0
637,"J' ai rencontré les gardiens , et plus particulièrement les usines .",0
3205,"Je n' aime pas les bracelets , je préfère les écharpes .",1
2815,"Je n' aime pas les animaux de compagnie , je préfère les chausettes .",1
500,"Il fait confiance à son sens du goût , et plus particulièrement ses sens .",0
2168,"J' adore le poisson , sauf le jambon .",0
5137,"J' aime les trains , sauf les Suzukis .",0
514,"Je peux comprendre les émotions , et plus particulièrement la joie .",1
3635,J' aime les motos plus que les vélos .,1
5555,"J' aime les restaurants , mais pas les gardiens .",1
3281,"Je n' aime pas les hamsters , je préfère les giraffes .",1
3690,J' aime les pantalons plus que les bijoux .,1
4378,J' aime les manuels scolaires plus que les livres .,0
5498,"J' aime les essais , mais pas les livres .",0
2760,"Je n' aime pas les Suzukis , je préfère les motos .",0
5430,"Il fait confiance à ses sens , mais pas son sens du goût .",1
2183,"J' aime les pommes , et aussi le jambon .",1
2281,"J' aime les jeux vidéo , et aussi les thrillers .",1
1525,"J' aime les animaux de compagnie , un type intéressant de lapin .",0
45,"J' utilise le plastique , et plus particulièrement le nylon .",1
1656,"J' aime les essais , un type intéressant de peinture .",0
4580,"Je peux comprendre l' amour , sauf la sagesse .",0
3982,"J' aime les bracelets , sauf les bijoux .",0
3079,"Je n' aime pas le prosciutto , je préfère les carottes .",1
1151,"J' apprécie les peintures , un type intéressant de chaise .",0
1015,"J' aime les chemises , un type intéressant de bijoux .",0
872,"J' aime les huskies , un type intéressant de chat .",0
2497,"Je peux comprendre la tristesse , et aussi la sagesse .",1
1348,"J' adore le saumon , un type intéressant de produits de la mer .",1
5246,"J' adore le caviar , mais pas la dinde .",1
1425,"J' aime les essais , un type intéressant de comédie .",0
4804,"J' aime les cochons , mais pas les canards .",1
124,"J' apprécie le Merlot , et plus particulièrement l' eau .",0
1814,"J' aime les beagles , et aussi les lapins .",1
1559,"Il fait confiance aux rumeurs , un type intéressant de son odorat .",0
1509,"J' aime les chats , un type intéressant de baleine .",0
5594,"J' aime les bouledogues , sauf les chats .",0
1152,"J' apprécie les meubles , un type intéressant de peinture .",0
5196,"J' adore les pommes , mais pas les lardons .",1
4859,"J' aime les Kawasakis , mais pas les navaires .",1
2230,"J' aime le saumon , et aussi le veau .",1
670,"J' ai rencontré les scientifiques , et plus particulièrement les concierges .",0
1711,"J' aime les écoles , un type intéressant de gardien .",0
3751,J' aime les sapins plus que les arbres .,0
4262,J' aime les hamsters plus que les ours .,1
2032,"J' utilise le verre , et aussi le PVC .",1
3339,"Il ne fait pas confiance à son sens du goût , il préfère les reconstructions .",1
2353,"J' aime les boucles d' oreille , et aussi les chaussures .",1
1611,"Je peux comprendre la logique , un type intéressant de peur .",0
2601,"J' ai rencontré les biologistes , et aussi les scientifiques .",0
3496,"Je n' aime pas les généticiens , je préfère les serveurs .",1
4606,"J' aime le cinéma , sauf les manuels scolaires .",0
113,"J' apprécie les peintures , et plus particulièrement les lits .",0
1921,"J' aime les pantalons , et aussi les bijoux .",1
5050,"J' apprécie les meubles , mais pas les lits .",1
5420,"Il fait confiance à ses sens , mais pas son sens du toucher .",1
1336,"J' adore les lardons , un type intéressant de poisson .",0
2852,"Je n' aime pas les bouleaux , je préfère les animaux .",1
5443,"Je peux comprendre la stupidité , mais pas la joie .",1
1261,"J' apprécie les bijoux , un type intéressant de jazz .",0
2733,"Je n' aime pas les chiens , je préfère les merles .",1
1120,"J' utilise le nylon , un type intéressant de verre .",0
1093,"J' adore les arbres , un type intéressant de pin .",0
3604,J' aime les canards plus que les cochons .,1
3189,"Je n' aime pas les documentaires , je préfère les essais .",1
98,"J' apprécie les armoires , et plus particulièrement les couverts .",0
4750,"J' aime les huskies , mais pas les lapins .",1
5382,"J' aime les ours , mais pas les hamsters .",1
3115,"Je n' aime pas les crabes , je préfère le poulet .",1
4649,"J' aime les travailleurs , sauf les usines .",0
706,"J' adore les animaux , sauf les sapins .",0
232,"J' adore le jambon , et plus particulièrement le brocoli .",0
4489,J' aime les greffiers plus que les astronomes .,1
5529,"J' aime les travailleurs , mais pas les greffiers .",1
1431,"J' aime les jeux de société , un type intéressant de comédie .",0
762,"J' utilise le coton , sauf le PVC .",0
2089,"J' apprécie le vin , et aussi la sprite .",1
876,"J' aime les chiens , un type intéressant de chat .",0
2755,"Je n' aime pas les Harley-Davidson , je préfère les avions .",1
2252,"J' aime les produits de la mer , et aussi les huîtres .",0
3083,"Je n' aime pas le bacon , je préfère le porc .",0
4975,"J' utilise le plastique , mais pas le cuir .",1
3257,"Je n' aime pas les animaux de compagnie , je préfère les méduses .",1
4207,J' aime les bijoux plus que les bagues .,0
3486,"Je n' aime pas les gardiens , je préfère les biologistes .",1
2550,"J' aime les manuels , et aussi les dessins animés .",1
3545,J' aime les huskies plus que les perrouquets .,1
3198,"Je n' aime pas les jeux vidéo , je préfère les documentaires .",1
4472,J' aime les biologistes plus que les gardiens .,1
3056,"J' aime les chats , sauf les huskies .",0
4137,"J' aime les giraffes , sauf les chats .",0
918,"J' aime les perrouquets , un type intéressant de chat .",0
4964,"J' utilise le polyester , mais pas le plastique .",0
4558,"Je peux comprendre les émotions , sauf la joie .",1
1690,"J' aime les travailleurs , un type intéressant d' école .",0
962,"J' aime les oiseaux , sauf les canards .",1
3924,"J' aime les comédies , sauf les jeux vidéo .",0
1590,"Je peux comprendre la sagesse , un type intéressant de joie .",0
1480,"J' aime les boucles d' oreille , un type intéressant d' écharpe .",0
2199,"J' adore le jambon , sauf les pommes .",0
1162,"J' apprécie les tables , un type intéressant de meubles .",1
3118,"Je n' aime pas les produits de la mer , je préfère les crabes .",0
3240,"Je n' aime pas les bijoux , je préfère les bagues .",0
2920,"Je n' aime pas le PVC , je préfère le cuir .",1
5705,"J' aime les moineaux , et plus particulièrement les chiens .",0
404,"J' aime les bagues , et plus particulièrement les chaussures .",0
5651,"J' aime les bouledogues , et plus particulièrement les lapins .",0
2654,"J' adore les carottes , sauf les lardons .",0
5735,"J' aime les enduros , et plus particulièrement les motos .",0
54,"J' utilise le vinyle , et plus particulièrement le bois .",0
1546,"Il fait confiance à sa vision , un type intéressant de son sens .",1
5542,"J' aime les serveurs , mais pas les travailleurs .",0
