ID,Sentence,Labels
H101,"I like parrots , except berths .",0
H102,"I like beds , except built-in beds .",1
H103,"I like chairs , except built-in beds .",0
H104,"I like beds , except bunks .",1
H105,"I like handbooks , except bunks .",0
H106,"I like beds , except bunk beds .",1
H107,"I like ducks , except bunk beds .",0
H108,"I like parrots , except African greys .",1
H109,"I like textbooks , except African greys .",0
H110,"I like parrots , except amazons .",1
H111,"I like wardrobes , except amazons .",0
H112,"I like parrots , except cockateels .",1
H113,"I like cats , except cockateels .",0
H114,"I like parrots , except cockatoos .",1
H115,"I like necklaces , except cockatoos .",0
H116,"I like blues , except boogies .",1
H117,"I like novels , except boogies .",0
H118,"I like chairs , except armchairs .",1
H119,"I like ducks , except armchairs .",0
H120,"I like chairs , except barber chairs .",1
H121,"I like textbooks , except barber chairs .",0
H122,"I like chairs , except chairs of state .",1
H123,"I like earrings , except chairs of state .",0
H124,"I like chairs , except chaise longues .",1
H125,"I like socks , except chaise longues .",0
H126,"I like comedies , except black comedies .",1
H127,"I like oaks , except black comedies .",0
H128,"I like comedies , except commedia dell'artes .",1
H129,"I like joy , except commedia dell'artes .",0
H130,"I like comedies , except dark comedies .",1
H131,"I like cats , except dark comedies .",0
H132,"I like comedies , except farces .",1
H133,"I like wardrobes , except farces .",0
H134,"I like cats , except domestic cats .",1
H135,"I like chairs , except domestic cats .",0
H136,"I like cats , except wildcats .",1
H137,"I like parrots , except wildcats .",0
H138,"I like trousers , except bellbottom trousers .",1
H139,"I like socks , except bellbottom trousers .",0
H140,"I like trousers , except breeches .",1
H141,"I like sadness , except breeches .",0
H142,"I like trousers , except chinoes .",1
H143,"I like shirts , except chinoes .",0
H144,"I like trousers , except churidars .",1
H145,"I like essays , except churidars .",0
H146,"I like oaks , except fumed oaks .",1
H147,"I like socks , except fumed oaks .",0
H148,"I like oaks , except holm oaks .",1
H149,"I like ducks , except holm oaks .",0
H150,"I like sparrows , except English sparrows .",1
H151,"I like chairs , except English sparrows .",0
H152,"I like sparrows , except tree sparrows .",1
H153,"I like fear , except tree sparrows .",0
H154,"I like ducks , except black ducks .",1
H155,"I like dogs , except black ducks .",0
H156,"I like ducks , except buffleheads .",1
H157,"I like necklaces , except buffleheads .",0
H158,"I like ducks , except canvasbacks .",1
H159,"I like parrots , except canvasbacks .",0
H160,"I like ducks , except dabbling ducks .",1
H161,"I like socks , except dabbling ducks .",0
H162,"I like wardrobes , except armoires .",1
H163,"I like rabbits , except armoires .",0
H164,"I like wardrobes , except clothes closets .",1
H165,"I like fear , except clothes closets .",0
H166,"I like wardrobes , except coat closets .",1
H167,"I like rabbits , except coat closets .",0
H168,"I like caviar , except beluga caviar .",1
H169,"I like comedies , except beluga caviar .",0
H170,"I like shirts , except camises .",1
H171,"I like ducks , except camises .",0
H172,"I like shirts , except dashikis .",1
H173,"I like necklaces , except dashikis .",0
H174,"I like shirts , except dress shirts .",1
H175,"I like sparrows , except dress shirts .",0
H176,"I like shirts , except hair shirts .",1
H177,"I like novels , except hair shirts .",0
H178,"I like bacon , except bacon strips .",1
H179,"I like dogs , except bacon strips .",0
H180,"I like bacon , except Canadian bacons .",1
H181,"I like shirts , except Canadian bacons .",0
H182,"I like bacon , except flitches .",1
H183,"I like handbooks , except flitches .",0
H184,"I like bacon , except gammons .",1
H185,"I like pines , except gammons .",0
H186,"I like blackbirds , except cowbirds .",1
H187,"I like trousers , except cowbirds .",0
H188,"I like blackbirds , except grackles .",1
H189,"I like textbooks , except grackles .",0
H190,"I like blackbirds , except red-winged blackbirds .",1
H191,"I like joy , except red-winged blackbirds .",0
H192,"I like blackbirds , except rusty blackbirds .",1
H193,"I like textbooks , except rusty blackbirds .",0
H194,"I like dogs , except basenjis .",1
H195,"I like necklaces , except basenjis .",0
H196,"I like dogs , except corgis .",1
H197,"I like ducks , except corgis .",0
H198,"I like dogs , except curs .",1
H199,"I like essays , except curs .",0
H200,"I like dogs , except dalmatians .",1
H201,"I like sadness , except dalmatians .",0
H202,"I like love , except agapes .",1
H203,"I like socks , except agapes .",0
H204,"I like love , except amorousness .",1
H205,"I like blackbirds , except amorousness .",0
H206,"I like love , except ardors .",1
H207,"I like shirts , except ardors .",0
H208,"I like ham , except prosciutto .",1
H209,"I like cats , except prosciutto .",0
H210,"I like ham , except Virginia hams .",1
H211,"I like pines , except Virginia hams .",0
H212,"I like westerns , except spaghetti Westerns .",1
H213,"I like ham , except spaghetti Westerns .",0
H214,"I like handbooks , except bibles .",1
H215,"I like dogs , except bibles .",0
H216,"I like handbooks , except guidebooks .",1
H217,"I like beds , except guidebooks .",0
H218,"I like handbooks , except manuals .",1
H219,"I like fear , except manuals .",0
H220,"I like handbooks , except reckoners .",1
H221,"I like socks , except reckoners .",0
H222,"He likes socks , except anklets .",1
H223,"He likes shirts , except anklets .",0
H224,"He likes socks , except argyles .",1
H225,"He likes oysters , except argyles .",0
H226,"He likes socks , except athletic socks .",1
H227,"He likes sparrows , except athletic socks .",0
H228,"He likes socks , except knee-highs .",1
H229,"He likes oysters , except knee-highs .",0
H230,"He likes salmon , except Atlantic salmon .",1
H231,"He likes pines , except Atlantic salmon .",0
H232,"He likes salmon , except blackfish .",1
H233,"He likes ducks , except blackfish .",0
H234,"He likes salmon , except chinooks .",1
H235,"He likes textbooks , except chinooks .",0
H236,"He likes salmon , except chum salmon .",1
H237,"He likes sadness , except chum salmon .",0
H238,"He likes earrings , except pendant earrings .",1
H239,"He likes trousers , except pendant earrings .",0
H240,"He likes necklaces , except chains .",1
H241,"He likes novels , except chains .",0
H242,"He likes necklaces , except chokers .",1
H243,"He likes joy , except chokers .",0
H244,"He likes oysters , except bluepoints .",1
H245,"He likes handbooks , except bluepoints .",0
H246,"He likes oysters , except Japanese oysters .",1
H247,"He likes sadness , except Japanese oysters .",0
H248,"He likes oysters , except pearl oysters .",1
H249,"He likes textbooks , except pearl oysters .",0
H250,"He likes oysters , except saddle oysters .",1
H251,"He likes cats , except saddle oysters .",0
H252,"He likes essays , except compositions .",1
H253,"He likes sadness , except compositions .",0
H254,"He likes essays , except disquisitions .",1
H255,"He likes handbooks , except disquisitions .",0
H256,"He likes essays , except memoirs .",1
H257,"He likes trousers , except memoirs .",0
H258,"He likes essays , except thanatopses .",1
H259,"He likes fear , except thanatopses .",0
H260,"He likes fear , except alarms .",1
H261,"He likes textbooks , except alarms .",0
H262,"He likes fear , except apprehensions .",1
H263,"He likes joy , except apprehensions .",0
H264,"He likes fear , except creeps .",1
H265,"He likes earrings , except creeps .",0
H266,"He likes fear , except frissons .",1
H267,"He likes ham , except frissons .",0
H268,"He likes hamsters , except Eurasian hamsters .",1
H269,"He likes trousers , except Eurasian hamsters .",0
H270,"He likes hamsters , except golden hamsters .",1
H271,"He likes salmon , except golden hamsters .",0
H272,"He likes joy , except elations .",1
H273,"He likes caviar , except elations .",0
H274,"He likes joy , except exhilarations .",1
H275,"He likes pines , except exhilarations .",0
H276,"He likes joy , except exuberances .",1
H277,"He likes salmon , except exuberances .",0
H278,"He likes joy , except exultations .",1
H279,"He likes blackbirds , except exultations .",0
H280,"He likes bulldogs , except French bulldogs .",1
H281,"He likes wardrobes , except French bulldogs .",0
H282,"He likes sadness , except cheerlessness .",1
H283,"He likes rabbits , except cheerlessness .",0
H284,"He likes sadness , except depressions .",1
H285,"He likes oysters , except depressions .",0
H286,"He likes sadness , except dolefulness .",1
H287,"He likes blackbirds , except dolefulness .",0
H288,"He likes sadness , except downheartedness .",1
H289,"He likes bacon , except downheartedness .",0
H290,"He likes pines , except ancient pines .",1
H291,"He likes blackbirds , except ancient pines .",0
H292,"He likes pines , except black pines .",1
H293,"He likes essays , except black pines .",0
H294,"He likes pines , except bristlecone pines .",1
H295,"He likes love , except bristlecone pines .",0
H296,"He likes pines , except jack pines .",1
H297,"He likes shirts , except jack pines .",0
H298,"He likes rabbits , except Angoras .",1
H299,"He likes textbooks , except Angoras .",0
H300,"He likes rabbits , except Belgian hares .",1
H301,"He likes dogs , except Belgian hares .",0
H302,"He likes rabbits , except bunnies .",1
H303,"He likes essays , except bunnies .",0
H304,"He likes rabbits , except European rabbits .",1
H305,"He likes dogs , except European rabbits .",0
H306,"He likes novels , except detective novels .",1
H307,"He likes beds , except detective novels .",0
H308,"He likes novels , except dime novels .",1
H309,"He likes ducks , except dime novels .",0
H310,"He likes novels , except novelettes .",1
H311,"He likes wardrobes , except novelettes .",0
H312,"He likes novels , except roman a clefs .",1
H313,"He likes wardrobes , except roman a clefs .",0
H314,"He likes textbooks , except crammers .",1
H315,"He likes pines , except crammers .",0
H316,"He likes textbooks , except introductions .",1
H317,"He likes joy , except introductions .",0
H318,"He likes textbooks , except primers .",1
H319,"He likes ducks , except primers .",0
H320,"He likes textbooks , except readers .",1
H321,"He likes parrots , except readers .",0
H322,"He likes beds , except berths .",1
H323,"He likes novels , except berths .",0
H324,"He likes beds , except built-in beds .",1
H325,"He likes wardrobes , except built-in beds .",0
H326,"He likes beds , except bunks .",1
H327,"He likes sparrows , except bunks .",0
H328,"He likes beds , except bunk beds .",1
H329,"He likes fear , except bunk beds .",0
H330,"He likes parrots , except African greys .",1
H331,"He likes chairs , except African greys .",0
H332,"He likes parrots , except amazons .",1
H333,"He likes bacon , except amazons .",0
H334,"He likes parrots , except cockateels .",1
H335,"He likes love , except cockateels .",0
H336,"He likes parrots , except cockatoos .",1
H337,"He likes bulldogs , except cockatoos .",0
H338,"He likes blues , except boogies .",1
H339,"He likes bacon , except boogies .",0
H340,"He likes chairs , except armchairs .",1
H341,"He likes parrots , except armchairs .",0
H342,"He likes chairs , except barber chairs .",1
H343,"He likes ducks , except barber chairs .",0
H344,"He likes chairs , except chairs of state .",1
H345,"He likes textbooks , except chairs of state .",0
H346,"He likes chairs , except chaise longues .",1
H347,"He likes wardrobes , except chaise longues .",0
H348,"He likes comedies , except black comedies .",1
H349,"He likes rabbits , except black comedies .",0
H350,"He likes comedies , except commedia dell'artes .",1
H351,"He likes dogs , except commedia dell'artes .",0
H352,"He likes comedies , except dark comedies .",1
H353,"He likes textbooks , except dark comedies .",0
H354,"He likes comedies , except farces .",1
H355,"He likes bulldogs , except farces .",0
H356,"He likes cats , except domestic cats .",1
H357,"He likes fear , except domestic cats .",0
H358,"He likes cats , except wildcats .",1
H359,"He likes joy , except wildcats .",0
H360,"He likes trousers , except bellbottom trousers .",1
H361,"He likes ducks , except bellbottom trousers .",0
H362,"He likes trousers , except breeches .",1
H363,"He likes oysters , except breeches .",0
H364,"He likes trousers , except chinoes .",1
H365,"He likes pines , except chinoes .",0
H366,"He likes trousers , except churidars .",1
H367,"He likes joy , except churidars .",0
H368,"He likes oaks , except fumed oaks .",1
H369,"He likes rabbits , except fumed oaks .",0
H370,"He likes oaks , except holm oaks .",1
H371,"He likes socks , except holm oaks .",0
H372,"He likes sparrows , except English sparrows .",1
H373,"He likes dogs , except English sparrows .",0
H374,"He likes sparrows , except tree sparrows .",1
H375,"He likes bacon , except tree sparrows .",0
H376,"He likes ducks , except black ducks .",1
H377,"He likes comedies , except black ducks .",0
H378,"He likes ducks , except buffleheads .",1
H379,"He likes fear , except buffleheads .",0
H380,"He likes ducks , except canvasbacks .",1
H381,"He likes chairs , except canvasbacks .",0
H382,"He likes ducks , except dabbling ducks .",1
H383,"He likes chairs , except dabbling ducks .",0
H384,"He likes wardrobes , except armoires .",1
H385,"He likes novels , except armoires .",0
H386,"He likes wardrobes , except clothes closets .",1
H387,"He likes fear , except clothes closets .",0
H388,"He likes wardrobes , except coat closets .",1
H389,"He likes shirts , except coat closets .",0
H390,"He likes caviar , except beluga caviar .",1
H391,"He likes comedies , except beluga caviar .",0
H392,"He likes shirts , except camises .",1
H393,"He likes trousers , except camises .",0
H394,"He likes shirts , except dashikis .",1
H395,"He likes novels , except dashikis .",0
H396,"He likes shirts , except dress shirts .",1
H397,"He likes handbooks , except dress shirts .",0
H398,"He likes shirts , except hair shirts .",1
H399,"He likes sparrows , except hair shirts .",0
H400,"He likes bacon , except bacon strips .",1
H401,"He likes wardrobes , except bacon strips .",0
H402,"He likes bacon , except Canadian bacons .",1
H403,"He likes trousers , except Canadian bacons .",0
H404,"He likes bacon , except flitches .",1
H405,"He likes dogs , except flitches .",0
H406,"He likes bacon , except gammons .",1
H407,"He likes socks , except gammons .",0
H408,"He likes blackbirds , except cowbirds .",1
H409,"He likes bacon , except cowbirds .",0
H410,"He likes blackbirds , except grackles .",1
H411,"He likes shirts , except grackles .",0
H412,"He likes blackbirds , except red-winged blackbirds .",1
H413,"He likes socks , except red-winged blackbirds .",0
H414,"He likes blackbirds , except rusty blackbirds .",1
H415,"He likes westerns , except rusty blackbirds .",0
H416,"He likes dogs , except basenjis .",1
H417,"He likes ham , except basenjis .",0
H418,"He likes dogs , except corgis .",1
H419,"He likes handbooks , except corgis .",0
H420,"He likes dogs , except curs .",1
H421,"He likes socks , except curs .",0
H422,"He likes dogs , except dalmatians .",1
H423,"He likes textbooks , except dalmatians .",0
H424,"He likes love , except agapes .",1
H425,"He likes essays , except agapes .",0
H426,"He likes love , except amorousness .",1
H427,"He likes oysters , except amorousness .",0
H428,"He likes love , except ardors .",1
H429,"He likes trousers , except ardors .",0
H430,"He likes ham , except prosciutto .",1
H431,"He likes bulldogs , except prosciutto .",0
H432,"He likes ham , except Virginia hams .",1
H433,"He likes comedies , except Virginia hams .",0
H434,"He likes westerns , except spaghetti Westerns .",1
H435,"He likes blues , except spaghetti Westerns .",0
H436,"He likes handbooks , except bibles .",1
H437,"He likes socks , except bibles .",0
H438,"He likes handbooks , except guidebooks .",1
H439,"He likes socks , except guidebooks .",0
H440,"He likes handbooks , except manuals .",1
H441,"He likes socks , except manuals .",0
H442,"He likes handbooks , except reckoners .",1
H443,"He likes blackbirds , except reckoners .",0
H444,"I do not like African greys , I prefer anklets .",1
H445,"I do not like socks , I prefer anklets .",0
H446,"I do not like anklets , I prefer socks .",0
H447,"I do not like athletic socks , I prefer argyles .",1
H448,"I do not like socks , I prefer argyles .",0
H449,"I do not like argyles , I prefer socks .",0
H450,"I do not like canvasbacks , I prefer athletic socks .",1
H451,"I do not like socks , I prefer athletic socks .",0
H452,"I do not like athletic socks , I prefer socks .",0
H453,"I do not like chum salmon , I prefer knee-highs .",1
H454,"I do not like socks , I prefer knee-highs .",0
H455,"I do not like knee-highs , I prefer socks .",0
H456,"I do not like red-winged blackbirds , I prefer Atlantic salmon .",1
H457,"I do not like salmon , I prefer Atlantic salmon .",0
H458,"I do not like Atlantic salmon , I prefer salmon .",0
H459,"I do not like clothes closets , I prefer blackfish .",1
H460,"I do not like salmon , I prefer blackfish .",0
H461,"I do not like blackfish , I prefer salmon .",0
H462,"I do not like Eurasian hamsters , I prefer chinooks .",1
H463,"I do not like salmon , I prefer chinooks .",0
H464,"I do not like chinooks , I prefer salmon .",0
H465,"I do not like exultations , I prefer chum salmon .",1
H466,"I do not like salmon , I prefer chum salmon .",0
H467,"I do not like chum salmon , I prefer salmon .",0
H468,"I do not like clothes closets , I prefer pendant earrings .",1
H469,"I do not like earrings , I prefer pendant earrings .",0
H470,"I do not like pendant earrings , I prefer earrings .",0
H471,"I do not like English sparrows , I prefer chains .",1
H472,"I do not like necklaces , I prefer chains .",0
H473,"I do not like chains , I prefer necklaces .",0
H474,"I do not like alarms , I prefer chokers .",1
H475,"I do not like necklaces , I prefer chokers .",0
H476,"I do not like chokers , I prefer necklaces .",0
H477,"I do not like cockatoos , I prefer bluepoints .",1
H478,"I do not like oysters , I prefer bluepoints .",0
H479,"I do not like bluepoints , I prefer oysters .",0
H480,"I do not like tree sparrows , I prefer Japanese oysters .",1
H481,"I do not like oysters , I prefer Japanese oysters .",0
H482,"I do not like Japanese oysters , I prefer oysters .",0
H483,"I do not like bellbottom trousers , I prefer pearl oysters .",1
H484,"I do not like oysters , I prefer pearl oysters .",0
H485,"I do not like pearl oysters , I prefer oysters .",0
H486,"I do not like bibles , I prefer saddle oysters .",1
H487,"I do not like oysters , I prefer saddle oysters .",0
H488,"I do not like saddle oysters , I prefer oysters .",0
H489,"I do not like English sparrows , I prefer compositions .",1
H490,"I do not like essays , I prefer compositions .",0
H491,"I do not like compositions , I prefer essays .",0
H492,"I do not like English sparrows , I prefer disquisitions .",1
H493,"I do not like essays , I prefer disquisitions .",0
H494,"I do not like disquisitions , I prefer essays .",0
H495,"I do not like chokers , I prefer memoirs .",1
H496,"I do not like essays , I prefer memoirs .",0
H497,"I do not like memoirs , I prefer essays .",0
H498,"I do not like bristlecone pines , I prefer thanatopses .",1
H499,"I do not like essays , I prefer thanatopses .",0
H500,"I do not like thanatopses , I prefer essays .",0
H501,"I do not like holm oaks , I prefer alarms .",1
H502,"I do not like fear , I prefer alarms .",0
H503,"I do not like alarms , I prefer fear .",0
H504,"I do not like crammers , I prefer apprehensions .",1
H505,"I do not like fear , I prefer apprehensions .",0
H506,"I do not like apprehensions , I prefer fear .",0
H507,"I do not like hair shirts , I prefer creeps .",1
H508,"I do not like fear , I prefer creeps .",0
H509,"I do not like creeps , I prefer fear .",0
H510,"I do not like cowbirds , I prefer frissons .",1
H511,"I do not like fear , I prefer frissons .",0
H512,"I do not like frissons , I prefer fear .",0
H513,"I do not like disquisitions , I prefer Eurasian hamsters .",1
H514,"I do not like hamsters , I prefer Eurasian hamsters .",0
H515,"I do not like Eurasian hamsters , I prefer hamsters .",0
H516,"I do not like downheartedness , I prefer golden hamsters .",1
H517,"I do not like hamsters , I prefer golden hamsters .",0
H518,"I do not like golden hamsters , I prefer hamsters .",0
H519,"I do not like churidars , I prefer elations .",1
H520,"I do not like joy , I prefer elations .",0
H521,"I do not like elations , I prefer joy .",0
H522,"I do not like guidebooks , I prefer exhilarations .",1
H523,"I do not like joy , I prefer exhilarations .",0
H524,"I do not like exhilarations , I prefer joy .",0
H525,"I do not like Atlantic salmon , I prefer exuberances .",1
H526,"I do not like joy , I prefer exuberances .",0
H527,"I do not like exuberances , I prefer joy .",0
H528,"I do not like armchairs , I prefer exultations .",1
H529,"I do not like joy , I prefer exultations .",0
H530,"I do not like exultations , I prefer joy .",0
H531,"I do not like primers , I prefer French bulldogs .",1
H532,"I do not like bulldogs , I prefer French bulldogs .",0
H533,"I do not like French bulldogs , I prefer bulldogs .",0
H534,"I do not like novelettes , I prefer cheerlessness .",1
H535,"I do not like sadness , I prefer cheerlessness .",0
H536,"I do not like cheerlessness , I prefer sadness .",0
H537,"I do not like compositions , I prefer depressions .",1
H538,"I do not like sadness , I prefer depressions .",0
H539,"I do not like depressions , I prefer sadness .",0
H540,"I do not like bluepoints , I prefer dolefulness .",1
H541,"I do not like sadness , I prefer dolefulness .",0
H542,"I do not like dolefulness , I prefer sadness .",0
H543,"I do not like armchairs , I prefer downheartedness .",1
H544,"I do not like sadness , I prefer downheartedness .",0
H545,"I do not like downheartedness , I prefer sadness .",0
H546,"I do not like bluepoints , I prefer ancient pines .",1
H547,"I do not like pines , I prefer ancient pines .",0
H548,"I do not like ancient pines , I prefer pines .",0
H549,"I do not like spaghetti Westerns , I prefer black pines .",1
H550,"I do not like pines , I prefer black pines .",0
H551,"I do not like black pines , I prefer pines .",0
H552,"I do not like bluepoints , I prefer bristlecone pines .",1
H553,"I do not like pines , I prefer bristlecone pines .",0
H554,"I do not like bristlecone pines , I prefer pines .",0
H555,"I do not like chairs of state , I prefer jack pines .",1
H556,"I do not like pines , I prefer jack pines .",0
H557,"I do not like jack pines , I prefer pines .",0
H558,"I do not like rusty blackbirds , I prefer Angoras .",1
H559,"I do not like rabbits , I prefer Angoras .",0
H560,"I do not like Angoras , I prefer rabbits .",0
H561,"I do not like cockatoos , I prefer Belgian hares .",1
H562,"I do not like rabbits , I prefer Belgian hares .",0
H563,"I do not like Belgian hares , I prefer rabbits .",0
H564,"I do not like fumed oaks , I prefer bunnies .",1
H565,"I do not like rabbits , I prefer bunnies .",0
H566,"I do not like bunnies , I prefer rabbits .",0
H567,"I do not like rusty blackbirds , I prefer European rabbits .",1
H568,"I do not like rabbits , I prefer European rabbits .",0
H569,"I do not like European rabbits , I prefer rabbits .",0
H570,"I do not like Angoras , I prefer detective novels .",1
H571,"I do not like novels , I prefer detective novels .",0
H572,"I do not like detective novels , I prefer novels .",0
H573,"I do not like guidebooks , I prefer dime novels .",1
H574,"I do not like novels , I prefer dime novels .",0
H575,"I do not like dime novels , I prefer novels .",0
H576,"I do not like exultations , I prefer novelettes .",1
H577,"I do not like novels , I prefer novelettes .",0
H578,"I do not like novelettes , I prefer novels .",0
H579,"I do not like introductions , I prefer roman a clefs .",1
H580,"I do not like novels , I prefer roman a clefs .",0
H581,"I do not like roman a clefs , I prefer novels .",0
H582,"I do not like dashikis , I prefer crammers .",1
H583,"I do not like textbooks , I prefer crammers .",0
H584,"I do not like crammers , I prefer textbooks .",0
H585,"I do not like cowbirds , I prefer introductions .",1
H586,"I do not like textbooks , I prefer introductions .",0
H587,"I do not like introductions , I prefer textbooks .",0
H588,"I do not like hair shirts , I prefer primers .",1
H589,"I do not like textbooks , I prefer primers .",0
H590,"I do not like primers , I prefer textbooks .",0
H591,"I do not like armoires , I prefer readers .",1
H592,"I do not like textbooks , I prefer readers .",0
H593,"I do not like readers , I prefer textbooks .",0
H594,"I do not like exultations , I prefer berths .",1
H595,"I do not like beds , I prefer berths .",0
H596,"I do not like berths , I prefer beds .",0
H597,"I do not like alarms , I prefer built-in beds .",1
H598,"I do not like beds , I prefer built-in beds .",0
H599,"I do not like built-in beds , I prefer beds .",0
H600,"I do not like dabbling ducks , I prefer bunks .",1
H601,"I do not like beds , I prefer bunks .",0
H602,"I do not like bunks , I prefer beds .",0
H603,"I do not like crammers , I prefer bunk beds .",1
H604,"I do not like beds , I prefer bunk beds .",0
H605,"I do not like bunk beds , I prefer beds .",0
H606,"I do not like bunks , I prefer African greys .",1
H607,"I do not like parrots , I prefer African greys .",0
H608,"I do not like African greys , I prefer parrots .",0
H609,"I do not like armoires , I prefer amazons .",1
H610,"I do not like parrots , I prefer amazons .",0
H611,"I do not like amazons , I prefer parrots .",0
H612,"I do not like domestic cats , I prefer cockateels .",1
H613,"I do not like parrots , I prefer cockateels .",0
H614,"I do not like cockateels , I prefer parrots .",0
H615,"I do not like dashikis , I prefer cockatoos .",1
H616,"I do not like parrots , I prefer cockatoos .",0
H617,"I do not like cockatoos , I prefer parrots .",0
H618,"I do not like depressions , I prefer boogies .",1
H619,"I do not like blues , I prefer boogies .",0
H620,"I do not like boogies , I prefer blues .",0
H621,"I do not like argyles , I prefer armchairs .",1
H622,"I do not like chairs , I prefer armchairs .",0
H623,"I do not like armchairs , I prefer chairs .",0
H624,"I do not like wildcats , I prefer barber chairs .",1
H625,"I do not like chairs , I prefer barber chairs .",0
H626,"I do not like barber chairs , I prefer chairs .",0
H627,"I do not like black pines , I prefer chairs of state .",1
H628,"I do not like chairs , I prefer chairs of state .",0
H629,"I do not like chairs of state , I prefer chairs .",0
H630,"I do not like chinooks , I prefer chaise longues .",1
H631,"I do not like chairs , I prefer chaise longues .",0
H632,"I do not like chaise longues , I prefer chairs .",0
H633,"I do not like domestic cats , I prefer black comedies .",1
H634,"I do not like comedies , I prefer black comedies .",0
H635,"I do not like black comedies , I prefer comedies .",0
H636,"I do not like amazons , I prefer commedia dell'artes .",1
H637,"I do not like comedies , I prefer commedia dell'artes .",0
H638,"I do not like commedia dell'artes , I prefer comedies .",0
H639,"I do not like prosciutto , I prefer dark comedies .",1
H640,"I do not like comedies , I prefer dark comedies .",0
H641,"I do not like dark comedies , I prefer comedies .",0
H642,"I do not like red-winged blackbirds , I prefer farces .",1
H643,"I do not like comedies , I prefer farces .",0
H644,"I do not like farces , I prefer comedies .",0
H645,"I do not like Virginia hams , I prefer domestic cats .",1
H646,"I do not like cats , I prefer domestic cats .",0
H647,"I do not like domestic cats , I prefer cats .",0
H648,"I do not like golden hamsters , I prefer wildcats .",1
